Ano;Trimestre;UID;Codigo_Municipio;Municipio;Coleta_Material;Diagnostico_Endoscopia;Metodos_Diagnosticos_Especialidades;Consultas_Atendimentos_Acompanhamentos;Tratamentos_Clinicos_Outras_Especialidades;Tratamento_Oncologia;Tratamento_Nefrologia;Tratamento_Lesoes_Envenenamentos_Outros_Causas_Externas;Parto_Nascimento;Pequenas_Cirurgias_Pele_Tecido_Subcutaneo_Mucosa;Cirurgia_Glandulas_Endocrinas;Cirurgia_Sistema_Nervoso_Central_Periferico;Cirurgia_Vias_Aereas_Superiores_Face_Cabeca_Pescoco;Cirurgia_Aparelho_Visao;Cirurgia_Aparelho_Circulatorio;Cirurgia_Aparelho_Digestivo_Orgaos_Anexos_Parede_Abdominal;Cirurgia_Sistema_Osteomuscular;Cirurgia_Aparelho_Geniturinario;Cirugia_Mama;Cirurgia_Obstetrica;Cirurgia_Toracica;Cirurgia_Reparadora;Bucomaxilofacial;Outras_Cirurgias;Cirurgia_Oncologia;Processamento_Tecidos_Transplante;Transplante_Orgaos_Tecidos_Celulas
2022;1;20221110143;110143;NOVA UNIAO;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221110146;110146;PIMENTEIRAS DO OESTE;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221110147;110147;PRIMAVERA DE RONDONIA;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221110148;110148;SAO FELIPE D'OESTE;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221110149;110149;SAO FRANCISCO DO GUAPORE;0;0;0;1;14;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221110150;110150;SERINGUEIRAS;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221110155;110155;TEIXEIROPOLIS;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221110160;110160;THEOBROMA;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221110170;110170;URUPA;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221110175;110175;VALE DO ANARI;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221110180;110180;VALE DO PARAISO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221120001;120001;ACRELANDIA;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221120005;120005;ASSIS BRASIL;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2022;1;20221120010;120010;BRASILEIA;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221120013;120013;BUJARI;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221120017;120017;CAPIXABA;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221120020;120020;CRUZEIRO DO SUL;1;0;0;4;47;3;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0
2022;1;20221120025;120025;EPITACIOLANDIA;0;0;0;0;4;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221120030;120030;FEIJO;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221120032;120032;JORDAO;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221120033;120033;MANCIO LIMA;0;0;0;0;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221120034;120034;MANOEL URBANO;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221120035;120035;MARECHAL THAUMATURGO;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221120038;120038;PLACIDO DE CASTRO;0;0;0;0;10;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221120039;120039;PORTO WALTER;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221120040;120040;RIO BRANCO;0;0;0;1;201;41;11;5;0;0;0;7;1;0;7;9;6;1;0;0;0;0;0;3;2;0;0
2022;1;20221120042;120042;RODRIGUES ALVES;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221120043;120043;SANTA ROSA DO PURUS;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221120045;120045;SENADOR GUIOMARD;0;0;0;1;11;1;1;1;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0
2022;1;20221120050;120050;SENA MADUREIRA;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221120060;120060;TARAUACA;0;0;0;2;9;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221120070;120070;XAPURI;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2022;1;20221120080;120080;PORTO ACRE;0;0;0;0;6;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130008;130008;ANAMA;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130014;130014;APUI;0;0;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2022;1;20221130020;130020;ATALAIA DO NORTE;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130030;130030;AUTAZES;0;0;0;0;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130040;130040;BARCELOS;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130050;130050;BARREIRINHA;0;0;0;2;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130060;130060;BENJAMIN CONSTANT;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130063;130063;BERURI;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130068;130068;BOA VISTA DO RAMOS;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2022;1;20221130070;130070;BOCA DO ACRE;0;0;0;0;14;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130080;130080;BORBA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130083;130083;CAAPIRANGA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130090;130090;CANUTAMA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130100;130100;CARAUARI;0;0;0;0;10;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130110;130110;CAREIRO;0;0;0;0;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130115;130115;CAREIRO DA VARZEA;0;0;0;0;4;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2022;1;20221130120;130120;COARI;0;0;0;2;20;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
2022;1;20221130130;130130;CODAJAS;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130140;130140;EIRUNEPE;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130150;130150;ENVIRA;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130160;130160;FONTE BOA;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130165;130165;GUAJARA;0;0;0;0;10;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130170;130170;HUMAITA;0;0;0;0;19;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2022;1;20221130180;130180;IPIXUNA;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2022;1;20221130185;130185;IRANDUBA;0;0;0;0;21;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
2022;1;20221130190;130190;ITACOATIARA;0;0;0;0;57;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0
2022;1;20221130195;130195;ITAMARATI;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130200;130200;ITAPIRANGA;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2022;1;20221130210;130210;JAPURA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130220;130220;JURUA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
2022;1;20221130230;130230;JUTAI;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130240;130240;LABREA;0;0;0;0;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2022;1;20221130250;130250;MANACAPURU;0;0;0;1;36;1;1;1;0;0;0;1;0;0;2;0;0;0;0;0;1;0;0;1;0;0;0
2022;1;20221130255;130255;MANAQUIRI;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130260;130260;MANAUS;0;0;0;2;955;95;27;8;5;1;0;9;12;0;19;46;22;1;0;2;11;2;0;55;14;0;0
2022;1;20221130270;130270;MANICORE;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2022;1;20221130290;130290;MAUES;0;0;0;0;23;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2022;1;20221130300;130300;NHAMUNDA;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130310;130310;NOVA OLINDA DO NORTE;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130320;130320;NOVO AIRAO;0;0;0;0;9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130330;130330;NOVO ARIPUANA;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130340;130340;PARINTINS;0;0;0;18;40;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0
2022;1;20221130350;130350;PAUINI;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130353;130353;PRESIDENTE FIGUEIREDO;0;0;0;0;13;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130356;130356;RIO PRETO DA EVA;0;0;0;0;16;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2022;1;20221130360;130360;SANTA ISABEL DO RIO NEGRO;0;0;0;0;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130370;130370;SANTO ANTONIO DO ICA;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130380;130380;SAO GABRIEL DA CACHOEIRA;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130390;130390;SAO PAULO DE OLIVENCA;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130395;130395;SAO SEBASTIAO DO UATUMA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130400;130400;SILVES;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130406;130406;TABATINGA;0;0;0;0;23;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
2022;1;20221130410;130410;TAPAUA;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130420;130420;TEFE;0;0;0;0;36;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130423;130423;TONANTINS;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130426;130426;UARINI;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130430;130430;URUCARA;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221130440;130440;URUCURITUBA;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221140002;140002;AMAJARI;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221140005;140005;ALTO ALEGRE;0;0;0;3;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221140010;140010;BOA VISTA;1;0;0;36;177;23;10;0;0;0;0;12;0;0;1;6;3;0;0;0;4;0;0;8;4;0;0
2022;1;20221140015;140015;BONFIM;0;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221140017;140017;CANTA;0;0;0;5;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2022;1;20221140020;140020;CARACARAI;0;0;0;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221140023;140023;CAROEBE;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221140028;140028;IRACEMA;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221140030;140030;MUCAJAI;0;0;0;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221140040;140040;NORMANDIA;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221140045;140045;PACARAIMA;0;0;0;2;7;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
2022;1;20221140047;140047;RORAINOPOLIS;0;0;0;3;9;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2022;1;20221140050;140050;SAO JOAO DA BALIZA;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221140060;140060;SAO LUIZ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2022;1;20221140070;140070;UIRAMUTA;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221150010;150010;ABAETETUBA;0;0;0;0;41;5;8;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;3;0;0;0
2022;1;20221150013;150013;ABEL FIGUEIREDO;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221150020;150020;ACARA;0;0;0;0;10;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
2022;1;20221150030;150030;AFUA;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221150034;150034;AGUA AZUL DO NORTE;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2022;1;20221150040;150040;ALENQUER;0;0;0;2;31;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221150050;150050;ALMEIRIM;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221150060;150060;ALTAMIRA;0;0;0;0;96;5;2;0;0;0;0;2;0;0;0;0;0;0;0;1;2;0;0;5;0;0;0
2022;1;20221150070;150070;ANAJAS;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221150080;150080;ANANINDEUA;0;0;0;7;122;28;8;1;0;0;0;1;0;0;6;7;3;0;0;0;0;0;0;16;2;0;0
2022;1;20221150085;150085;ANAPU;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221150090;150090;AUGUSTO CORREA;0;0;0;0;12;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221150095;150095;AURORA DO PARA;0;0;0;0;10;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2022;1;20221150100;150100;AVEIRO;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221150110;150110;BAGRE;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221150120;150120;BAIAO;0;0;0;0;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221150125;150125;BANNACH;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221150130;150130;BARCARENA;0;0;0;1;42;5;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
2022;1;20221150140;150140;BELEM;0;1;0;15;531;85;40;8;1;0;0;5;8;0;12;13;16;2;0;0;8;1;0;42;7;0;0
2022;1;20221150145;150145;BELTERRA;0;0;0;1;6;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2022;1;20221150150;150150;BENEVIDES;0;0;0;0;15;5;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
2022;1;20221150157;150157;BOM JESUS DO TOCANTINS;0;0;0;0;7;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221150160;150160;BONITO;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
