"Codigo_Municipio";"Municipio";"0201 Coleta de material";"0209 Diagnostico por endoscopia";"0211 Metodos diagnosticos em especialidades";"0301 Consultas / Atendimentos / Acompanhamentos";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0308 Tratamento de lesoes, envenenamentos e outros, decorrentes de causas externas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0402 Cirurgia de glandulas endocrinas";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0416 Cirurgia em oncologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"Total"
"120034";"MANOEL URBANO";1;0;0;18;85;5;4;19;31;0;0;1;0;0;0;16;2;3;0;12;0;0;0;0;0;0;0;0;0;0;197
"120035";"MARECHAL THAUMATURGO";2;0;0;63;40;4;0;4;29;1;1;0;1;1;1;10;14;3;0;31;1;0;0;4;0;0;0;0;0;0;210
"120038";"PLACIDO DE CASTRO";0;0;0;12;85;5;5;5;30;1;0;5;0;0;0;18;6;3;2;23;1;0;0;2;1;0;0;0;0;0;204
"120039";"PORTO WALTER";0;0;0;17;98;0;0;14;45;0;0;0;1;0;1;8;8;2;0;21;1;0;0;0;0;0;0;0;0;0;216
"120040";"RIO BRANCO";36;0;0;201;1712;111;87;68;670;19;19;70;33;4;81;748;334;245;17;791;10;6;7;66;52;0;0;0;12;30;5429
"120042";"RODRIGUES ALVES";0;0;0;16;81;1;13;3;32;0;1;3;1;0;0;10;10;0;0;39;0;2;0;1;1;0;0;0;0;0;214
"120043";"SANTA ROSA DO PURUS";0;0;0;3;23;0;0;1;7;0;0;1;0;0;0;0;0;0;0;4;1;0;0;0;1;0;0;0;0;0;41
"120045";"SENADOR GUIOMARD";2;0;0;7;156;4;1;4;36;1;0;2;2;0;2;25;7;11;0;24;1;0;0;0;2;0;0;0;2;0;289
"120050";"SENA MADUREIRA";0;0;0;62;327;8;11;25;104;2;1;5;3;1;4;51;25;10;3;87;1;0;0;4;1;0;0;0;0;0;735
"120060";"TARAUACA";1;0;0;95;225;9;5;8;141;2;0;1;5;1;3;88;25;10;1;162;1;0;0;13;2;0;0;0;0;1;799
"120070";"XAPURI";0;0;0;26;207;8;4;16;36;2;0;5;3;0;6;40;10;10;0;33;0;0;0;2;2;0;0;0;1;1;412
"120080";"PORTO ACRE";0;0;0;6;45;0;0;4;33;0;0;4;0;0;4;14;13;4;1;32;1;0;0;1;0;0;0;0;0;0;162
"130002";"ALVARAES";0;0;0;0;24;1;0;2;7;0;0;0;1;0;0;4;3;1;0;12;1;0;0;3;0;0;0;0;0;0;59
"130006";"AMATURA";0;0;0;1;76;0;10;2;33;0;0;0;0;0;0;14;2;7;0;24;1;0;0;0;0;0;0;0;0;0;170
"130008";"ANAMA";0;0;0;1;118;0;3;12;26;0;0;0;0;0;0;9;1;4;0;20;1;0;0;1;0;0;0;0;0;0;196
"130010";"ANORI";0;0;0;0;125;0;5;12;19;1;0;0;1;0;0;13;3;2;1;14;0;1;0;8;2;0;0;0;0;0;207
"130014";"APUI";1;0;0;0;157;1;6;22;27;4;0;1;1;0;1;19;22;9;3;41;0;6;0;5;2;0;0;0;0;0;328
"130020";"ATALAIA DO NORTE";0;0;0;1;97;0;0;14;34;0;0;0;0;0;0;5;3;0;0;1;1;0;0;1;0;0;0;0;0;0;157
"130030";"AUTAZES";0;0;0;1;129;2;11;4;140;0;0;0;2;1;2;17;7;8;0;45;0;0;0;10;3;0;0;0;0;0;382
"130040";"BARCELOS";0;0;0;1;137;5;5;12;35;0;0;1;0;0;1;20;11;5;0;28;2;4;1;2;1;0;0;0;0;0;271
"130050";"BARREIRINHA";0;0;0;2;151;3;9;27;101;7;0;0;1;0;1;10;15;4;0;61;0;0;0;2;0;0;0;0;0;0;394
"130060";"BENJAMIN CONSTANT";0;0;0;0;97;6;6;6;117;0;0;0;0;0;1;0;5;2;0;1;1;0;0;2;0;0;0;0;0;0;244
"130063";"BERURI";0;0;0;1;94;0;1;14;68;0;0;0;0;0;1;4;3;5;0;19;1;0;0;1;0;0;0;0;0;0;212
"130068";"BOA VISTA DO RAMOS";0;0;0;1;127;0;10;8;44;0;0;0;1;1;1;5;2;1;0;27;0;0;0;0;0;0;0;0;0;0;228
"130070";"BOCA DO ACRE";0;0;0;6;319;5;14;19;94;1;0;4;0;1;3;43;22;26;1;92;1;0;0;1;2;0;0;0;1;0;655
"130080";"BORBA";0;0;0;0;381;4;10;33;113;0;0;0;0;0;2;20;11;9;1;66;1;3;0;2;1;0;0;0;0;0;657
"130083";"CAAPIRANGA";0;0;0;2;119;3;1;24;28;1;0;0;0;0;0;9;1;3;0;24;0;0;0;1;0;0;0;0;0;0;216
"130090";"CANUTAMA";0;0;0;0;56;1;4;6;10;0;0;0;0;0;0;4;1;3;0;28;0;0;0;3;0;0;0;0;0;0;116
"130100";"CARAUARI";0;0;0;1;121;0;3;5;69;0;0;0;1;100;0;39;13;48;2;69;0;1;0;1;1;0;0;0;0;0;474
"130110";"CAREIRO";0;0;0;1;205;3;3;13;41;0;0;1;1;0;1;63;6;73;0;77;1;0;0;5;4;0;0;0;0;0;498
"130115";"CAREIRO DA VARZEA";0;0;0;3;29;5;1;4;4;0;0;0;0;0;1;6;4;4;0;3;1;0;0;1;0;0;0;0;0;0;66
"130120";"COARI";0;0;0;14;523;8;12;32;273;0;0;0;1;0;2;97;56;46;1;186;2;3;0;7;0;0;0;0;0;0;1263
"130130";"CODAJAS";0;0;0;0;197;0;3;16;51;3;0;1;1;0;1;21;7;5;0;48;0;2;0;0;1;0;0;0;0;0;357
"130140";"EIRUNEPE";0;0;0;0;82;0;2;5;73;0;0;1;1;0;1;12;4;26;0;34;1;1;0;0;0;0;0;0;0;0;243
"130150";"ENVIRA";2;0;0;8;56;1;4;2;11;0;1;2;2;0;3;17;0;5;0;15;3;0;0;0;0;0;0;0;0;0;132
"130160";"FONTE BOA";0;0;0;1;89;0;5;4;42;4;0;0;0;0;0;18;2;23;1;53;0;1;0;0;0;0;0;0;0;0;243
"130165";"GUAJARA";0;0;0;1;152;0;2;13;25;0;0;0;3;0;0;9;20;0;0;16;1;0;0;2;1;0;0;0;0;0;245
"130170";"HUMAITA";0;0;0;1;380;7;15;51;127;0;0;4;1;0;3;69;28;43;1;133;0;0;0;10;2;0;0;0;0;0;875
"130180";"IPIXUNA";0;0;0;4;257;1;0;11;49;5;0;1;1;1;2;41;7;2;2;40;0;1;0;7;1;0;0;0;0;0;433
"130185";"IRANDUBA";0;0;0;4;275;10;23;14;66;1;1;1;2;4;3;28;32;12;0;30;2;2;0;26;6;0;0;0;0;0;542
"130190";"ITACOATIARA";0;0;0;30;498;15;21;30;263;1;1;2;4;2;8;156;48;52;0;184;6;19;0;17;5;0;1;0;0;0;1363
"130195";"ITAMARATI";0;0;0;0;58;0;4;1;16;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80
"130200";"ITAPIRANGA";0;0;0;1;66;1;3;7;38;0;0;0;1;0;2;7;4;6;0;8;0;0;0;1;0;0;0;0;0;0;145
"130210";"JAPURA";0;0;0;0;15;0;2;13;22;0;0;0;0;0;0;8;0;0;0;7;0;0;0;0;0;0;0;0;0;0;67
"130220";"JURUA";0;0;0;1;29;4;1;0;9;0;0;0;0;0;0;5;1;4;0;14;1;1;0;1;0;0;0;0;0;0;71
"130230";"JUTAI";0;0;0;0;184;1;13;17;121;5;0;0;2;0;0;14;5;9;2;39;0;2;0;3;0;0;0;0;0;0;417
"130240";"LABREA";1;0;0;2;240;9;18;25;131;0;0;2;1;0;3;27;14;23;0;87;1;1;0;10;5;0;1;0;0;1;602
"130250";"MANACAPURU";0;0;0;79;699;9;35;54;251;2;0;2;3;1;11;153;60;72;2;227;3;3;0;43;10;0;0;0;0;1;1720
"130255";"MANAQUIRI";0;0;0;1;167;7;1;3;25;2;0;0;0;1;1;7;4;13;0;6;0;0;0;2;2;0;0;0;0;1;243
"130260";"MANAUS";10;0;3;489;10716;408;461;710;2710;100;49;124;211;139;448;2539;1423;1392;55;2794;148;175;8;909;300;1;38;0;19;64;26443
"130270";"MANICORE";0;0;0;0;230;2;5;51;161;0;0;0;0;0;1;54;12;23;1;78;2;1;0;2;1;0;0;0;0;0;624
"130280";"MARAA";0;0;0;1;34;1;4;3;23;0;0;0;0;2;0;2;2;1;0;9;0;0;0;1;1;0;0;0;0;0;84
"130290";"MAUES";0;0;0;0;400;1;32;43;178;19;0;3;3;0;1;96;24;59;3;119;6;3;0;5;2;0;0;0;0;0;997
"130300";"NHAMUNDA";0;0;0;3;57;0;4;13;35;0;0;0;1;0;0;12;5;1;0;25;0;1;0;2;0;0;0;0;0;0;159
"130310";"NOVA OLINDA DO NORTE";0;0;0;1;151;1;7;16;99;0;0;1;1;1;0;40;6;22;0;41;1;2;0;3;0;0;0;0;0;0;393
"130320";"NOVO AIRAO";0;0;0;0;107;4;7;17;39;0;0;0;0;0;0;9;8;15;0;36;0;1;0;1;0;0;1;0;0;0;245
"130330";"NOVO ARIPUANA";0;0;0;0;227;1;5;30;71;5;0;1;0;0;1;10;4;7;0;42;0;3;0;2;0;0;0;0;0;0;409
"130340";"PARINTINS";0;0;0;67;679;9;30;46;320;0;1;0;0;0;8;139;77;79;1;223;2;2;0;10;2;0;2;0;0;0;1697
"130350";"PAUINI";0;0;0;10;145;0;2;14;33;4;0;1;0;1;1;27;3;21;0;31;0;0;0;0;0;0;0;0;0;0;293
"130353";"PRESIDENTE FIGUEIREDO";0;0;0;1;158;4;10;13;53;2;0;0;1;0;5;63;24;42;2;64;1;1;0;2;1;0;0;0;0;0;447
"130356";"RIO PRETO DA EVA";0;0;0;2;112;4;3;9;31;1;1;3;0;0;1;24;15;19;0;5;0;1;0;8;0;0;0;0;0;0;239
"130360";"SANTA ISABEL DO RIO NEGRO";0;0;0;0;79;0;10;4;35;1;0;0;0;0;0;3;3;3;0;17;0;1;0;1;0;0;0;0;0;0;157
"130370";"SANTO ANTONIO DO ICA";0;0;0;38;150;2;8;25;220;1;0;0;0;0;0;41;5;27;1;77;1;0;0;0;0;0;0;0;0;0;596
"130380";"SAO GABRIEL DA CACHOEIRA";0;0;0;26;260;2;3;23;173;0;0;0;3;0;3;13;32;4;0;49;2;2;0;1;0;0;1;0;0;0;597
"130390";"SAO PAULO DE OLIVENCA";0;0;0;1;206;1;8;41;54;2;0;0;0;0;1;30;1;7;0;69;0;0;0;0;0;0;0;0;0;0;421
"130395";"SAO SEBASTIAO DO UATUMA";0;0;0;5;93;0;1;16;23;0;1;0;0;0;1;5;7;0;0;9;0;0;0;1;0;0;0;0;0;0;162
"130400";"SILVES";0;0;0;0;107;2;1;10;31;12;0;0;0;0;1;22;2;25;0;10;0;0;0;1;0;0;0;0;0;0;224
"130406";"TABATINGA";0;0;0;3;272;1;15;14;182;5;0;0;3;0;7;41;19;27;1;23;2;0;0;3;0;0;0;0;0;0;618
"130410";"TAPAUA";1;0;0;37;161;2;13;12;24;1;0;0;0;0;0;13;3;1;0;42;0;1;0;0;1;0;0;0;0;0;312
"130420";"TEFE";0;0;0;16;510;7;23;64;342;1;0;1;8;69;0;90;39;37;1;143;1;5;0;1;2;0;0;0;0;1;1361
"130423";"TONANTINS";0;0;0;0;170;1;7;12;75;3;0;0;0;0;0;29;1;4;0;27;0;0;0;0;0;0;0;0;0;0;329
"130426";"UARINI";0;0;0;0;29;1;0;3;16;2;0;0;1;0;0;9;3;6;0;10;0;3;0;0;0;0;0;0;0;0;83
"130430";"URUCARA";0;0;0;1;65;0;2;7;8;0;0;0;0;1;0;4;4;2;0;1;1;0;0;0;2;0;0;0;0;0;98
"130440";"URUCURITUBA";0;0;0;18;19;2;1;1;8;0;0;0;0;1;1;9;5;3;1;9;0;0;0;2;0;0;0;0;0;0;80
"140002";"AMAJARI";1;0;0;10;70;1;0;2;26;0;0;0;0;0;1;5;1;2;0;17;0;0;0;4;0;0;0;0;0;0;140
"140005";"ALTO ALEGRE";1;0;0;15;147;1;4;6;28;0;1;1;0;0;1;5;7;4;0;20;1;0;0;9;0;0;0;0;0;0;251
"140010";"BOA VISTA";4;0;0;766;2895;167;93;83;817;12;3;75;50;8;26;411;294;131;8;548;18;0;9;196;50;0;2;0;3;13;6682
"140015";"BONFIM";0;0;0;12;71;1;1;2;52;1;0;0;0;0;1;9;1;0;0;15;1;1;0;3;2;0;0;0;0;1;174
"140017";"CANTA";0;0;0;13;89;2;5;6;46;0;0;1;1;0;0;10;5;3;0;18;0;0;0;3;1;0;0;0;0;0;203
"140020";"CARACARAI";0;0;0;7;73;2;2;6;32;1;0;0;1;1;1;6;11;3;0;16;0;0;1;4;1;0;0;0;0;1;169
"140023";"CAROEBE";0;0;0;16;20;0;0;2;17;0;0;0;3;0;0;6;4;2;0;20;0;1;0;3;1;0;0;0;0;0;95
"140028";"IRACEMA";0;0;0;4;37;0;0;0;9;0;0;0;0;0;0;4;3;0;0;12;0;0;0;2;0;0;0;0;0;0;71
"140030";"MUCAJAI";0;0;0;9;71;2;4;6;26;0;0;2;3;0;1;11;3;6;0;21;0;0;0;10;2;0;0;0;1;1;179
"140040";"NORMANDIA";2;0;0;7;65;0;1;5;42;0;0;0;1;0;0;4;6;1;0;9;0;0;0;1;0;0;0;0;0;0;144
"140045";"PACARAIMA";0;0;0;38;188;8;1;6;70;0;0;2;0;0;0;10;3;1;0;30;0;1;0;1;3;0;0;0;0;0;362
"140047";"RORAINOPOLIS";0;0;0;25;186;4;8;8;39;1;0;1;0;1;2;50;33;10;1;83;0;0;0;11;2;0;0;0;0;0;465
"140050";"SAO JOAO DA BALIZA";0;0;0;20;34;1;0;4;10;0;0;0;0;0;1;5;4;0;1;19;1;1;0;2;0;0;0;0;0;0;103
"140060";"SAO LUIZ";1;0;0;10;23;4;0;3;3;0;0;0;0;0;1;3;6;4;1;12;0;0;0;1;0;0;0;0;0;0;72
"140070";"UIRAMUTA";0;0;0;12;60;1;0;3;29;0;0;2;0;0;0;4;6;1;0;9;1;0;0;2;0;0;0;0;0;0;130
"150010";"ABAETETUBA";0;2;0;21;1081;47;45;36;256;116;1;17;17;15;30;225;307;142;9;268;12;15;0;200;12;0;2;1;1;2;2880
"150013";"ABEL FIGUEIREDO";0;0;0;2;52;2;0;4;21;5;1;0;2;0;1;15;6;7;1;12;0;3;0;10;0;0;0;0;0;0;144
"150020";"ACARA";0;0;0;7;329;6;7;33;135;8;0;1;1;3;5;56;46;41;2;96;7;5;1;39;1;0;0;0;1;2;832
"150030";"AFUA";0;0;0;0;206;1;22;18;143;0;0;0;0;1;0;6;3;6;1;53;0;1;0;2;0;0;0;0;0;0;463
"150034";"AGUA AZUL DO NORTE";0;0;0;23;137;6;16;26;7;0;0;1;2;0;2;22;12;25;0;42;2;0;0;5;1;0;0;0;0;2;331
"150040";"ALENQUER";0;1;0;88;627;15;5;96;178;1;1;3;8;0;0;22;26;40;0;58;1;1;0;15;3;0;0;0;0;0;1189
"150050";"ALMEIRIM";2;0;0;3;286;9;6;52;73;2;0;0;0;0;2;52;17;17;1;62;2;0;0;10;0;0;0;0;0;0;596
"150060";"ALTAMIRA";1;0;0;20;886;30;38;65;244;34;4;14;11;1;13;234;244;161;9;346;33;3;1;144;4;0;0;0;0;0;2540
"150070";"ANAJAS";0;0;0;0;212;3;18;31;133;7;0;1;1;2;2;21;23;20;1;44;3;1;0;13;3;0;0;0;0;0;539
"150080";"ANANINDEUA";1;8;0;83;1336;130;60;117;460;9;11;61;44;90;90;415;322;311;4;859;22;63;440;805;42;0;5;2;4;7;5801
"150085";"ANAPU";0;0;0;3;385;3;2;64;40;2;0;4;7;1;0;33;27;29;1;122;5;1;0;34;1;0;0;0;0;0;764
"150090";"AUGUSTO CORREA";0;0;0;2;798;14;10;38;89;14;0;4;2;4;3;54;21;34;2;76;3;18;0;65;5;0;0;0;0;2;1258
