"Codigo_Municipio";"Municipio";"0201 Coleta de material";"0209 Diagnostico por endoscopia";"0211 Metodos diagnosticos em especialidades";"0301 Consultas / Atendimentos / Acompanhamentos";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0308 Tratamento de lesoes, envenenamentos e outros, decorrentes de causas externas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0402 Cirurgia de glandulas endocrinas";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0416 Cirurgia em oncologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"Total"
"110013";"MACHADINHO D'OESTE";0;0;0;4;352;7;90;49;41;2;0;5;2;2;4;9;34;13;1;51;1;3;0;13;2;0;1;1;0;0;687
"110014";"NOVA BRASILANDIA D'OESTE";0;0;0;5;195;5;4;12;6;2;2;2;2;6;2;15;12;29;1;88;0;0;0;6;2;0;0;0;1;0;397
"110015";"OURO PRETO DO OESTE";0;0;0;42;419;3;21;32;27;1;2;2;3;0;3;49;30;18;1;63;3;0;0;13;3;1;0;0;1;0;737
"110018";"PIMENTA BUENO";0;0;0;14;519;23;28;96;26;2;0;2;3;1;3;20;27;16;0;94;2;4;2;18;3;0;1;0;0;0;904
"110020";"PORTO VELHO";8;1;0;155;3139;127;174;429;765;50;11;83;49;165;68;277;409;379;19;813;13;28;1;321;47;1;9;0;17;23;7581
"110025";"PRESIDENTE MEDICI";0;0;1;5;152;5;12;4;23;1;1;2;2;2;4;29;12;26;3;49;0;0;1;3;1;0;1;0;0;0;339
"110026";"RIO CRESPO";1;0;0;31;13;0;1;5;2;1;0;0;0;0;0;2;2;2;0;1;0;0;0;4;0;0;0;0;0;0;65
"110028";"ROLIM DE MOURA";0;0;0;208;647;16;10;51;21;4;1;4;5;4;8;49;46;40;0;225;3;1;0;34;5;0;1;0;2;1;1386
"110029";"SANTA LUZIA D'OESTE";0;0;0;4;189;1;7;8;1;1;1;1;2;2;1;6;4;1;0;12;1;0;0;8;0;0;0;0;0;0;250
"110030";"VILHENA";0;0;0;304;1034;20;57;33;98;2;2;5;19;5;10;160;197;80;0;322;11;4;2;33;5;1;0;0;0;0;2404
"110032";"SAO MIGUEL DO GUAPORE";2;0;0;6;186;8;9;18;15;0;0;4;6;9;1;23;13;18;0;39;0;0;2;11;2;0;0;0;0;3;375
"110033";"NOVA MAMORE";0;0;0;4;228;6;12;21;45;3;2;2;0;1;1;10;19;10;1;34;0;1;0;17;0;0;0;0;1;0;418
"110034";"ALVORADA D'OESTE";0;0;0;32;126;2;5;12;13;1;1;1;0;2;2;9;7;13;2;6;0;0;1;6;2;0;0;0;1;0;244
"110037";"ALTO ALEGRE DOS PARECIS";0;0;0;9;103;8;14;10;5;1;1;0;0;1;1;8;7;3;0;27;0;0;0;8;2;0;0;0;0;0;208
"110040";"ALTO PARAISO";0;0;0;4;85;5;4;14;8;2;0;4;0;1;3;8;11;2;0;10;0;1;0;13;1;0;1;0;0;0;177
"110045";"BURITIS";0;0;0;4;226;9;16;42;30;3;0;4;3;5;5;8;33;6;0;31;2;1;0;17;2;0;1;0;0;1;449
"110050";"NOVO HORIZONTE DO OESTE";0;0;0;3;125;1;1;7;1;1;0;2;1;1;0;8;3;3;0;20;0;0;0;8;1;0;1;0;0;0;187
"110060";"CACAULANDIA";0;0;0;2;37;1;0;1;3;1;0;1;0;1;0;1;6;2;0;1;0;0;0;4;0;0;0;0;0;0;61
"110070";"CAMPO NOVO DE RONDONIA";0;2;0;0;87;1;6;15;7;2;0;1;1;1;1;4;7;4;1;6;1;0;0;5;2;0;0;0;0;0;154
"110080";"CANDEIAS DO JAMARI";1;0;0;12;150;10;10;36;32;5;0;0;1;4;3;13;22;20;2;32;2;1;0;19;3;0;0;0;1;4;383
"110090";"CASTANHEIRAS";0;0;0;3;12;0;0;2;1;0;0;0;1;0;0;3;1;4;0;6;0;0;0;0;2;0;0;0;0;0;35
"110092";"CHUPINGUAIA";0;0;0;17;38;4;2;2;5;0;1;0;2;1;0;9;12;2;2;14;1;0;1;4;1;0;0;0;0;4;122
"110094";"CUJUBIM";0;0;0;33;133;0;3;35;16;2;0;2;3;3;0;8;13;3;0;13;0;0;0;6;0;0;0;0;0;0;273
"110100";"GOVERNADOR JORGE TEIXEIRA";0;0;0;2;26;4;0;4;5;2;0;1;0;1;0;7;4;1;0;11;0;1;0;2;1;0;0;0;0;0;72
"110110";"ITAPUA DO OESTE";0;0;0;4;47;0;1;7;12;2;0;2;2;1;1;5;4;0;0;4;1;0;0;4;1;0;0;0;0;0;98
"110120";"MINISTRO ANDREAZZA";0;0;0;5;51;3;7;8;2;0;0;4;2;2;1;3;6;5;1;6;0;0;0;1;3;0;0;0;1;0;111
"110130";"MIRANTE DA SERRA";0;0;0;4;108;2;6;12;8;1;1;0;2;0;2;8;6;1;1;13;0;0;0;3;2;0;0;0;0;0;180
"110140";"MONTE NEGRO";0;0;0;3;76;1;15;11;12;1;0;2;2;0;3;19;4;4;1;9;2;1;0;6;0;0;2;0;0;0;174
"110143";"NOVA UNIAO";0;0;0;3;56;0;1;4;5;0;0;0;0;0;0;4;3;3;0;4;0;0;0;0;2;0;0;0;1;3;89
"110145";"PARECIS";0;0;0;68;18;0;0;3;0;1;0;1;0;0;1;3;1;0;0;7;0;0;0;2;1;0;0;0;0;0;106
"110146";"PIMENTEIRAS DO OESTE";0;0;0;9;35;1;0;3;3;0;0;0;0;0;1;1;1;2;0;7;0;0;0;1;0;0;0;0;0;0;64
"110147";"PRIMAVERA DE RONDONIA";0;0;0;3;35;0;1;6;2;0;0;0;0;0;3;2;5;3;0;4;0;0;0;2;1;0;0;0;1;1;69
"110148";"SAO FELIPE D'OESTE";0;0;0;1;23;0;2;5;1;0;0;1;0;0;3;4;4;3;0;4;1;0;0;2;0;0;0;0;0;0;54
"110149";"SAO FRANCISCO DO GUAPORE";0;0;0;8;96;5;7;13;15;1;1;2;1;2;1;14;8;6;1;24;1;0;0;7;1;0;1;0;0;0;215
"110150";"SERINGUEIRAS";1;0;0;8;87;1;6;7;12;0;0;0;1;0;0;11;14;6;0;22;0;4;0;4;2;0;0;0;1;1;188
"110155";"TEIXEIROPOLIS";0;0;0;1;27;0;3;0;2;0;1;3;0;1;0;5;3;0;0;4;0;0;0;0;0;0;0;0;0;0;50
"110160";"THEOBROMA";0;0;0;6;47;3;2;6;7;1;0;0;1;0;0;1;2;1;0;13;1;0;0;7;0;0;0;0;0;0;98
"110170";"URUPA";1;0;1;3;72;10;5;9;4;0;1;0;1;2;3;8;8;2;0;17;2;0;0;11;0;0;0;0;1;0;161
"110175";"VALE DO ANARI";0;0;0;1;24;1;1;7;7;0;0;0;0;0;2;3;1;3;0;6;0;0;0;1;1;0;0;0;0;0;58
"110180";"VALE DO PARAISO";0;0;0;4;50;1;1;5;3;0;0;0;0;0;1;9;3;0;0;9;0;0;0;3;2;0;0;0;0;0;91
"120001";"ACRELANDIA";2;0;0;2;63;0;1;11;27;0;0;6;0;0;2;6;8;4;0;16;0;0;1;2;0;0;0;0;0;0;151
"120005";"ASSIS BRASIL";0;0;0;2;20;0;2;3;13;1;0;1;0;0;1;7;5;3;0;14;0;0;0;1;1;0;0;0;0;0;74
"120010";"BRASILEIA";1;0;0;67;134;6;8;15;56;1;0;5;1;0;3;15;17;4;0;92;0;3;0;4;2;0;1;0;2;0;437
"120013";"BUJARI";0;0;0;4;9;2;5;3;11;0;0;0;1;1;0;5;5;1;0;12;0;0;0;0;1;0;0;0;0;0;60
"120017";"CAPIXABA";0;0;0;6;40;2;4;3;21;0;0;0;0;0;2;4;6;4;0;19;0;0;0;1;0;0;0;0;0;0;112
"120020";"CRUZEIRO DO SUL";2;1;0;77;684;14;6;10;196;18;1;5;33;10;13;178;120;42;4;182;5;1;3;5;2;0;0;0;1;2;1615
"120025";"EPITACIOLANDIA";0;0;0;30;100;9;3;10;32;0;0;2;1;0;0;4;13;3;0;70;0;0;0;0;1;0;0;0;0;0;278
"120030";"FEIJO";0;0;0;5;43;3;0;2;16;1;0;1;0;0;3;7;20;8;0;19;1;0;0;3;0;1;2;0;1;2;138
"120032";"JORDAO";0;0;0;1;7;0;0;1;2;0;0;0;0;0;0;1;3;0;0;7;0;0;0;0;0;0;0;0;0;0;22
"120033";"MANCIO LIMA";0;0;0;6;75;2;1;2;32;1;1;1;10;2;1;22;19;13;0;24;2;0;0;3;0;0;0;0;0;1;218
"120034";"MANOEL URBANO";0;0;0;12;56;3;4;17;23;0;0;1;0;0;1;3;2;3;0;11;1;0;0;2;0;0;0;0;0;1;140
"120035";"MARECHAL THAUMATURGO";0;1;0;53;64;1;2;4;56;2;0;0;2;0;0;12;13;5;0;18;0;0;0;2;0;0;0;0;0;1;236
"120038";"PLACIDO DE CASTRO";0;0;0;30;157;5;8;5;29;0;0;0;0;0;1;2;8;2;0;27;0;0;0;5;0;0;0;0;0;0;279
"120039";"PORTO WALTER";0;0;0;3;25;0;1;1;22;0;0;0;0;0;0;12;3;2;2;13;1;0;1;0;0;0;0;0;0;0;86
"120040";"RIO BRANCO";14;0;1;141;1621;109;111;148;855;10;4;38;28;9;97;416;310;187;8;841;16;4;1;55;37;1;4;0;13;30;5109
"120042";"RODRIGUES ALVES";0;0;0;28;93;0;1;6;47;2;1;3;2;0;2;13;8;6;3;32;1;0;0;2;0;0;0;0;0;0;250
"120043";"SANTA ROSA DO PURUS";0;0;0;23;43;1;1;1;22;0;0;0;2;0;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;97
"120045";"SENADOR GUIOMARD";0;0;0;12;116;6;9;6;33;1;1;3;0;0;1;16;17;4;0;33;0;0;0;5;0;0;0;0;0;1;264
"120050";"SENA MADUREIRA";0;0;0;38;285;8;7;35;82;0;0;3;3;0;1;23;21;5;0;44;1;0;0;3;1;0;0;0;0;2;562
"120060";"TARAUACA";0;0;0;49;183;7;14;11;106;1;0;4;2;0;1;16;14;4;1;101;3;0;0;1;3;0;0;0;0;0;521
"120070";"XAPURI";0;0;0;20;126;2;4;17;31;0;0;0;0;4;1;6;6;2;0;32;0;0;0;2;0;0;0;0;0;2;255
"120080";"PORTO ACRE";0;0;0;3;44;7;9;8;24;1;0;2;2;1;1;6;16;4;0;27;2;0;0;5;3;0;0;0;0;0;165
"130002";"ALVARAES";0;0;0;3;92;0;11;14;67;0;0;2;0;0;1;2;1;1;0;3;0;2;0;2;1;0;0;0;0;0;202
"130006";"AMATURA";0;0;0;0;61;1;6;3;38;0;0;0;0;0;0;14;0;6;0;7;0;0;0;0;0;0;0;0;0;0;136
"130008";"ANAMA";0;0;0;0;49;0;2;3;29;0;0;0;0;0;0;3;2;4;0;16;0;0;0;1;0;0;0;0;0;0;109
"130010";"ANORI";0;0;0;1;96;1;2;4;45;1;0;0;0;0;0;14;3;6;0;16;0;0;0;0;1;0;0;0;0;0;190
"130014";"APUI";0;0;0;1;126;0;4;18;26;3;0;0;1;2;0;32;20;22;1;36;0;6;0;2;2;0;0;0;0;0;302
"130020";"ATALAIA DO NORTE";0;0;0;0;104;0;1;4;43;2;0;0;1;0;0;22;1;1;0;12;0;0;0;1;1;0;0;0;0;0;193
"130030";"AUTAZES";0;0;0;1;56;2;8;6;91;0;0;0;2;0;3;16;15;7;0;45;2;1;0;7;3;0;0;0;0;0;265
"130040";"BARCELOS";0;0;0;2;90;4;1;6;28;0;0;0;3;0;0;32;4;14;1;23;1;1;0;2;0;0;0;0;0;0;212
"130050";"BARREIRINHA";0;0;0;2;195;5;2;14;123;0;0;0;0;1;2;17;14;2;0;64;0;0;0;0;0;0;0;0;0;0;441
"130060";"BENJAMIN CONSTANT";0;0;0;1;129;2;2;16;112;13;1;1;1;0;0;203;3;12;0;60;0;0;0;2;2;0;0;0;0;0;560
"130063";"BERURI";0;0;0;0;38;0;0;7;59;1;0;0;0;0;1;5;3;1;1;9;0;2;0;1;2;0;0;0;0;0;130
"130068";"BOA VISTA DO RAMOS";0;0;0;1;89;0;7;17;41;0;0;0;0;0;1;6;5;2;1;19;0;0;1;1;0;0;0;0;0;0;191
"130070";"BOCA DO ACRE";1;0;0;3;222;6;18;37;85;0;1;1;0;0;4;39;18;15;0;72;0;3;0;6;3;0;0;0;1;0;535
"130080";"BORBA";0;0;0;0;327;0;14;42;123;0;0;0;0;0;0;19;10;5;0;61;1;1;0;0;2;0;0;0;0;0;605
"130083";"CAAPIRANGA";0;0;0;2;18;1;0;0;28;0;0;1;0;2;0;6;3;1;1;3;0;1;0;2;0;0;0;0;0;0;69
"130090";"CANUTAMA";0;0;0;1;57;0;0;2;18;0;0;0;1;0;1;4;0;6;0;28;0;0;0;0;0;0;0;0;0;0;118
"130100";"CARAUARI";0;0;0;2;110;4;3;17;111;8;0;1;1;0;1;58;7;54;2;79;1;3;0;2;2;0;0;0;0;0;466
"130110";"CAREIRO";1;0;0;7;146;2;1;11;41;2;0;3;2;1;2;54;7;60;0;27;1;1;0;15;1;0;0;0;0;0;385
"130115";"CAREIRO DA VARZEA";0;0;0;4;17;0;1;4;1;1;0;0;1;1;0;5;9;1;1;0;0;0;0;2;0;0;0;0;0;0;48
"130120";"COARI";0;0;0;1;397;1;27;28;282;2;0;4;18;0;1;81;54;108;1;160;1;0;0;8;3;0;0;0;0;0;1177
"130130";"CODAJAS";0;0;0;3;91;3;1;5;55;0;0;1;1;0;0;7;2;4;0;23;1;1;0;4;2;0;0;0;0;0;204
"130140";"EIRUNEPE";0;0;0;1;203;2;13;33;105;1;0;0;0;0;2;30;15;40;0;80;2;2;0;0;1;0;0;0;1;0;531
"130150";"ENVIRA";0;0;0;0;175;2;4;7;70;0;0;1;2;0;1;4;2;3;0;57;0;0;0;0;1;0;0;0;0;0;329
"130160";"FONTE BOA";0;0;0;1;138;6;2;2;100;4;0;0;0;1;0;30;3;9;0;30;0;0;0;2;1;0;0;0;0;1;330
"130165";"GUAJARA";0;0;0;5;159;0;1;11;33;1;0;0;2;0;0;14;16;4;0;11;1;0;0;0;0;0;0;0;0;0;258
"130170";"HUMAITA";0;0;0;6;177;5;12;33;111;2;0;7;0;3;3;57;18;47;1;120;0;0;0;14;0;0;1;0;0;0;617
"130180";"IPIXUNA";0;0;0;3;108;1;5;10;73;9;1;1;1;1;0;30;8;5;0;28;0;0;1;2;0;0;0;0;0;0;287
"130185";"IRANDUBA";0;0;0;7;155;4;1;10;14;0;0;3;2;2;4;61;17;24;1;7;1;6;0;27;6;0;0;0;0;0;352
"130190";"ITACOATIARA";0;0;0;7;260;10;10;13;252;3;1;9;7;173;4;68;39;36;3;135;5;8;0;22;14;0;0;0;0;0;1079
"130195";"ITAMARATI";0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;5
"130200";"ITAPIRANGA";0;0;0;1;12;0;1;2;35;0;0;0;0;0;0;7;5;4;0;11;0;0;0;0;0;0;0;0;0;0;78
"130210";"JAPURA";0;0;0;1;43;0;2;2;23;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;76
"130220";"JURUA";0;0;0;2;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"130230";"JUTAI";0;0;0;0;97;7;9;13;111;3;0;0;2;0;0;31;6;14;0;33;0;0;0;0;1;0;0;0;0;4;331
"130240";"LABREA";0;0;0;1;124;6;8;25;79;1;0;2;0;0;1;43;12;29;0;90;0;1;0;3;4;0;0;0;0;0;429
"130250";"MANACAPURU";0;0;0;28;433;7;19;43;255;1;1;1;5;2;7;134;50;83;3;181;1;4;0;36;11;0;1;0;1;2;1309
"130255";"MANAQUIRI";0;0;0;2;84;1;1;2;24;0;0;0;1;0;0;7;4;4;0;5;1;0;0;2;1;0;0;0;0;0;139
"130260";"MANAUS";14;1;5;879;9354;494;321;475;4815;110;41;154;209;147;275;1855;1197;1165;91;4027;125;176;5;951;320;1;20;0;25;108;27360
"130270";"MANICORE";0;0;0;1;151;2;3;31;133;9;0;3;2;1;4;41;12;21;1;86;2;1;0;9;1;0;0;0;0;0;514
"130280";"MARAA";0;0;0;0;26;2;1;1;15;0;1;0;0;0;0;2;5;2;0;5;0;0;0;0;0;0;0;0;0;0;60
"130290";"MAUES";0;0;0;1;258;3;12;27;249;50;0;2;1;0;1;100;16;52;7;114;5;1;0;3;3;0;0;0;0;0;905
"130300";"NHAMUNDA";0;0;0;0;87;0;2;14;39;1;0;0;0;0;0;21;11;3;1;26;0;0;0;0;0;0;0;0;0;0;205
"130310";"NOVA OLINDA DO NORTE";0;0;0;3;134;2;0;21;68;1;0;0;0;0;1;10;10;3;0;38;0;0;0;1;1;0;0;0;0;0;293
"130320";"NOVO AIRAO";1;0;0;15;68;2;4;6;23;0;0;0;0;1;1;37;22;13;0;12;0;3;0;7;3;0;0;0;0;0;218
"130330";"NOVO ARIPUANA";0;0;0;0;84;0;5;7;4;0;0;1;0;1;0;1;6;0;0;0;1;0;0;2;1;0;0;0;0;0;113
"130340";"PARINTINS";0;0;0;30;615;5;34;36;329;2;0;5;9;3;1;136;100;71;14;237;2;2;0;8;1;0;0;0;0;0;1640
"130350";"PAUINI";0;0;0;0;101;0;1;12;28;0;0;1;0;0;0;4;6;0;0;2;0;0;0;1;0;0;0;0;0;0;156
"130353";"PRESIDENTE FIGUEIREDO";0;0;0;7;182;3;4;12;51;0;0;0;3;1;0;38;17;18;0;16;0;2;0;10;3;0;0;0;0;0;367
"130356";"RIO PRETO DA EVA";0;0;0;9;153;3;4;7;28;1;0;0;1;2;1;21;11;17;0;7;2;4;0;8;2;0;0;0;0;0;281
"130360";"SANTA ISABEL DO RIO NEGRO";0;0;0;0;55;0;5;4;26;1;0;0;0;1;0;2;7;9;0;11;0;0;0;1;0;0;0;0;0;0;122
"130370";"SANTO ANTONIO DO ICA";0;0;0;3;180;3;2;22;168;2;0;0;5;0;0;46;3;18;1;40;0;0;1;0;1;0;0;0;0;0;495
"130380";"SAO GABRIEL DA CACHOEIRA";0;0;0;119;64;1;2;2;113;0;0;3;2;0;0;13;8;1;0;36;0;0;0;0;1;0;0;0;0;0;365
"130390";"SAO PAULO DE OLIVENCA";0;0;0;0;195;1;2;31;46;0;0;0;0;0;0;38;9;8;2;64;0;1;0;1;0;0;0;0;0;0;398
"130395";"SAO SEBASTIAO DO UATUMA";0;0;0;7;31;0;0;1;35;0;0;0;0;0;1;3;2;2;0;12;1;0;0;0;0;0;0;0;0;0;95
"130400";"SILVES";0;0;0;0;44;0;4;2;26;0;0;0;1;0;2;5;3;1;0;7;0;0;0;0;1;0;0;0;0;0;96
"130406";"TABATINGA";0;0;0;2;226;2;3;20;151;2;0;2;3;0;1;45;36;23;1;85;6;0;0;3;0;0;0;0;0;0;611
"130410";"TAPAUA";0;0;0;1;7;0;0;2;2;0;0;0;1;2;0;4;1;3;0;2;0;0;0;1;4;0;0;0;0;0;30
"130420";"TEFE";0;0;0;32;423;7;9;38;385;3;2;0;1;1;1;72;38;30;2;150;9;4;0;3;2;0;1;0;0;0;1213
"130423";"TONANTINS";0;0;0;2;54;1;3;8;95;0;1;0;1;0;0;10;7;4;0;34;0;0;0;1;2;0;0;0;0;0;223
"130426";"UARINI";0;0;0;1;129;0;8;24;51;1;0;0;1;0;0;21;2;10;0;48;0;20;0;1;0;0;0;0;0;0;317
"130430";"URUCARA";0;0;0;1;44;1;3;7;48;3;0;1;0;0;0;23;11;5;0;23;1;0;0;4;2;0;0;0;0;0;177
"130440";"URUCURITUBA";0;0;0;2;11;0;0;2;8;0;0;1;0;0;0;4;3;2;0;8;0;0;0;1;0;0;0;0;0;0;42
"140002";"AMAJARI";0;0;0;8;78;4;1;13;33;0;0;1;0;0;0;4;5;2;0;18;0;0;2;2;1;0;0;0;0;0;172
"140005";"ALTO ALEGRE";0;0;0;59;207;2;5;22;59;0;0;0;2;0;0;6;7;3;0;23;0;0;1;3;2;0;0;0;0;0;401
"140010";"BOA VISTA";15;0;0;502;3418;182;149;455;1339;19;9;36;90;16;44;299;308;160;16;943;46;4;27;170;66;0;1;0;4;5;8323
"140015";"BONFIM";0;0;0;17;104;0;1;12;97;0;0;0;0;0;0;8;6;4;0;39;1;0;0;4;1;0;0;0;0;0;294
"140017";"CANTA";1;0;0;19;95;0;0;15;62;1;1;0;0;0;0;9;9;2;0;31;0;0;2;3;1;0;0;0;0;0;251
"140020";"CARACARAI";0;0;0;17;111;4;3;6;87;0;0;0;0;1;0;8;11;9;2;40;0;0;0;7;0;0;0;0;0;0;306
"140023";"CAROEBE";0;0;0;55;63;0;3;5;30;0;0;1;0;1;1;1;9;7;0;25;0;0;0;3;1;0;0;0;0;0;205
"140028";"IRACEMA";0;0;0;3;40;0;1;6;20;0;0;0;3;0;0;1;0;3;0;13;1;0;0;3;0;0;0;0;0;2;96
"140030";"MUCAJAI";0;0;0;26;155;3;15;20;61;0;0;1;2;0;0;2;9;2;2;35;2;0;0;5;0;0;0;0;0;0;340
"140040";"NORMANDIA";0;0;0;12;112;1;7;5;85;0;0;1;1;0;0;4;0;2;0;21;0;0;0;3;0;0;0;0;0;0;254
"140045";"PACARAIMA";0;0;0;41;233;9;6;23;150;0;0;2;1;0;1;3;4;11;1;59;2;0;0;3;1;0;0;0;0;0;550
"140047";"RORAINOPOLIS";0;0;0;25;197;5;4;22;89;3;0;0;1;1;4;76;35;37;0;111;0;0;1;17;4;0;0;0;0;0;632
"140050";"SAO JOAO DA BALIZA";0;0;0;90;62;0;0;5;19;0;0;0;1;0;1;2;8;6;0;13;0;1;0;3;0;0;0;0;0;0;211
"140060";"SAO LUIZ";0;0;0;12;33;0;5;2;13;0;0;0;0;0;0;0;5;2;0;14;0;0;0;1;1;0;0;0;0;0;88
"140070";"UIRAMUTA";0;0;0;15;90;0;1;9;53;0;0;1;0;0;0;3;2;0;1;26;0;0;0;0;1;0;0;0;0;0;202
"150010";"ABAETETUBA";1;1;0;23;1032;27;51;36;306;126;0;15;11;6;15;196;97;274;52;355;5;5;0;318;7;0;1;1;2;4;2967
"150013";"ABEL FIGUEIREDO";0;0;0;1;60;0;1;10;13;5;0;1;2;0;0;13;12;2;0;13;1;0;0;6;0;0;0;0;0;0;140
"150020";"ACARA";0;0;0;16;315;9;9;73;124;4;0;2;3;4;4;58;37;30;1;80;2;6;0;70;2;0;1;1;0;0;851
"150030";"AFUA";0;0;0;0;218;5;22;26;132;0;0;0;2;1;0;10;1;3;0;38;0;0;0;2;1;0;0;0;1;0;462
"150034";"AGUA AZUL DO NORTE";0;0;0;23;245;3;10;18;10;1;0;3;6;1;0;23;4;22;0;30;0;0;0;7;0;0;0;0;0;0;406
"150040";"ALENQUER";0;0;0;38;695;8;5;62;167;1;0;0;7;1;0;51;18;40;1;43;3;2;0;3;4;0;0;0;0;0;1149
"150050";"ALMEIRIM";0;0;0;22;216;4;7;40;123;2;0;2;4;0;1;37;14;16;1;92;4;2;0;2;0;0;0;0;0;0;589
"150060";"ALTAMIRA";0;3;0;44;680;22;45;80;254;10;2;7;27;1;12;105;134;108;5;295;15;3;2;165;4;0;0;0;0;0;2023
"150070";"ANAJAS";0;0;0;0;169;4;22;38;101;5;0;0;2;1;0;21;20;2;0;54;0;2;0;13;0;0;0;0;0;0;454
"150080";"ANANINDEUA";1;7;0;90;3434;86;71;134;729;26;6;26;70;78;72;405;345;413;10;919;27;51;535;534;31;1;11;8;4;8;8132
"150085";"ANAPU";0;0;0;2;290;4;7;44;62;0;0;4;2;1;3;8;30;4;0;101;0;0;0;24;0;0;0;0;1;1;588
"150090";"AUGUSTO CORREA";0;0;0;3;739;4;10;26;106;4;0;0;5;0;2;44;19;36;0;85;2;26;0;53;0;0;0;0;0;0;1164
