"Codigo_Municipio";"Municipio";"0201 Coleta de material";"0209 Diagnostico por endoscopia";"0211 Metodos diagnosticos em especialidades";"0301 Consultas / Atendimentos / Acompanhamentos";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0308 Tratamento de lesoes, envenenamentos e outros, decorrentes de causas externas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0402 Cirurgia de glandulas endocrinas";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0416 Cirurgia em oncologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"Total"
"110015";"OURO PRETO DO OESTE";0;0;0;34;381;14;8;31;34;0;0;5;4;2;1;42;22;16;2;75;1;0;0;11;3;0;0;0;0;0;686
"110018";"PIMENTA BUENO";0;0;0;11;544;25;37;77;15;0;2;3;4;1;1;16;34;7;0;97;0;3;0;19;5;0;1;0;0;0;902
"110020";"PORTO VELHO";10;0;0;105;2988;125;78;522;843;72;13;83;74;90;52;404;626;353;22;905;33;16;7;475;78;0;18;0;17;14;8023
"110025";"PRESIDENTE MEDICI";0;0;0;13;155;11;7;11;23;1;0;1;3;4;0;9;11;11;2;47;0;0;3;4;1;0;0;0;0;0;317
"110026";"RIO CRESPO";0;0;0;31;6;1;0;1;7;0;0;4;0;0;0;0;4;1;0;4;0;0;0;2;1;0;0;0;0;0;62
"110028";"ROLIM DE MOURA";1;0;0;127;561;20;16;51;16;4;2;4;8;0;6;55;42;22;3;166;4;0;0;33;4;0;2;0;2;3;1152
"110029";"SANTA LUZIA D'OESTE";0;0;0;1;147;4;3;16;2;0;0;0;1;0;1;6;5;2;0;13;0;0;0;3;2;0;0;0;0;0;206
"110030";"VILHENA";0;0;0;536;902;22;56;13;129;0;3;7;20;3;13;62;177;46;1;314;3;3;0;27;4;1;0;0;2;0;2344
"110032";"SAO MIGUEL DO GUAPORE";0;0;0;11;130;3;5;13;13;0;1;2;3;1;2;19;9;11;0;94;1;0;1;6;2;0;0;0;1;5;333
"110033";"NOVA MAMORE";0;0;0;9;259;3;9;32;33;2;1;2;4;2;3;21;25;8;1;32;0;1;0;17;0;0;0;0;1;2;467
"110034";"ALVORADA D'OESTE";0;0;0;23;119;6;7;7;11;0;0;2;1;2;1;8;11;5;0;18;1;0;0;5;3;0;0;0;0;0;230
"110037";"ALTO ALEGRE DOS PARECIS";0;0;0;3;99;3;14;5;5;0;0;0;1;1;2;8;9;5;0;30;0;0;0;4;1;0;0;0;0;0;190
"110040";"ALTO PARAISO";0;0;0;23;124;4;8;11;12;1;0;1;0;1;0;7;8;3;0;16;1;1;0;10;2;0;0;0;0;1;234
"110045";"BURITIS";0;0;0;3;157;10;13;25;16;6;0;3;0;2;3;8;28;7;2;16;0;1;0;24;3;0;0;1;0;5;333
"110050";"NOVO HORIZONTE DO OESTE";0;0;0;7;132;6;3;5;5;1;0;0;1;1;1;3;8;2;0;15;0;0;0;4;2;0;0;0;0;0;196
"110060";"CACAULANDIA";0;0;0;1;24;1;1;4;3;2;0;1;0;0;0;4;2;3;0;3;0;0;0;3;0;0;0;0;0;0;52
"110070";"CAMPO NOVO DE RONDONIA";0;0;0;3;81;4;6;9;6;0;1;0;0;0;0;3;8;3;0;6;0;0;0;3;1;0;0;0;0;0;134
"110080";"CANDEIAS DO JAMARI";0;0;0;3;172;5;3;33;28;9;0;2;5;3;2;18;40;18;1;41;1;1;0;19;0;0;0;0;0;5;409
"110090";"CASTANHEIRAS";0;0;0;4;11;1;0;1;1;0;0;0;0;0;0;5;4;2;0;5;0;0;0;1;0;0;0;0;0;0;35
"110092";"CHUPINGUAIA";0;0;0;30;44;1;1;1;15;0;0;0;2;0;0;5;6;6;0;31;0;0;0;1;0;0;1;0;0;0;144
"110094";"CUJUBIM";0;0;0;7;142;0;1;22;14;0;0;1;1;0;1;8;21;3;0;15;2;0;0;12;0;0;0;0;0;0;250
"110100";"GOVERNADOR JORGE TEIXEIRA";1;0;0;2;20;1;2;2;8;2;0;1;1;0;0;4;2;1;0;14;1;1;0;1;0;0;0;0;0;0;64
"110110";"ITAPUA DO OESTE";0;0;0;3;42;1;1;15;7;0;0;2;1;0;0;4;11;1;1;4;0;0;0;8;0;0;0;0;0;0;101
"110120";"MINISTRO ANDREAZZA";0;0;0;5;59;5;5;6;3;1;1;3;3;0;0;5;8;1;0;8;0;0;1;4;0;0;0;0;1;0;119
"110130";"MIRANTE DA SERRA";0;0;0;5;84;4;2;7;11;0;1;0;0;0;0;5;4;3;0;11;0;0;0;3;0;0;0;0;0;0;140
"110140";"MONTE NEGRO";0;0;0;9;81;4;13;12;10;0;0;0;1;1;2;23;12;4;1;17;0;0;0;7;1;0;0;0;0;0;198
"110143";"NOVA UNIAO";0;0;0;2;29;3;3;2;4;0;0;0;1;1;0;5;3;3;0;8;0;0;0;6;1;0;0;0;0;0;71
"110145";"PARECIS";0;0;0;32;12;2;0;5;1;0;0;0;1;0;0;1;4;1;0;9;0;0;0;2;0;0;1;0;0;0;71
"110146";"PIMENTEIRAS DO OESTE";0;0;0;3;39;3;0;2;3;0;0;0;0;0;0;0;5;1;0;8;0;0;0;1;0;0;0;0;0;0;65
"110147";"PRIMAVERA DE RONDONIA";0;0;0;1;33;1;0;3;1;0;0;0;1;0;0;3;5;0;1;9;0;0;0;2;0;0;0;0;0;0;60
"110148";"SAO FELIPE D'OESTE";0;0;0;2;9;1;2;4;3;0;0;0;2;0;0;2;0;1;1;7;0;0;0;2;0;0;0;0;0;0;36
"110149";"SAO FRANCISCO DO GUAPORE";1;0;0;10;269;7;9;29;28;3;0;3;2;0;2;18;20;10;0;69;0;0;0;5;4;0;1;0;0;0;490
"110150";"SERINGUEIRAS";0;0;0;2;71;0;5;2;9;2;0;0;0;0;1;11;7;4;0;27;0;0;0;2;2;0;0;0;2;0;147
"110155";"TEIXEIROPOLIS";0;0;0;0;39;3;4;1;2;0;0;0;0;0;1;1;2;1;0;6;0;0;0;0;1;0;0;0;0;0;61
"110160";"THEOBROMA";0;0;0;0;56;3;7;8;8;0;0;0;1;0;0;4;6;2;0;12;0;0;0;4;0;0;0;0;0;0;111
"110170";"URUPA";1;0;0;5;73;0;5;6;13;0;1;3;3;0;1;10;5;4;0;11;0;0;0;2;0;0;0;0;0;0;143
"110175";"VALE DO ANARI";0;0;0;2;25;0;4;1;10;0;0;2;0;0;2;7;3;2;0;17;2;0;0;4;0;0;0;0;0;0;81
"110180";"VALE DO PARAISO";0;0;0;2;34;4;3;3;9;2;0;0;1;0;1;3;5;3;0;3;0;1;0;3;0;0;0;0;0;0;77
"120001";"ACRELANDIA";1;0;0;2;41;5;0;6;20;0;0;3;0;0;1;6;6;4;0;13;0;1;0;2;1;0;0;0;0;0;112
"120005";"ASSIS BRASIL";0;0;0;5;56;0;4;6;56;1;0;0;1;0;0;4;7;1;0;19;2;0;0;2;1;0;0;0;0;0;165
"120010";"BRASILEIA";3;0;0;26;177;11;8;27;71;1;0;2;1;0;1;14;14;7;1;70;0;1;0;6;0;0;0;0;0;0;441
"120013";"BUJARI";1;0;0;3;17;5;3;2;7;0;0;0;2;0;0;6;4;3;0;8;0;0;0;2;1;0;0;0;0;0;64
"120017";"CAPIXABA";1;0;0;9;49;0;5;4;11;0;0;4;0;1;0;6;5;1;0;8;0;0;0;1;0;0;0;0;0;0;105
"120020";"CRUZEIRO DO SUL";1;0;0;34;476;14;7;14;80;2;1;9;8;7;3;37;109;14;2;78;1;0;0;6;3;0;0;0;1;4;911
"120025";"EPITACIOLANDIA";1;0;0;14;88;6;7;8;39;0;0;1;1;0;1;3;17;6;0;42;0;0;0;2;1;0;0;0;0;0;237
"120030";"FEIJO";1;0;0;35;45;7;2;2;54;0;0;2;3;0;2;8;8;4;0;23;0;0;0;1;0;0;0;0;1;0;198
"120032";"JORDAO";0;0;0;0;10;0;1;0;7;0;0;0;0;0;0;2;2;2;0;3;0;0;0;0;0;0;0;0;0;0;27
"120033";"MANCIO LIMA";0;0;0;2;59;2;3;1;11;0;0;2;4;2;1;11;14;2;0;21;0;0;0;1;0;0;0;0;0;0;136
"120034";"MANOEL URBANO";1;0;0;27;41;2;3;10;23;0;0;3;0;1;0;0;4;0;0;5;0;0;0;2;1;0;0;0;0;1;124
"120035";"MARECHAL THAUMATURGO";1;0;0;0;35;6;1;0;9;0;0;0;2;0;1;1;13;2;0;7;0;0;0;1;0;0;0;0;0;1;80
"120038";"PLACIDO DE CASTRO";0;0;0;7;85;2;5;4;22;1;0;2;0;1;3;9;6;6;1;11;2;0;0;6;1;0;0;0;0;0;174
"120039";"PORTO WALTER";0;0;0;3;30;3;0;4;8;0;0;0;0;0;0;1;6;1;1;4;0;0;0;0;0;0;0;0;0;0;61
"120040";"RIO BRANCO";21;0;0;104;1370;117;136;173;834;9;4;55;33;8;90;327;354;139;8;710;8;5;1;71;39;1;0;0;9;17;4643
"120042";"RODRIGUES ALVES";1;0;0;7;57;2;1;3;22;0;0;0;0;2;0;2;8;4;1;8;0;0;0;0;0;0;0;0;0;0;118
"120043";"SANTA ROSA DO PURUS";0;0;0;5;15;1;0;0;1;0;0;0;0;1;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;28
"120045";"SENADOR GUIOMARD";1;0;0;36;228;2;3;9;21;0;0;4;3;1;3;7;15;1;0;12;0;1;0;1;0;0;0;0;0;0;348
"120050";"SENA MADUREIRA";1;0;0;61;430;16;28;26;78;1;0;3;4;0;7;25;23;2;0;59;1;0;0;6;2;0;0;0;1;2;776
"120060";"TARAUACA";1;0;0;54;198;2;25;17;165;0;0;5;2;1;3;8;15;4;0;146;0;0;0;1;0;0;0;0;0;0;647
"120070";"XAPURI";0;0;0;5;150;5;9;12;33;0;0;2;1;0;0;6;8;1;0;17;0;0;0;2;0;0;0;0;0;0;251
"120080";"PORTO ACRE";0;0;0;3;42;8;1;7;15;0;0;1;2;0;4;8;13;7;0;24;0;0;0;6;3;0;0;0;0;0;144
"130002";"ALVARAES";0;0;0;2;108;0;7;16;75;1;0;1;0;0;0;7;5;2;0;31;0;0;0;1;0;0;0;0;0;0;256
"130006";"AMATURA";0;0;0;0;52;0;1;6;20;0;0;0;0;0;0;1;2;1;0;2;0;0;0;0;0;0;0;0;0;0;85
"130008";"ANAMA";0;0;0;1;68;1;10;5;22;0;0;0;0;0;0;7;3;3;0;23;0;0;0;2;1;0;0;0;0;0;146
"130010";"ANORI";0;0;0;4;109;0;0;4;26;0;0;1;0;1;0;6;3;0;0;18;0;0;0;1;1;0;0;0;0;0;174
"130014";"APUI";1;0;0;0;138;2;2;19;32;6;0;0;3;0;3;18;5;20;0;20;0;2;0;4;3;0;0;0;0;0;278
"130020";"ATALAIA DO NORTE";0;0;0;1;96;0;2;4;49;0;1;0;0;0;0;6;0;6;0;8;0;1;0;1;0;0;0;0;0;0;175
"130030";"AUTAZES";1;0;0;7;80;2;11;12;102;1;0;4;3;0;2;33;7;3;0;45;2;2;0;4;1;0;0;0;0;4;326
"130040";"BARCELOS";0;0;0;2;161;1;2;19;68;0;0;0;1;0;2;12;5;9;0;25;0;1;1;1;2;0;0;0;0;1;313
"130050";"BARREIRINHA";0;0;0;1;226;4;6;22;118;1;0;0;1;1;0;25;12;2;0;74;0;0;0;2;2;0;0;0;0;0;497
"130060";"BENJAMIN CONSTANT";0;0;0;0;125;1;6;16;123;1;0;0;0;0;1;71;3;28;1;63;0;1;0;1;0;0;0;0;0;0;441
"130063";"BERURI";0;0;0;2;42;0;0;5;57;0;0;1;0;0;1;3;4;1;0;15;0;0;0;0;4;0;0;0;0;2;137
"130068";"BOA VISTA DO RAMOS";0;0;0;1;73;4;15;8;35;0;0;0;0;0;0;13;5;3;0;17;2;0;0;1;0;0;0;0;0;0;177
"130070";"BOCA DO ACRE";2;0;0;9;260;8;23;18;78;0;0;5;0;1;1;26;15;22;3;99;2;1;0;3;2;0;0;0;0;0;578
"130080";"BORBA";0;0;0;5;349;1;12;23;116;1;1;2;0;0;0;22;5;17;0;47;0;3;0;0;1;0;0;0;0;0;605
"130083";"CAAPIRANGA";0;0;0;0;57;1;1;8;20;21;0;0;0;0;1;8;1;5;0;22;0;1;0;1;2;0;0;0;0;0;149
"130090";"CANUTAMA";0;0;0;0;54;1;4;1;26;0;0;0;0;0;0;5;3;2;0;22;0;0;0;0;0;0;0;0;0;0;118
"130100";"CARAUARI";0;0;0;5;44;1;3;10;102;4;0;0;0;0;1;6;9;5;0;30;0;1;0;0;0;0;0;0;0;0;221
"130110";"CAREIRO";0;0;0;12;166;1;4;12;31;0;0;4;2;1;3;49;9;7;1;32;1;3;0;12;1;0;0;0;0;0;351
"130115";"CAREIRO DA VARZEA";0;0;0;3;31;1;0;4;4;0;0;1;0;0;0;9;6;2;0;1;0;2;0;5;1;0;0;0;0;0;70
"130120";"COARI";0;0;0;8;393;2;9;24;292;3;0;4;0;1;2;66;53;101;2;150;2;2;0;6;6;0;1;0;0;0;1127
"130130";"CODAJAS";0;0;0;1;118;2;1;5;57;0;0;0;0;0;0;18;2;6;0;38;1;0;0;0;1;0;1;0;0;0;251
"130140";"EIRUNEPE";0;0;0;1;119;1;5;4;89;0;0;1;0;0;0;13;5;20;0;55;1;3;0;0;1;0;0;0;0;0;318
"130150";"ENVIRA";0;0;0;0;191;3;6;6;98;0;0;0;0;0;0;17;1;26;0;68;0;0;0;0;1;0;0;0;0;0;417
"130160";"FONTE BOA";0;0;0;1;130;7;8;3;107;0;0;0;1;0;0;14;3;2;0;27;0;3;0;3;1;0;0;0;0;0;310
"130165";"GUAJARA";0;0;0;4;70;2;1;2;12;0;1;0;1;1;0;11;8;0;0;10;0;0;0;1;1;0;0;0;0;0;125
"130170";"HUMAITA";0;0;0;1;205;2;16;36;110;3;2;7;4;0;0;72;43;48;1;118;1;0;0;39;1;0;0;0;0;0;709
"130180";"IPIXUNA";0;0;0;1;153;2;9;11;23;3;0;1;1;0;0;22;10;20;0;8;0;0;0;1;0;0;0;0;0;0;265
"130185";"IRANDUBA";0;0;0;11;254;3;8;12;18;1;0;3;5;4;8;43;25;12;1;2;2;5;0;15;3;0;0;0;1;0;436
"130190";"ITACOATIARA";0;0;0;12;503;4;33;36;354;1;1;1;5;0;6;89;62;23;2;260;7;4;0;7;6;0;0;0;0;0;1416
"130195";"ITAMARATI";0;0;0;0;5;0;0;0;1;0;0;0;1;0;0;2;0;0;0;0;0;1;0;2;0;0;0;0;0;0;12
"130200";"ITAPIRANGA";0;0;0;1;5;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;1;0;0;0;0;0;12
"130210";"JAPURA";0;0;0;0;34;1;1;2;15;0;0;0;1;0;0;0;0;3;0;1;0;0;0;0;2;0;0;0;0;2;62
"130220";"JURUA";0;0;0;0;7;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;10
"130230";"JUTAI";0;0;0;2;13;0;0;1;2;0;0;0;0;0;0;2;6;3;0;1;0;0;0;0;0;0;0;0;0;1;31
"130240";"LABREA";0;0;0;3;81;8;13;26;5;1;1;0;1;0;0;16;7;9;1;69;0;0;0;8;1;0;0;0;0;0;250
"130250";"MANACAPURU";0;0;0;24;598;8;7;41;261;2;0;5;5;2;7;87;40;48;3;190;0;11;0;37;4;0;1;0;0;1;1382
"130255";"MANAQUIRI";0;0;0;5;50;0;0;1;10;0;0;0;1;0;1;7;1;4;0;1;0;2;0;6;0;0;0;0;0;0;89
"130260";"MANAUS";16;5;5;1003;10934;544;425;489;4799;90;37;202;184;140;387;1987;1138;1316;123;4255;134;211;9;883;271;0;22;0;17;72;29698
"130270";"MANICORE";0;0;0;2;138;0;9;52;115;5;0;2;2;1;1;56;29;11;0;65;3;6;0;6;1;0;0;0;0;0;504
"130280";"MARAA";0;0;0;2;89;0;0;8;70;0;0;0;0;0;0;6;3;2;0;44;0;0;0;0;1;0;0;0;0;0;225
"130290";"MAUES";0;0;0;3;228;1;6;26;186;36;1;1;1;2;2;75;21;33;6;115;6;3;0;4;2;0;0;0;0;1;759
"130300";"NHAMUNDA";0;0;0;0;61;1;1;9;39;2;0;0;0;0;0;6;6;5;1;22;0;1;0;0;2;0;0;0;0;0;156
"130310";"NOVA OLINDA DO NORTE";0;0;0;1;164;3;3;32;84;0;0;0;0;0;4;12;8;2;0;39;4;0;0;4;1;0;0;0;0;0;361
"130320";"NOVO AIRAO";0;0;0;23;56;9;5;3;46;0;0;1;1;0;1;9;10;0;0;15;0;1;0;2;1;0;0;0;0;0;183
"130330";"NOVO ARIPUANA";0;0;0;1;37;1;1;1;1;0;0;0;2;0;4;3;4;3;0;1;0;0;0;2;0;0;0;0;0;0;61
"130340";"PARINTINS";0;0;0;29;585;2;24;37;313;3;1;8;1;2;3;111;82;70;13;281;4;0;0;6;5;0;1;0;0;4;1585
"130350";"PAUINI";1;0;0;2;56;1;1;6;25;0;0;0;0;0;0;2;3;0;0;0;0;0;0;1;0;0;0;0;0;0;98
"130353";"PRESIDENTE FIGUEIREDO";0;0;0;7;196;3;4;15;39;1;0;2;2;3;6;51;13;10;2;34;2;7;0;11;3;0;0;0;0;0;411
"130356";"RIO PRETO DA EVA";0;0;0;4;147;5;1;10;19;2;0;4;3;1;2;18;10;5;0;2;1;5;0;8;1;0;1;0;0;0;249
"130360";"SANTA ISABEL DO RIO NEGRO";0;0;0;0;45;1;1;4;28;5;0;0;1;0;1;21;3;4;2;6;0;0;0;1;0;0;0;0;0;0;123
"130370";"SANTO ANTONIO DO ICA";0;0;0;22;169;1;1;17;138;1;0;0;1;0;0;47;4;11;7;41;0;0;0;1;0;0;0;0;0;0;461
"130380";"SAO GABRIEL DA CACHOEIRA";0;0;0;199;64;3;0;5;34;0;0;0;0;1;0;2;3;2;0;16;1;1;0;0;2;0;0;0;0;0;333
"130390";"SAO PAULO DE OLIVENCA";0;0;0;2;161;0;4;32;64;1;0;2;0;0;1;24;3;4;0;52;0;0;0;1;0;0;0;0;0;0;351
"130395";"SAO SEBASTIAO DO UATUMA";0;0;0;3;17;1;0;4;18;0;0;0;1;0;1;4;1;0;0;6;0;0;0;1;1;0;0;0;0;0;58
"130400";"SILVES";0;0;0;0;55;2;2;5;17;0;0;0;0;0;2;8;2;12;1;1;0;0;0;1;0;0;0;0;0;0;108
"130406";"TABATINGA";1;0;0;3;103;2;5;4;375;1;0;1;1;0;0;11;12;33;0;152;0;0;0;1;1;0;0;0;0;0;706
"130410";"TAPAUA";0;0;0;0;12;1;0;2;3;0;0;1;2;1;0;3;4;3;0;1;0;9;0;1;0;0;0;0;0;1;44
"130420";"TEFE";1;0;1;32;468;10;5;45;330;0;1;4;4;1;4;56;49;18;1;164;3;8;0;4;4;0;1;0;0;0;1214
"130423";"TONANTINS";0;0;0;0;7;0;0;2;0;0;0;0;0;0;1;0;4;3;0;0;0;0;0;1;0;0;0;0;0;0;18
"130426";"UARINI";0;0;0;1;71;0;9;4;36;0;0;0;1;0;0;14;4;4;0;26;0;2;0;0;0;0;0;0;0;0;172
"130430";"URUCARA";0;0;0;0;77;0;3;9;40;0;0;0;0;1;0;8;4;2;0;20;0;4;0;0;2;0;0;0;0;0;170
"130440";"URUCURITUBA";0;0;0;1;17;0;1;3;9;0;0;1;1;0;0;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;38
"140002";"AMAJARI";2;0;0;11;70;0;5;6;31;1;0;1;1;0;1;2;1;1;0;14;1;0;0;1;1;0;0;0;0;0;150
"140005";"ALTO ALEGRE";0;0;0;12;162;12;2;17;35;1;0;0;2;1;0;11;5;6;0;23;0;0;2;1;0;0;0;0;0;0;292
"140010";"BOA VISTA";9;1;0;490;3016;167;72;232;1156;12;0;32;97;16;34;235;128;129;13;887;30;1;25;128;8;0;0;0;1;2;6921
"140015";"BONFIM";1;0;0;23;61;0;2;9;56;0;0;0;0;0;2;4;2;1;1;18;0;0;0;2;0;0;0;0;0;0;182
"140017";"CANTA";0;0;0;21;89;0;3;11;50;0;0;2;1;0;0;7;5;8;0;24;0;0;0;6;0;0;0;0;0;1;228
"140020";"CARACARAI";0;0;0;9;73;1;2;6;27;1;0;0;3;0;2;4;4;5;2;26;0;0;0;2;0;0;1;0;0;0;168
"140023";"CAROEBE";0;0;0;23;26;0;1;1;13;1;0;1;1;0;0;2;2;3;0;16;0;0;0;0;1;0;0;0;0;0;91
"140028";"IRACEMA";0;0;0;4;37;2;0;3;23;0;0;0;2;0;0;3;1;2;1;9;0;0;0;0;1;0;0;0;0;0;88
"140030";"MUCAJAI";0;0;0;16;94;6;3;12;49;1;0;0;5;0;0;6;6;2;0;29;1;1;0;4;0;0;0;0;0;1;236
"140040";"NORMANDIA";0;0;0;14;60;4;2;7;56;0;0;0;1;0;0;5;4;0;0;24;0;1;1;1;0;0;0;0;0;0;180
"140045";"PACARAIMA";0;0;0;27;161;9;3;8;84;0;0;3;2;1;0;8;4;7;0;45;1;0;1;2;0;0;0;0;0;0;366
"140047";"RORAINOPOLIS";0;0;0;11;105;2;2;11;27;0;0;1;4;0;0;7;17;12;0;30;2;0;0;10;2;0;0;0;0;0;243
"140050";"SAO JOAO DA BALIZA";0;0;0;11;25;0;0;2;3;0;0;0;1;0;0;1;3;0;0;5;0;0;0;0;1;0;0;0;0;1;53
"140060";"SAO LUIZ";0;0;0;2;11;2;2;1;3;0;0;0;3;0;0;2;3;4;0;5;0;0;1;3;0;0;0;0;0;0;42
"140070";"UIRAMUTA";0;0;0;17;93;5;1;10;28;1;0;1;2;0;1;5;7;0;0;23;0;0;1;2;0;0;0;0;0;0;197
"150010";"ABAETETUBA";0;3;0;34;863;15;44;47;313;69;3;21;11;4;17;222;94;177;35;240;11;8;0;311;6;0;1;0;0;2;2551
"150013";"ABEL FIGUEIREDO";0;0;0;0;81;2;0;14;15;0;0;1;3;1;1;19;7;4;0;12;2;0;0;1;1;0;0;0;0;0;164
"150020";"ACARA";0;0;0;12;315;13;4;45;147;8;1;2;1;0;3;26;26;15;0;67;2;1;0;55;3;0;0;0;0;0;746
"150030";"AFUA";0;0;0;3;260;1;30;28;151;0;1;0;0;0;0;9;13;2;1;46;1;0;0;0;1;0;0;0;0;0;547
"150034";"AGUA AZUL DO NORTE";0;0;0;9;260;2;8;11;16;1;1;0;1;0;0;12;5;3;0;30;0;0;0;5;0;0;0;0;0;0;364
"150040";"ALENQUER";0;0;0;22;685;10;22;69;224;1;0;2;5;2;0;28;11;16;0;57;2;1;0;9;1;0;0;0;0;0;1167
"150050";"ALMEIRIM";0;0;0;2;259;10;11;35;92;3;0;0;0;0;0;31;14;12;2;82;3;0;0;4;2;0;0;0;0;0;562
"150060";"ALTAMIRA";0;1;0;24;611;29;37;72;230;9;3;10;26;4;18;80;163;43;10;210;14;6;0;190;6;0;0;0;0;0;1796
"150070";"ANAJAS";0;0;0;0;196;4;18;40;116;0;2;0;2;0;0;17;11;2;1;22;1;0;0;16;1;0;0;0;0;0;449
"150080";"ANANINDEUA";4;4;0;57;3894;68;78;110;654;19;4;26;57;33;83;444;306;190;7;904;24;45;407;565;26;0;5;3;2;5;8024
"150085";"ANAPU";0;0;0;4;272;0;5;23;77;0;0;1;3;0;4;13;21;18;0;97;2;2;0;20;0;0;0;0;0;0;562
"150090";"AUGUSTO CORREA";0;0;0;2;746;6;24;19;113;1;0;0;2;0;3;37;12;50;1;70;5;20;0;29;1;0;0;0;0;0;1141
