Ano;Trimestre;UID;Codigo_Municipio;Municipio;0201 Coleta de material;0209 Diagnostico por endoscopia;0211 Metodos diagnosticos em especialidades;0301 Consultas / Atendimentos / Acompanhamentos;0303 Tratamentos clinicos (outras especialidades);0304 Tratamento em oncologia;0305 Tratamento em nefrologia;0308 Tratamento de lesoes, envenenamentos e outros, decorrentes de causas externas;0310 Parto e nascimento;0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa;0402 Cirurgia de glandulas endocrinas;0403 Cirurgia do sistema nervoso central e periferico;0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco;0405 Cirurgia do aparelho da visao;0406 Cirurgia do aparelho circulatorio;0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal;0408 Cirurgia do sistema osteomuscular;0409 Cirurgia do aparelho geniturinario;0410 Cirurgia de mama;0411 Cirurgia obstetrica;0412 Cirurgia toracica;0413 Cirurgia reparadora;0414 Bucomaxilofacial;0415 Outras cirurgias;0416 Cirurgia em oncologia;0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante;0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante;0504 Processamento de tecidos para transplante;0505 Transplante de orgaos, tecidos e celulas;0506 Acompanhamento e intercorrencias no pre e pos-transplante
2021;3;20213110025;110025;PRESIDENTE MEDICI;1;0;0;3;112;13;8;9;5;0;1;1;0;0;1;8;13;14;0;47;0;0;0;3;6;0;0;0;0;0
2021;3;20213110026;110026;RIO CRESPO;0;0;0;9;14;1;1;0;3;1;0;0;1;0;0;0;2;2;0;1;0;0;0;1;0;0;0;0;0;0
2021;3;20213110028;110028;ROLIM DE MOURA;0;0;0;55;330;17;8;36;40;5;1;1;3;3;4;46;42;27;2;173;4;0;2;19;10;0;0;0;2;12
2021;3;20213110029;110029;SANTA LUZIA D'OESTE;0;0;0;3;96;4;3;12;1;1;0;1;1;0;0;5;8;1;0;14;0;1;0;3;0;0;0;0;0;0
2021;3;20213110030;110030;VILHENA;0;0;0;92;829;35;35;83;177;5;4;1;22;0;10;77;177;44;2;231;17;2;0;24;12;0;1;0;0;5
2021;3;20213110032;110032;SAO MIGUEL DO GUAPORE;0;0;0;24;277;2;8;23;9;4;0;2;0;1;2;29;19;21;0;61;1;1;0;3;4;0;1;0;0;0
2021;3;20213110033;110033;NOVA MAMORE;2;0;1;2;248;5;13;56;37;3;0;2;1;0;3;8;29;4;0;31;2;0;0;16;5;0;1;0;0;0
2021;3;20213110034;110034;ALVORADA D'OESTE;0;1;0;18;103;7;8;11;6;3;3;5;1;0;2;6;13;8;0;31;0;0;0;4;3;0;0;0;1;4
2021;3;20213110037;110037;ALTO ALEGRE DOS PARECIS;0;0;1;2;108;2;9;6;3;1;0;0;1;1;0;3;5;4;0;23;0;0;0;5;1;0;0;0;0;0
2021;3;20213110040;110040;ALTO PARAISO;0;0;0;4;71;3;3;18;16;3;0;0;2;0;2;8;15;0;0;4;1;0;0;12;0;0;0;0;0;0
2021;3;20213110045;110045;BURITIS;1;0;0;5;191;12;8;55;18;3;0;0;1;2;5;12;39;8;0;14;1;0;0;17;5;0;0;0;0;0
2021;3;20213110050;110050;NOVO HORIZONTE DO OESTE;0;0;0;3;87;0;0;10;2;0;0;0;2;0;0;3;8;8;0;11;0;0;0;1;1;0;2;0;0;0
2021;3;20213110060;110060;CACAULANDIA;0;0;0;0;61;0;2;2;6;0;0;2;0;0;1;2;1;0;1;1;0;0;0;3;0;0;0;0;0;0
2021;3;20213110070;110070;CAMPO NOVO DE RONDONIA;0;0;0;1;48;0;2;10;16;0;0;2;0;0;3;1;6;4;0;4;0;0;0;2;1;0;0;0;0;1
2021;3;20213110080;110080;CANDEIAS DO JAMARI;1;0;0;5;172;9;4;48;26;3;0;4;3;2;3;19;30;10;1;25;2;0;0;26;1;0;0;0;0;0
2021;3;20213110090;110090;CASTANHEIRAS;0;0;0;2;11;0;1;0;1;1;0;0;0;0;0;8;3;2;0;7;0;0;0;1;1;0;0;0;0;0
2021;3;20213110092;110092;CHUPINGUAIA;0;0;0;4;26;1;0;3;9;0;0;0;1;0;0;6;15;4;0;6;1;0;0;1;0;0;0;0;0;11
2021;3;20213110094;110094;CUJUBIM;1;0;0;26;213;7;3;29;20;1;0;1;2;2;1;8;37;1;0;18;2;0;0;11;0;0;0;0;0;0
2021;3;20213110100;110100;GOVERNADOR JORGE TEIXEIRA;0;0;0;1;14;4;0;6;3;0;0;1;1;0;0;0;1;1;0;5;0;0;0;0;0;0;0;0;0;0
2021;3;20213110110;110110;ITAPUA DO OESTE;0;0;0;1;53;0;1;19;7;2;0;2;0;0;0;3;9;2;0;13;1;0;0;4;1;0;0;0;0;0
2021;3;20213110120;110120;MINISTRO ANDREAZZA;0;0;0;3;44;7;2;6;5;2;0;2;3;0;1;6;3;4;0;4;0;0;2;0;1;0;0;0;0;0
2021;3;20213110130;110130;MIRANTE DA SERRA;0;0;0;1;58;1;6;8;2;0;0;0;1;0;1;11;6;9;0;7;0;0;0;2;3;0;0;0;0;0
2021;3;20213110140;110140;MONTE NEGRO;0;0;0;0;90;1;16;27;12;2;0;2;1;1;4;4;11;1;0;11;2;0;0;13;2;0;0;0;0;0
2021;3;20213110143;110143;NOVA UNIAO;0;0;0;0;41;1;2;2;4;2;0;1;0;0;1;6;2;4;0;12;0;2;0;1;1;0;0;0;0;0
2021;3;20213110145;110145;PARECIS;0;0;0;46;4;1;0;0;0;0;0;0;0;0;0;0;2;0;0;7;0;0;0;3;0;0;0;0;0;0
2021;3;20213110146;110146;PIMENTEIRAS DO OESTE;0;0;0;4;19;0;1;0;6;0;0;1;0;0;0;3;3;1;0;8;0;0;0;1;0;0;0;0;0;0
2021;3;20213110147;110147;PRIMAVERA DE RONDONIA;0;0;0;2;11;0;1;7;2;0;0;0;0;0;0;1;1;1;0;2;0;0;0;3;0;0;0;0;0;0
2021;3;20213110148;110148;SAO FELIPE D'OESTE;0;0;0;3;8;3;1;0;1;1;0;0;0;0;0;1;0;2;0;2;0;0;0;2;1;0;0;0;0;0
2021;3;20213110149;110149;SAO FRANCISCO DO GUAPORE;0;0;0;1;61;8;4;0;4;1;0;0;2;0;1;6;10;7;0;23;0;0;0;11;3;0;1;0;0;0
2021;3;20213110150;110150;SERINGUEIRAS;0;0;0;1;60;9;6;12;2;1;1;1;1;0;0;15;34;26;0;32;0;0;0;1;2;0;0;0;0;0
2021;3;20213110155;110155;TEIXEIROPOLIS;0;0;0;0;19;1;1;0;1;0;0;0;0;0;0;1;2;3;0;3;0;0;0;2;1;0;0;0;0;0
2021;3;20213110160;110160;THEOBROMA;0;0;0;4;34;2;1;7;2;1;0;1;1;0;1;4;4;0;0;6;0;0;0;8;2;0;0;0;0;0
2021;3;20213110170;110170;URUPA;0;0;0;1;82;8;2;8;4;0;0;2;0;1;1;5;3;3;0;13;0;0;0;7;1;0;1;0;0;0
2021;3;20213110175;110175;VALE DO ANARI;0;0;0;1;36;0;1;2;1;0;0;0;2;0;0;5;5;0;0;8;0;0;0;3;1;0;0;0;0;1
2021;3;20213110180;110180;VALE DO PARAISO;0;0;0;2;43;4;5;3;1;0;0;0;0;0;2;5;1;6;0;7;0;0;0;3;0;0;0;0;0;0
2021;3;20213120001;120001;ACRELANDIA;1;0;0;3;45;2;6;4;26;1;0;2;4;0;0;10;7;6;1;36;0;0;0;0;3;0;0;0;0;0
2021;3;20213120005;120005;ASSIS BRASIL;1;0;0;22;54;1;0;4;32;1;0;3;1;0;0;8;5;0;0;21;0;0;0;1;0;0;0;0;0;0
2021;3;20213120010;120010;BRASILEIA;0;0;0;63;155;9;9;13;51;1;1;2;1;0;4;14;15;5;0;75;0;1;0;4;1;0;0;0;0;0
2021;3;20213120013;120013;BUJARI;0;0;0;3;12;3;2;1;10;0;0;1;1;0;0;3;4;0;0;15;0;0;0;1;0;0;0;0;0;0
2021;3;20213120017;120017;CAPIXABA;0;0;0;4;33;2;1;3;23;0;0;1;1;0;0;5;1;1;1;28;0;1;0;0;0;0;0;0;0;0
2021;3;20213120020;120020;CRUZEIRO DO SUL;8;0;0;132;898;12;5;30;160;10;2;5;22;2;12;156;219;24;3;199;4;4;3;50;7;0;0;0;0;4
2021;3;20213120025;120025;EPITACIOLANDIA;3;0;0;53;116;5;4;10;35;1;0;1;1;0;1;8;3;1;0;53;1;3;0;0;1;0;0;0;0;0
2021;3;20213120030;120030;FEIJO;1;0;0;27;112;4;2;13;50;0;2;0;2;0;2;27;30;8;1;31;1;1;0;7;1;0;0;0;0;0
2021;3;20213120032;120032;JORDAO;0;0;0;3;17;0;0;0;21;0;1;0;0;0;0;2;0;0;0;8;0;0;0;0;0;0;0;0;0;0
2021;3;20213120033;120033;MANCIO LIMA;0;0;0;20;144;3;0;5;45;0;2;0;5;1;3;24;32;8;0;52;1;0;1;8;0;0;0;0;0;0
2021;3;20213120034;120034;MANOEL URBANO;0;0;0;24;53;5;3;8;36;0;0;0;1;0;2;9;3;3;0;7;1;0;0;0;1;0;0;0;0;0
2021;3;20213120035;120035;MARECHAL THAUMATURGO;1;0;0;39;58;4;1;5;41;0;0;1;1;0;2;9;11;6;0;11;2;0;0;0;4;0;0;0;0;0
2021;3;20213120038;120038;PLACIDO DE CASTRO;0;0;0;16;71;7;6;9;24;0;0;0;1;0;0;18;8;6;0;27;0;0;0;3;4;0;0;0;0;0
2021;3;20213120039;120039;PORTO WALTER;0;0;0;5;33;0;2;2;15;0;1;0;2;1;1;6;10;1;0;21;0;0;1;5;0;0;0;0;0;0
2021;3;20213120040;120040;RIO BRANCO;33;1;1;222;1686;143;124;149;665;15;25;60;130;4;60;587;271;235;20;916;11;8;5;85;58;1;0;0;6;6
2021;3;20213120042;120042;RODRIGUES ALVES;2;0;0;24;108;2;2;3;40;1;0;1;1;0;2;23;29;4;1;20;0;1;1;1;0;0;0;0;0;0
2021;3;20213120043;120043;SANTA ROSA DO PURUS;0;0;0;20;63;1;8;0;15;0;0;0;0;0;0;2;1;0;0;6;0;0;0;0;0;0;0;0;0;0
2021;3;20213120045;120045;SENADOR GUIOMARD;2;0;0;14;140;4;6;12;37;1;0;4;8;1;2;16;7;6;1;44;0;1;0;3;3;0;0;0;1;0
2021;3;20213120050;120050;SENA MADUREIRA;1;0;0;73;329;7;9;36;88;0;2;2;3;0;1;66;20;10;1;96;0;1;0;3;2;0;0;0;0;0
2021;3;20213120060;120060;TARAUACA;1;0;0;88;157;7;7;11;152;0;2;2;3;0;6;20;58;10;0;133;0;0;0;7;1;0;0;0;2;0
2021;3;20213120070;120070;XAPURI;1;0;0;29;194;2;14;21;43;0;1;2;4;0;2;10;8;2;0;34;0;1;0;0;2;0;0;0;0;0
2021;3;20213120080;120080;PORTO ACRE;0;0;0;6;45;4;2;6;33;1;0;1;3;0;2;17;14;4;0;32;0;2;0;1;0;0;0;0;0;0
2021;3;20213130002;130002;ALVARAES;0;0;0;3;114;1;2;13;43;0;0;1;3;0;0;4;4;2;0;4;0;0;0;0;0;0;0;0;0;0
2021;3;20213130006;130006;AMATURA;0;0;0;0;41;1;1;4;16;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2021;3;20213130008;130008;ANAMA;0;0;0;1;198;0;9;14;54;0;0;0;0;0;1;4;3;1;0;15;0;1;0;2;0;0;0;0;0;0
2021;3;20213130010;130010;ANORI;0;0;0;0;105;1;5;4;35;0;0;0;2;1;1;11;3;4;0;38;1;0;0;3;1;0;0;0;0;0
2021;3;20213130014;130014;APUI;0;0;0;0;86;3;3;25;31;3;0;1;0;0;1;13;35;5;0;33;1;6;0;4;0;0;0;0;0;0
2021;3;20213130020;130020;ATALAIA DO NORTE;0;0;0;1;80;0;1;13;50;0;0;0;1;0;0;4;2;2;0;2;0;0;0;1;0;0;0;0;0;0
2021;3;20213130030;130030;AUTAZES;0;0;0;5;138;0;32;17;118;0;0;0;0;0;2;19;16;14;0;43;2;3;0;4;2;0;0;0;0;0
2021;3;20213130040;130040;BARCELOS;1;0;0;0;108;0;4;18;49;0;0;1;1;1;0;30;7;7;0;30;1;1;0;1;1;0;0;0;0;0
2021;3;20213130050;130050;BARREIRINHA;0;0;0;4;193;4;3;14;132;2;0;0;2;0;0;22;20;1;0;80;2;0;1;0;0;0;0;0;0;0
2021;3;20213130060;130060;BENJAMIN CONSTANT;0;0;0;2;151;0;2;17;126;2;0;1;0;1;0;64;9;11;0;56;0;0;0;2;1;0;0;0;0;0
2021;3;20213130063;130063;BERURI;0;0;0;1;98;0;2;14;101;0;0;1;0;1;4;5;5;2;0;25;0;2;0;5;1;0;0;0;0;2
2021;3;20213130068;130068;BOA VISTA DO RAMOS;0;0;0;3;142;0;22;13;54;0;0;1;0;0;1;8;4;3;0;25;1;0;0;0;0;0;0;0;0;0
2021;3;20213130070;130070;BOCA DO ACRE;1;0;0;13;251;8;6;19;118;1;1;4;1;3;5;37;43;17;1;101;2;2;0;2;2;0;0;0;0;0
2021;3;20213130080;130080;BORBA;0;0;0;3;344;1;6;25;150;0;0;0;0;0;1;22;13;12;1;86;0;2;0;2;1;0;0;0;0;0
2021;3;20213130083;130083;CAAPIRANGA;0;0;0;2;51;4;2;6;26;0;0;1;0;0;0;2;5;1;1;21;0;1;0;2;0;0;0;0;0;0
2021;3;20213130090;130090;CANUTAMA;0;0;0;0;112;0;0;14;18;0;0;0;0;0;1;1;3;8;0;32;0;0;0;1;0;0;0;0;0;0
2021;3;20213130100;130100;CARAUARI;0;0;0;0;116;3;0;25;90;2;0;1;2;0;0;31;13;31;0;82;4;4;0;3;0;0;0;0;0;0
2021;3;20213130110;130110;CAREIRO;0;0;0;5;202;2;1;10;41;0;0;3;0;1;3;26;12;75;0;91;0;1;0;8;0;0;0;0;0;0
2021;3;20213130115;130115;CAREIRO DA VARZEA;0;0;0;3;30;0;2;2;1;0;0;0;0;0;0;4;1;2;0;3;0;0;0;2;1;0;0;0;0;0
2021;3;20213130120;130120;COARI;0;0;0;6;450;8;14;17;229;0;0;0;0;19;0;75;53;25;0;162;3;4;0;6;2;0;1;0;0;0
2021;3;20213130130;130130;CODAJAS;0;0;0;1;208;1;3;19;83;1;0;1;0;0;1;8;6;0;0;43;0;1;0;5;0;0;0;0;0;0
2021;3;20213130140;130140;EIRUNEPE;0;0;0;1;285;2;3;35;144;1;0;1;2;0;1;39;16;22;0;59;2;2;0;4;0;0;0;0;0;0
2021;3;20213130150;130150;ENVIRA;1;0;0;6;93;3;1;11;15;0;0;0;1;0;1;13;5;7;1;55;0;3;0;1;2;0;0;0;0;0
2021;3;20213130160;130160;FONTE BOA;0;0;0;1;179;0;10;8;113;16;0;0;0;0;1;34;10;12;2;54;2;1;0;1;0;0;0;0;0;0
2021;3;20213130165;130165;GUAJARA;0;0;0;9;166;1;0;5;39;0;0;1;2;0;1;14;26;0;1;28;0;0;0;4;2;0;0;0;0;0
2021;3;20213130170;130170;HUMAITA;0;0;0;3;254;6;8;49;133;1;0;2;1;0;5;57;50;15;2;131;1;0;0;21;4;0;1;0;0;0
2021;3;20213130180;130180;IPIXUNA;0;0;0;6;270;0;5;8;55;5;0;1;0;0;2;16;27;7;0;31;0;5;0;8;1;0;0;0;0;0
2021;3;20213130185;130185;IRANDUBA;0;0;0;5;415;8;7;20;80;2;0;2;1;4;4;31;31;3;0;31;4;8;0;15;1;0;0;0;0;0
2021;3;20213130190;130190;ITACOATIARA;1;0;0;47;501;12;27;58;296;0;0;3;6;0;4;118;61;38;0;222;3;18;1;14;3;0;0;0;1;3
2021;3;20213130195;130195;ITAMARATI;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
2021;3;20213130200;130200;ITAPIRANGA;0;0;0;0;82;0;1;4;44;0;0;0;1;0;0;4;7;2;0;16;0;0;0;1;0;0;0;0;0;0
2021;3;20213130210;130210;JAPURA;0;0;0;2;69;0;4;11;18;0;0;0;0;0;0;0;1;3;0;3;0;0;0;0;0;0;0;0;0;0
2021;3;20213130220;130220;JURUA;0;0;0;0;12;1;2;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;1;0;0;1;0;0;0
2021;3;20213130230;130230;JUTAI;0;1;0;1;98;0;11;1;92;3;0;0;0;0;0;14;7;4;0;28;1;0;0;2;0;0;0;0;0;0
2021;3;20213130240;130240;LABREA;0;0;0;2;208;1;9;40;160;1;0;2;0;0;3;62;17;33;1;79;2;0;0;5;0;0;1;0;0;0
2021;3;20213130250;130250;MANACAPURU;1;0;0;46;678;5;21;43;316;5;0;0;1;2;7;80;58;59;1;217;4;8;0;40;1;0;0;0;0;0
2021;3;20213130255;130255;MANAQUIRI;0;0;0;1;223;0;2;4;19;0;0;0;1;0;1;11;6;2;0;4;1;2;0;4;1;0;0;0;0;1
2021;3;20213130260;130260;MANAUS;9;5;2;709;12412;446;423;761;4163;83;55;140;208;130;336;1992;1549;1092;98;4054;140;217;13;945;301;1;21;0;12;61
2021;3;20213130270;130270;MANICORE;0;0;0;0;213;0;7;58;158;3;0;0;0;0;1;11;19;6;1;63;3;2;0;10;0;0;1;0;0;0
2021;3;20213130280;130280;MARAA;0;0;0;3;174;1;26;9;95;1;0;0;0;0;0;6;3;4;0;24;0;0;0;0;0;0;0;0;0;0
2021;3;20213130290;130290;MAUES;0;0;0;2;340;2;12;39;178;49;0;1;1;0;1;71;22;45;5;143;7;7;0;10;2;0;0;0;0;0
2021;3;20213130300;130300;NHAMUNDA;0;0;0;2;97;1;6;14;72;0;0;0;0;1;0;7;5;7;0;33;0;2;0;0;0;0;0;0;0;0
2021;3;20213130310;130310;NOVA OLINDA DO NORTE;0;0;0;1;177;4;6;32;115;0;0;1;1;0;0;9;10;2;0;71;0;1;0;9;0;0;0;0;0;0
2021;3;20213130320;130320;NOVO AIRAO;0;0;0;2;99;8;2;6;32;0;0;0;0;0;1;20;13;10;0;20;0;1;0;0;0;0;0;0;0;0
2021;3;20213130330;130330;NOVO ARIPUANA;0;0;0;2;150;0;1;26;74;1;0;0;0;0;0;16;8;9;1;44;0;3;0;6;0;0;0;0;0;0
2021;3;20213130340;130340;PARINTINS;0;0;0;54;681;5;31;43;340;3;0;2;4;0;6;109;91;81;6;262;2;1;0;8;3;0;0;0;0;0
2021;3;20213130350;130350;PAUINI;0;0;0;2;124;0;1;7;19;0;0;1;0;0;1;11;6;8;0;25;0;0;0;0;0;0;0;0;0;0
2021;3;20213130353;130353;PRESIDENTE FIGUEIREDO;0;0;0;3;183;4;5;9;62;1;0;0;0;2;2;56;29;34;0;49;0;1;0;7;1;0;0;0;0;0
2021;3;20213130356;130356;RIO PRETO DA EVA;0;0;0;2;196;3;2;6;24;2;1;1;3;0;1;27;14;19;0;8;1;1;0;14;2;0;0;0;0;0
2021;3;20213130360;130360;SANTA ISABEL DO RIO NEGRO;0;0;0;0;57;0;1;7;53;1;0;0;1;0;0;3;6;1;0;5;0;0;0;0;0;0;0;0;0;0
2021;3;20213130370;130370;SANTO ANTONIO DO ICA;0;0;0;12;148;0;0;12;150;0;0;0;0;0;0;29;6;7;1;33;1;0;0;0;0;0;0;0;0;0
2021;3;20213130380;130380;SAO GABRIEL DA CACHOEIRA;0;0;0;47;203;2;6;12;194;0;0;2;4;1;3;20;26;1;1;48;2;1;0;1;0;0;0;0;0;0
2021;3;20213130390;130390;SAO PAULO DE OLIVENCA;0;0;0;0;255;3;11;52;86;1;0;0;1;0;0;23;11;6;1;69;0;1;0;4;0;0;0;0;0;0
2021;3;20213130395;130395;SAO SEBASTIAO DO UATUMA;0;0;0;54;108;0;6;10;41;0;0;0;0;0;0;8;3;1;1;16;1;1;0;2;0;0;1;0;0;0
2021;3;20213130400;130400;SILVES;0;0;0;1;57;2;4;6;42;1;0;0;1;0;1;15;5;19;0;6;0;1;0;0;1;0;0;0;0;0
2021;3;20213130406;130406;TABATINGA;0;0;0;0;250;3;6;18;271;0;0;1;1;0;0;62;24;31;0;57;6;1;0;5;2;0;0;0;0;0
2021;3;20213130410;130410;TAPAUA;0;0;0;14;142;1;11;9;45;0;0;0;0;0;3;14;7;3;0;63;0;1;0;1;0;0;0;0;0;0
2021;3;20213130420;130420;TEFE;0;0;0;17;540;18;14;36;354;2;0;1;2;2;2;36;49;7;0;150;3;4;0;13;4;0;0;0;0;1
2021;3;20213130423;130423;TONANTINS;0;0;0;0;98;0;2;10;96;0;0;0;0;0;0;7;8;7;0;18;0;0;0;2;1;0;0;0;0;0
2021;3;20213130426;130426;UARINI;0;0;0;0;106;0;4;22;48;1;0;0;2;0;0;27;1;11;0;67;1;10;0;0;0;0;0;0;0;0
2021;3;20213130430;130430;URUCARA;0;0;1;1;103;0;2;12;37;0;0;0;1;0;0;17;16;2;0;33;0;5;0;2;0;0;0;0;0;0
2021;3;20213130440;130440;URUCURITUBA;0;0;0;55;29;0;1;1;53;1;0;0;0;0;1;7;3;8;0;31;0;0;0;2;1;0;0;0;0;0
2021;3;20213140002;140002;AMAJARI;1;0;0;10;109;4;0;5;50;0;0;2;0;0;1;3;3;3;0;18;0;0;0;1;0;0;0;0;0;0
2021;3;20213140005;140005;ALTO ALEGRE;0;0;0;21;168;1;1;7;56;0;0;2;0;0;0;5;9;1;0;26;0;0;0;7;0;0;0;0;0;0
2021;3;20213140010;140010;BOA VISTA;8;0;0;561;4376;152;93;100;1251;6;1;31;49;7;43;152;266;86;5;891;33;1;8;169;27;0;1;0;2;4
2021;3;20213140015;140015;BONFIM;2;0;0;16;95;5;1;3;89;0;0;0;2;0;4;2;5;2;0;23;0;0;0;0;0;0;0;0;0;0
2021;3;20213140017;140017;CANTA;0;0;0;19;122;5;1;2;55;0;0;3;3;0;0;4;9;1;1;23;1;0;1;6;0;0;0;0;0;0
2021;3;20213140020;140020;CARACARAI;0;0;0;24;156;2;0;4;65;0;0;1;2;0;0;2;4;5;0;36;1;0;1;1;0;0;0;0;0;0
2021;3;20213140023;140023;CAROEBE;0;0;0;21;49;0;1;0;28;0;0;0;0;0;2;2;4;3;0;15;0;1;0;1;0;0;0;0;0;0
2021;3;20213140028;140028;IRACEMA;1;0;0;4;49;2;0;3;18;0;0;1;0;0;2;6;4;3;0;13;0;0;0;1;0;0;0;0;0;0
2021;3;20213140030;140030;MUCAJAI;0;0;0;15;117;5;3;4;55;0;0;1;1;0;3;0;11;4;0;38;3;0;1;4;0;0;0;0;0;0
2021;3;20213140040;140040;NORMANDIA;0;0;0;20;92;2;0;1;81;0;0;0;0;0;0;8;3;2;0;23;0;0;0;3;0;0;0;0;0;0
2021;3;20213140045;140045;PACARAIMA;0;0;0;38;180;6;3;13;98;0;0;4;0;0;0;4;8;1;0;37;1;0;0;2;0;0;0;0;0;0
2021;3;20213140047;140047;RORAINOPOLIS;0;0;0;44;283;1;3;9;66;0;0;2;3;0;2;14;20;20;0;86;2;1;0;5;0;0;0;0;0;0
2021;3;20213140050;140050;SAO JOAO DA BALIZA;0;0;0;13;65;0;0;0;13;0;0;3;0;0;0;2;2;5;0;17;0;0;0;0;0;0;0;0;0;0
2021;3;20213140060;140060;SAO LUIZ;0;0;0;12;28;0;1;2;8;0;0;1;1;0;0;0;5;3;0;13;0;0;1;1;1;0;0;0;0;0
2021;3;20213140070;140070;UIRAMUTA;0;0;0;10;100;0;1;13;49;0;0;1;0;1;2;1;3;1;1;20;0;0;0;1;0;0;0;0;0;0
2021;3;20213150010;150010;ABAETETUBA;0;2;1;11;1143;23;39;28;376;62;2;8;12;4;18;214;237;199;17;275;6;10;0;239;11;0;0;0;0;0
