Ano;Trimestre;UID;Codigo_Municipio;Municipio;0201 Coleta de material;0209 Diagnostico por endoscopia;0211 Metodos diagnosticos em especialidades;0301 Consultas / Atendimentos / Acompanhamentos;0303 Tratamentos clinicos (outras especialidades);0304 Tratamento em oncologia;0305 Tratamento em nefrologia;0308 Tratamento de lesoes, envenenamentos e outros, decorrentes de causas externas;0310 Parto e nascimento;0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa;0402 Cirurgia de glandulas endocrinas;0403 Cirurgia do sistema nervoso central e periferico;0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco;0405 Cirurgia do aparelho da visao;0406 Cirurgia do aparelho circulatorio;0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal;0408 Cirurgia do sistema osteomuscular;0409 Cirurgia do aparelho geniturinario;0410 Cirurgia de mama;0411 Cirurgia obstetrica;0412 Cirurgia toracica;0413 Cirurgia reparadora;0414 Bucomaxilofacial;0415 Outras cirurgias;0416 Cirurgia em oncologia;0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante;0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante;0504 Processamento de tecidos para transplante;0505 Transplante de orgaos, tecidos e celulas;0506 Acompanhamento e intercorrencias no pre e pos-transplante
2021;4;20214110011;110011;JARU;0;0;0;159;291;22;10;21;61;7;0;4;6;1;8;75;35;40;2;118;2;1;0;29;7;0;2;0;0;0
2021;4;20214110012;110012;JI-PARANA;0;0;0;44;921;35;138;70;159;10;4;6;9;1;6;287;160;135;4;318;14;1;1;43;19;0;3;0;0;3
2021;4;20214110013;110013;MACHADINHO D'OESTE;1;0;0;16;264;15;40;58;46;5;0;2;4;0;2;25;42;15;0;65;3;1;0;12;2;0;1;0;0;7
2021;4;20214110014;110014;NOVA BRASILANDIA D'OESTE;0;0;0;2;130;6;5;8;5;2;1;0;0;1;0;21;8;30;0;47;0;0;0;5;4;0;1;0;0;7
2021;4;20214110015;110015;OURO PRETO DO OESTE;0;0;0;27;402;16;14;24;18;3;0;1;0;0;2;99;20;51;0;80;0;0;1;11;6;0;0;0;0;0
2021;4;20214110018;110018;PIMENTA BUENO;0;0;0;12;610;29;24;120;26;3;2;2;3;0;2;23;19;15;2;81;3;0;1;8;3;0;0;0;0;0
2021;4;20214110020;110020;PORTO VELHO;14;0;0;87;3500;210;223;841;715;29;6;42;22;4;68;360;555;626;14;841;20;6;0;494;87;3;9;0;2;35
2021;4;20214110025;110025;PRESIDENTE MEDICI;0;0;0;4;86;6;4;8;4;1;1;2;3;2;2;4;16;13;0;25;1;0;0;5;1;0;0;0;0;0
2021;4;20214110026;110026;RIO CRESPO;0;0;0;9;19;2;0;3;2;0;0;0;0;0;1;3;1;0;0;3;0;0;0;2;1;0;0;0;0;0
2021;4;20214110028;110028;ROLIM DE MOURA;1;1;0;52;340;27;7;40;26;2;2;0;3;0;12;63;54;15;0;150;3;0;2;22;4;0;4;0;0;7
2021;4;20214110029;110029;SANTA LUZIA D'OESTE;0;0;0;2;115;3;5;15;2;0;2;0;1;0;2;4;3;4;0;14;0;0;0;1;1;0;0;0;0;0
2021;4;20214110030;110030;VILHENA;0;0;0;183;759;46;22;67;149;3;2;4;19;0;4;115;192;79;5;247;6;1;0;29;5;0;1;0;0;3
2021;4;20214110032;110032;SAO MIGUEL DO GUAPORE;1;0;0;21;282;9;3;17;14;0;1;3;3;0;0;36;14;50;1;85;2;1;0;8;4;0;0;0;1;0
2021;4;20214110033;110033;NOVA MAMORE;0;0;0;3;268;6;15;48;51;2;0;5;1;0;1;11;14;3;0;38;1;0;0;14;3;0;0;0;0;0
2021;4;20214110034;110034;ALVORADA D'OESTE;0;0;0;47;103;3;3;8;4;1;0;0;1;0;0;27;7;22;0;25;0;0;0;3;0;0;1;0;0;3
2021;4;20214110037;110037;ALTO ALEGRE DOS PARECIS;0;0;0;7;209;4;28;12;11;3;0;1;1;0;0;13;8;11;0;25;0;0;0;6;1;0;0;0;0;0
2021;4;20214110040;110040;ALTO PARAISO;0;0;0;3;107;7;8;21;18;1;0;2;1;0;1;14;16;3;0;21;3;0;0;10;1;0;0;0;0;0
2021;4;20214110045;110045;BURITIS;1;0;0;6;263;7;13;59;25;4;0;4;1;0;1;10;28;4;0;16;3;1;0;22;2;0;2;0;0;0
2021;4;20214110050;110050;NOVO HORIZONTE DO OESTE;0;0;0;1;122;0;0;13;1;0;0;0;0;0;0;8;5;5;0;16;0;0;0;4;2;0;1;0;0;0
2021;4;20214110060;110060;CACAULANDIA;0;0;0;0;55;2;1;2;3;0;0;0;0;0;0;2;2;1;0;2;0;1;0;1;1;0;1;0;0;0
2021;4;20214110070;110070;CAMPO NOVO DE RONDONIA;0;0;0;2;60;0;1;9;6;0;0;4;1;0;3;1;7;5;0;6;0;0;0;6;0;0;0;0;0;1
2021;4;20214110080;110080;CANDEIAS DO JAMARI;1;0;0;3;141;10;7;36;19;3;0;0;3;0;2;13;21;12;1;33;1;0;0;21;4;0;0;0;0;0
2021;4;20214110090;110090;CASTANHEIRAS;0;0;0;3;4;0;0;0;0;0;1;0;0;0;0;4;2;2;0;5;1;0;0;0;1;0;0;0;0;0
2021;4;20214110092;110092;CHUPINGUAIA;0;0;0;4;27;5;0;4;7;0;0;0;1;0;1;4;14;8;1;13;2;0;0;1;0;0;0;0;0;3
2021;4;20214110094;110094;CUJUBIM;0;0;0;29;224;7;3;38;24;0;0;0;1;0;1;11;16;3;1;14;0;0;0;13;2;0;0;0;0;0
2021;4;20214110100;110100;GOVERNADOR JORGE TEIXEIRA;0;0;0;4;21;2;1;2;4;1;0;0;0;0;0;4;5;2;0;8;0;0;0;0;0;0;0;0;0;0
2021;4;20214110110;110110;ITAPUA DO OESTE;0;0;0;1;46;2;6;11;6;0;0;0;0;0;0;3;4;5;0;6;0;0;0;5;2;0;0;0;0;0
2021;4;20214110120;110120;MINISTRO ANDREAZZA;0;0;0;1;31;8;2;2;1;3;0;0;0;0;0;1;7;2;0;3;2;0;1;3;1;0;0;0;0;0
2021;4;20214110130;110130;MIRANTE DA SERRA;0;0;0;4;77;2;5;7;5;0;0;0;0;0;0;13;8;8;0;15;0;0;0;2;1;0;0;0;0;0
2021;4;20214110140;110140;MONTE NEGRO;0;1;0;1;84;6;14;12;12;0;0;0;0;0;1;3;12;3;1;13;1;0;0;10;4;0;0;0;1;3
2021;4;20214110143;110143;NOVA UNIAO;0;0;0;0;37;1;1;2;4;1;0;0;1;0;0;6;5;3;0;6;0;0;0;3;1;0;1;0;0;0
2021;4;20214110145;110145;PARECIS;0;0;0;47;4;1;0;0;0;0;0;0;0;0;0;2;1;0;1;4;0;0;0;0;0;0;0;0;0;0
2021;4;20214110146;110146;PIMENTEIRAS DO OESTE;0;0;0;7;10;1;0;2;4;0;0;1;0;0;0;4;1;0;0;6;0;0;0;0;1;0;0;0;0;0
2021;4;20214110147;110147;PRIMAVERA DE RONDONIA;0;0;0;0;16;0;0;3;0;0;0;1;0;0;1;1;2;0;0;3;0;0;0;0;0;0;0;0;0;0
2021;4;20214110148;110148;SAO FELIPE D'OESTE;0;0;1;0;18;5;1;2;2;0;1;1;0;0;0;1;1;2;0;4;0;0;0;1;1;0;1;0;0;0
2021;4;20214110149;110149;SAO FRANCISCO DO GUAPORE;0;0;0;3;81;2;1;8;12;0;1;1;0;0;4;20;11;9;0;22;1;1;0;4;2;0;0;0;0;0
2021;4;20214110150;110150;SERINGUEIRAS;0;0;0;1;50;3;3;0;4;0;0;0;0;0;1;20;26;21;0;22;1;0;0;1;1;0;1;0;0;0
2021;4;20214110155;110155;TEIXEIROPOLIS;0;0;0;0;15;2;3;2;1;0;0;0;0;0;0;5;2;2;0;4;0;0;0;2;1;0;0;0;0;0
2021;4;20214110160;110160;THEOBROMA;0;0;0;2;53;4;1;7;4;2;0;0;1;0;0;10;6;2;0;10;1;0;0;2;3;0;0;0;0;0
2021;4;20214110170;110170;URUPA;0;0;0;1;56;7;3;3;3;0;0;1;1;0;0;18;3;4;0;5;0;0;0;5;1;0;0;0;0;0
2021;4;20214110175;110175;VALE DO ANARI;1;0;0;4;45;2;3;1;3;2;0;0;1;0;0;2;4;0;0;9;0;0;0;2;1;0;0;0;0;0
2021;4;20214110180;110180;VALE DO PARAISO;0;0;0;3;42;5;1;1;1;0;0;1;1;0;1;8;5;4;0;11;0;0;0;5;0;0;3;0;0;0
2021;4;20214120001;120001;ACRELANDIA;0;0;0;3;39;0;1;4;21;0;0;2;0;0;3;5;15;3;0;21;0;0;1;1;1;0;0;0;0;0
2021;4;20214120005;120005;ASSIS BRASIL;0;0;0;30;74;6;0;1;38;0;0;0;0;0;1;0;7;2;0;25;0;0;1;1;0;0;0;0;0;0
2021;4;20214120010;120010;BRASILEIA;0;0;0;63;150;11;17;15;62;0;0;3;2;0;3;16;15;5;1;96;3;0;0;4;0;0;0;0;0;0
2021;4;20214120013;120013;BUJARI;0;0;0;3;28;5;0;1;13;0;0;2;1;0;0;6;7;3;0;9;0;0;0;0;1;0;0;0;0;0
2021;4;20214120017;120017;CAPIXABA;0;0;0;3;38;2;1;3;28;0;0;1;0;0;1;8;4;3;0;15;0;0;0;0;0;0;0;0;0;0
2021;4;20214120020;120020;CRUZEIRO DO SUL;4;0;0;120;557;12;6;24;128;15;3;17;10;1;10;149;148;21;4;180;2;1;1;20;5;0;0;0;0;1
2021;4;20214120025;120025;EPITACIOLANDIA;1;0;0;39;93;4;7;10;35;0;1;8;2;0;4;9;6;2;0;49;0;0;0;2;2;0;0;0;0;0
2021;4;20214120030;120030;FEIJO;1;0;0;39;108;4;3;20;69;2;1;1;1;0;2;18;24;10;0;49;0;0;0;13;1;0;0;0;0;0
2021;4;20214120032;120032;JORDAO;0;0;0;2;23;0;0;2;11;1;0;1;1;0;0;3;4;1;1;10;0;0;0;3;1;0;0;0;0;0
2021;4;20214120033;120033;MANCIO LIMA;1;0;0;12;125;4;0;9;45;1;1;5;5;0;8;35;15;7;1;41;0;0;0;7;0;0;0;0;0;0
2021;4;20214120034;120034;MANOEL URBANO;0;0;0;23;36;0;2;10;30;0;0;0;2;0;2;7;6;3;0;8;0;0;0;0;1;0;0;0;0;0
2021;4;20214120035;120035;MARECHAL THAUMATURGO;0;0;0;59;63;4;2;2;34;0;0;0;0;0;0;13;11;1;0;21;3;0;0;1;0;0;0;0;0;0
2021;4;20214120038;120038;PLACIDO DE CASTRO;0;0;0;36;83;8;7;3;29;0;0;2;1;1;0;10;8;2;1;27;0;0;0;3;2;0;0;0;0;0
2021;4;20214120039;120039;PORTO WALTER;0;0;0;4;21;0;3;0;19;2;0;0;2;0;0;9;9;1;0;14;1;1;0;1;0;0;0;0;0;0
2021;4;20214120040;120040;RIO BRANCO;22;0;1;213;1479;133;126;91;624;12;11;70;22;2;82;515;283;166;16;867;14;10;3;67;45;0;1;0;8;25
2021;4;20214120042;120042;RODRIGUES ALVES;1;0;0;24;97;1;2;2;24;2;0;2;2;0;0;11;14;0;0;23;0;0;0;2;0;0;0;0;0;0
2021;4;20214120043;120043;SANTA ROSA DO PURUS;0;0;0;21;56;1;4;4;18;0;0;0;1;0;0;1;0;1;0;4;0;0;0;0;0;0;0;0;0;0
2021;4;20214120045;120045;SENADOR GUIOMARD;1;0;0;19;135;6;3;6;32;0;0;2;1;0;4;15;17;9;1;33;0;0;0;1;4;0;1;0;1;0
2021;4;20214120050;120050;SENA MADUREIRA;1;0;0;83;318;5;17;25;94;0;1;1;0;1;3;23;17;8;1;98;0;0;0;1;2;0;0;0;1;2
2021;4;20214120060;120060;TARAUACA;1;0;0;99;137;10;7;9;122;1;1;4;4;0;4;20;33;6;0;162;2;0;0;2;0;0;0;0;0;1
2021;4;20214120070;120070;XAPURI;0;0;0;22;192;3;3;18;37;0;1;4;1;0;4;8;11;4;1;31;0;0;0;2;1;0;0;0;0;0
2021;4;20214120080;120080;PORTO ACRE;0;0;0;5;49;3;1;1;29;0;0;10;0;0;1;12;8;4;2;35;0;0;0;1;4;0;0;0;0;0
2021;4;20214130002;130002;ALVARAES;0;0;0;0;17;0;0;0;15;0;0;0;2;0;0;0;5;0;0;0;1;1;0;2;0;0;0;0;0;0
2021;4;20214130006;130006;AMATURA;0;0;0;0;52;0;1;8;29;0;0;0;0;0;0;2;1;0;0;5;0;0;0;0;0;0;0;0;0;0
2021;4;20214130008;130008;ANAMA;0;0;0;0;157;0;9;6;32;0;0;0;0;0;1;6;0;1;0;8;1;0;0;0;0;0;0;0;0;0
2021;4;20214130010;130010;ANORI;0;0;0;1;99;1;7;16;42;0;0;1;1;0;0;13;2;4;0;28;0;0;0;0;2;0;0;0;0;0
2021;4;20214130014;130014;APUI;0;0;0;1;149;2;3;19;50;4;0;2;1;0;1;21;17;10;0;49;2;10;0;4;0;0;0;0;0;0
2021;4;20214130020;130020;ATALAIA DO NORTE;0;0;0;1;63;0;1;9;32;0;0;0;0;0;0;3;3;1;0;1;0;0;0;0;0;0;0;0;0;0
2021;4;20214130030;130030;AUTAZES;0;0;0;0;144;0;17;10;146;0;0;0;0;0;0;14;16;13;0;65;1;1;0;6;2;0;0;0;0;0
2021;4;20214130040;130040;BARCELOS;0;0;0;3;94;0;4;11;46;0;0;1;0;0;0;23;3;5;0;26;0;0;0;1;0;0;0;0;0;0
2021;4;20214130050;130050;BARREIRINHA;0;0;0;3;156;0;5;22;100;1;0;0;0;0;1;69;19;13;0;84;2;0;0;0;1;0;0;0;0;0
2021;4;20214130060;130060;BENJAMIN CONSTANT;0;0;0;0;146;0;1;27;121;5;0;0;0;0;1;36;6;11;0;59;0;0;0;2;0;0;0;0;0;0
2021;4;20214130063;130063;BERURI;0;0;0;0;90;0;1;5;89;1;0;0;0;0;1;4;5;9;0;29;0;1;0;0;0;0;0;0;0;0
2021;4;20214130068;130068;BOA VISTA DO RAMOS;0;0;0;1;119;1;11;10;51;2;0;2;0;0;0;12;6;1;0;20;0;0;0;0;0;0;0;0;0;0
2021;4;20214130070;130070;BOCA DO ACRE;2;0;0;18;267;5;5;18;84;0;1;5;1;0;2;39;22;26;1;91;1;0;0;1;1;0;1;0;0;0
2021;4;20214130080;130080;BORBA;0;0;0;2;274;1;9;30;127;0;0;1;2;0;0;9;2;9;1;84;1;2;0;7;1;0;0;0;0;0
2021;4;20214130083;130083;CAAPIRANGA;0;0;0;1;70;1;2;5;34;0;0;0;0;0;1;4;3;1;0;16;0;0;0;1;0;0;0;0;0;0
2021;4;20214130090;130090;CANUTAMA;0;0;0;0;124;0;3;2;26;0;1;0;1;0;0;18;4;15;0;32;1;0;0;2;0;0;0;0;0;0
2021;4;20214130100;130100;CARAUARI;0;0;0;1;124;4;6;12;101;0;0;0;1;0;1;23;10;37;0;80;4;2;0;2;0;0;0;0;0;0
2021;4;20214130110;130110;CAREIRO;0;0;0;2;195;3;1;5;28;0;0;1;2;0;3;15;10;42;0;55;1;1;0;8;1;0;0;0;0;0
2021;4;20214130115;130115;CAREIRO DA VARZEA;0;0;0;1;30;1;0;4;4;0;1;0;1;1;3;6;3;0;0;4;2;0;0;3;2;0;0;0;0;0
2021;4;20214130120;130120;COARI;0;0;0;23;437;14;8;24;201;1;1;1;3;2;2;143;33;47;2;103;2;2;0;9;2;0;0;0;0;0
2021;4;20214130130;130130;CODAJAS;0;0;0;0;149;0;2;19;29;3;0;2;0;0;1;9;10;2;0;27;3;0;0;6;0;0;1;0;0;0
2021;4;20214130140;130140;EIRUNEPE;0;0;0;1;248;0;5;12;101;0;0;2;0;0;0;25;10;35;0;48;1;0;0;0;1;0;0;0;0;0
2021;4;20214130150;130150;ENVIRA;0;0;0;13;67;0;1;3;27;0;0;0;1;0;1;0;0;0;0;44;0;0;0;1;0;0;0;0;0;0
2021;4;20214130160;130160;FONTE BOA;0;0;0;0;151;0;5;1;78;11;0;0;2;0;1;33;4;14;0;69;1;0;0;1;0;0;0;0;0;0
2021;4;20214130165;130165;GUAJARA;0;0;0;2;119;1;0;9;34;0;0;2;1;0;0;8;19;0;0;22;0;0;0;1;0;0;0;0;0;0
2021;4;20214130170;130170;HUMAITA;0;0;0;4;304;10;11;40;183;1;0;6;1;0;1;76;21;32;1;155;3;0;1;16;4;0;1;0;0;0
2021;4;20214130180;130180;IPIXUNA;0;0;0;6;316;0;3;10;54;2;0;0;0;0;0;26;10;10;1;35;0;1;0;4;0;0;0;0;0;0
2021;4;20214130185;130185;IRANDUBA;0;0;0;6;264;9;11;19;70;0;0;1;3;1;3;33;29;10;0;32;4;8;0;17;2;0;0;0;1;2
2021;4;20214130190;130190;ITACOATIARA;0;0;0;29;523;8;35;42;320;3;1;3;9;0;6;112;61;32;0;259;6;19;0;12;9;0;0;0;0;2
2021;4;20214130195;130195;ITAMARATI;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2021;4;20214130200;130200;ITAPIRANGA;0;0;0;1;64;4;2;2;33;0;0;0;0;0;0;11;5;15;0;9;0;0;0;3;1;0;0;0;0;0
2021;4;20214130210;130210;JAPURA;0;0;0;0;27;0;0;15;42;2;0;0;0;0;0;4;0;10;0;12;0;0;0;0;0;0;0;0;0;0
2021;4;20214130220;130220;JURUA;0;0;0;0;85;2;7;3;20;1;0;0;1;0;0;9;1;10;0;41;0;0;0;0;0;0;0;0;0;0
2021;4;20214130230;130230;JUTAI;0;0;0;0;137;0;7;8;103;16;0;0;1;0;0;29;4;6;1;31;0;0;0;1;0;0;0;0;0;0
2021;4;20214130240;130240;LABREA;0;0;0;4;187;8;7;37;134;1;0;1;2;0;3;47;12;27;2;80;1;0;0;6;1;0;0;0;0;0
2021;4;20214130250;130250;MANACAPURU;0;0;0;33;643;7;24;47;331;8;1;1;4;0;7;103;67;62;1;192;7;5;0;35;13;0;0;0;0;1
2021;4;20214130255;130255;MANAQUIRI;0;0;0;1;170;3;3;6;36;0;0;1;1;0;1;16;4;9;0;11;1;0;0;1;0;0;0;0;0;1
2021;4;20214130260;130260;MANAUS;7;1;4;529;10069;517;441;626;4063;52;53;111;185;53;347;2135;1232;1045;57;3540;150;122;9;741;312;2;18;0;11;51
2021;4;20214130270;130270;MANICORE;0;0;0;2;202;4;13;53;134;1;0;1;2;0;0;82;17;32;0;58;2;1;0;9;1;0;0;0;0;0
2021;4;20214130280;130280;MARAA;0;0;0;1;120;3;17;5;52;0;0;0;0;0;0;6;1;3;1;30;1;3;0;0;0;0;0;0;0;0
2021;4;20214130290;130290;MAUES;0;0;0;2;313;3;30;46;225;51;1;0;1;0;1;98;23;70;7;156;4;4;0;6;0;0;0;0;0;0
2021;4;20214130300;130300;NHAMUNDA;0;0;0;2;82;0;1;13;41;1;0;0;2;0;1;19;2;12;1;20;0;1;0;0;0;0;0;0;0;0
2021;4;20214130310;130310;NOVA OLINDA DO NORTE;0;0;0;2;154;1;5;21;111;0;0;1;3;0;2;10;12;4;0;43;1;0;0;6;1;0;0;0;0;0
2021;4;20214130320;130320;NOVO AIRAO;1;0;0;0;101;1;4;8;51;0;0;0;0;0;1;10;10;10;0;29;1;3;0;0;2;0;0;0;0;0
2021;4;20214130330;130330;NOVO ARIPUANA;0;0;0;0;223;1;12;25;61;2;0;0;1;0;1;13;1;9;0;32;4;1;0;2;0;0;0;0;0;0
2021;4;20214130340;130340;PARINTINS;0;0;0;47;681;5;30;53;376;4;0;2;5;0;6;123;86;104;1;244;1;2;0;7;2;0;0;0;0;0
2021;4;20214130350;130350;PAUINI;0;0;0;1;158;2;0;9;39;3;0;1;1;0;0;14;4;10;0;28;0;0;0;0;0;0;0;0;0;0
2021;4;20214130353;130353;PRESIDENTE FIGUEIREDO;0;0;0;5;169;2;5;13;45;2;0;1;0;0;5;27;27;15;0;27;1;0;0;2;6;0;0;0;0;0
2021;4;20214130356;130356;RIO PRETO DA EVA;0;0;0;7;99;6;5;9;35;1;0;2;1;0;2;12;17;10;0;9;0;2;0;7;1;0;0;0;0;0
2021;4;20214130360;130360;SANTA ISABEL DO RIO NEGRO;0;0;0;0;82;1;6;22;45;1;0;0;0;0;0;2;4;1;0;10;1;2;0;3;0;0;0;0;0;0
2021;4;20214130370;130370;SANTO ANTONIO DO ICA;0;0;0;4;95;3;5;12;119;1;1;0;2;0;0;40;5;12;1;44;0;0;0;2;0;0;0;0;0;0
2021;4;20214130380;130380;SAO GABRIEL DA CACHOEIRA;0;0;0;42;136;3;2;11;108;0;0;0;7;0;2;20;18;1;0;21;0;1;0;1;0;0;0;0;0;0
2021;4;20214130390;130390;SAO PAULO DE OLIVENCA;0;0;0;0;232;6;10;43;40;0;0;0;0;0;0;35;5;8;1;69;0;1;0;3;0;0;0;0;0;0
2021;4;20214130395;130395;SAO SEBASTIAO DO UATUMA;1;0;0;26;93;0;5;6;41;0;0;0;0;0;1;5;7;1;0;16;3;1;0;0;0;0;0;0;0;0
2021;4;20214130400;130400;SILVES;0;0;0;2;62;0;1;8;11;6;0;0;0;0;0;17;0;6;0;6;0;1;0;0;0;0;0;0;0;0
2021;4;20214130406;130406;TABATINGA;0;0;0;0;246;3;7;15;246;0;0;1;7;0;2;53;21;43;0;45;3;2;0;2;1;0;0;0;0;0
2021;4;20214130410;130410;TAPAUA;0;0;0;26;161;3;13;9;48;0;0;0;0;0;1;16;6;2;0;54;0;3;0;0;1;0;0;0;0;0
2021;4;20214130420;130420;TEFE;0;0;0;19;532;22;15;33;368;2;0;0;9;0;4;71;41;41;0;122;2;4;0;7;1;0;0;0;0;3
2021;4;20214130423;130423;TONANTINS;0;0;0;0;149;0;11;11;87;0;0;1;1;0;0;24;9;1;0;14;0;3;0;0;1;0;0;0;0;0
2021;4;20214130426;130426;UARINI;0;0;0;1;104;1;4;11;49;1;0;0;0;0;0;33;1;13;0;43;7;6;0;0;0;0;0;0;0;0
2021;4;20214130430;130430;URUCARA;0;0;0;1;93;0;2;12;34;0;0;1;0;0;0;12;2;7;0;36;0;0;0;0;0;0;0;0;0;0
2021;4;20214130440;130440;URUCURITUBA;0;0;0;31;23;0;0;3;48;0;0;1;0;0;0;9;3;0;0;23;0;0;0;3;0;0;1;0;0;0
2021;4;20214140002;140002;AMAJARI;0;0;0;16;90;6;1;1;44;1;0;3;0;0;1;2;1;0;0;21;0;0;0;3;1;0;0;0;0;0
2021;4;20214140005;140005;ALTO ALEGRE;0;0;0;23;135;3;3;9;40;0;0;0;1;0;3;10;8;1;0;22;1;0;0;7;0;0;0;0;0;0
2021;4;20214140010;140010;BOA VISTA;8;0;0;547;3595;149;106;105;1265;15;1;42;52;6;42;216;260;143;8;801;42;1;15;158;30;0;3;0;3;6
2021;4;20214140015;140015;BONFIM;1;0;0;23;98;5;2;7;75;0;0;3;1;0;0;1;9;0;1;21;2;0;1;3;0;0;0;0;0;0
2021;4;20214140017;140017;CANTA;0;0;0;25;115;5;6;7;73;0;0;1;1;0;3;5;7;4;0;31;2;0;0;3;1;0;0;0;0;0
2021;4;20214140020;140020;CARACARAI;0;0;0;18;130;1;2;9;55;1;0;2;1;1;1;6;20;6;0;32;1;0;1;7;0;0;0;0;1;0
2021;4;20214140023;140023;CAROEBE;0;0;0;34;57;0;1;0;32;0;0;0;3;0;1;2;7;4;0;29;1;0;0;4;0;0;0;0;0;0
2021;4;20214140028;140028;IRACEMA;0;0;0;6;34;2;1;2;19;0;0;1;1;0;0;4;3;2;0;10;1;0;0;1;1;0;0;0;0;0
2021;4;20214140030;140030;MUCAJAI;0;0;0;22;108;5;3;5;53;0;0;2;1;0;1;9;7;5;0;39;0;0;0;2;0;0;0;0;0;0
2021;4;20214140040;140040;NORMANDIA;0;0;0;27;79;2;3;1;78;0;0;0;2;0;1;7;6;2;0;18;0;0;0;6;0;0;0;0;0;0
2021;4;20214140045;140045;PACARAIMA;1;0;0;40;184;2;2;8;125;0;0;1;1;2;1;1;8;1;0;46;0;1;1;3;0;0;0;0;0;0
2021;4;20214140047;140047;RORAINOPOLIS;0;0;0;43;236;5;8;9;71;1;0;1;2;0;4;13;37;13;1;95;2;0;1;8;1;0;0;0;0;0
2021;4;20214140050;140050;SAO JOAO DA BALIZA;0;0;0;25;49;0;1;4;14;0;0;0;1;1;1;3;6;3;0;28;0;0;0;0;0;0;0;0;0;0
2021;4;20214140060;140060;SAO LUIZ;0;0;0;11;37;2;0;1;9;0;0;0;1;0;0;0;6;2;0;12;0;0;0;3;1;0;0;0;0;0
2021;4;20214140070;140070;UIRAMUTA;0;0;0;16;91;2;0;5;57;0;0;0;2;0;0;3;2;1;0;27;0;0;0;3;0;0;0;0;0;0
2021;4;20214150010;150010;ABAETETUBA;0;0;1;29;931;32;38;44;283;94;1;15;16;2;14;207;318;189;18;302;6;14;0;183;5;0;0;0;1;2
