"Codigo_Municipio";"Municipio";"0201 Coleta de material";"0209 Diagnostico por endoscopia";"0211 Metodos diagnosticos em especialidades";"0301 Consultas / Atendimentos / Acompanhamentos";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0308 Tratamento de lesoes, envenenamentos e outros, decorrentes de causas externas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0402 Cirurgia de glandulas endocrinas";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0416 Cirurgia em oncologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"Total"
"130320";"NOVO AIRAO";0;0;0;5;51;0;0;9;46;0;0;0;1;0;1;4;17;3;0;29;0;4;0;1;0;0;0;0;0;0;171
"130330";"NOVO ARIPUANA";0;0;0;0;116;0;2;16;29;0;0;0;1;0;1;2;1;1;0;2;0;0;0;1;0;0;0;0;0;0;172
"130340";"PARINTINS";0;0;0;19;566;3;11;41;293;2;0;3;0;1;2;60;48;31;0;157;2;0;0;1;4;0;0;0;0;0;1244
"130350";"PAUINI";0;0;0;0;70;0;0;11;35;0;0;0;0;0;0;1;5;0;0;8;1;0;0;0;0;0;0;0;0;0;131
"130353";"PRESIDENTE FIGUEIREDO";1;0;0;6;146;2;3;4;52;0;0;2;1;1;1;8;3;1;0;9;3;0;0;3;2;0;1;0;0;0;249
"130356";"RIO PRETO DA EVA";0;0;0;3;84;1;2;5;38;1;0;1;0;0;1;10;12;2;0;10;2;3;0;8;1;0;0;1;0;0;185
"130360";"SANTA ISABEL DO RIO NEGRO";0;0;0;0;41;0;3;3;18;0;0;0;0;0;2;6;3;7;0;11;0;1;0;1;1;0;0;0;0;0;97
"130370";"SANTO ANTONIO DO ICA";0;0;0;3;152;1;1;8;103;1;0;0;1;1;0;16;3;12;2;26;0;0;0;0;1;0;0;0;0;0;331
"130380";"SAO GABRIEL DA CACHOEIRA";0;0;0;26;98;0;0;3;56;0;0;2;1;0;0;8;11;0;0;22;0;1;0;0;0;0;0;0;0;0;228
"130390";"SAO PAULO DE OLIVENCA";0;0;0;0;108;0;1;13;41;0;0;0;0;0;0;9;1;0;0;54;0;0;0;0;0;0;0;0;0;0;227
"130395";"SAO SEBASTIAO DO UATUMA";0;0;0;0;15;0;4;3;35;0;0;1;0;0;1;1;2;0;0;11;1;0;0;0;0;0;0;0;0;0;74
"130400";"SILVES";0;0;0;0;32;0;0;4;22;0;0;0;1;0;0;1;2;0;0;6;0;0;0;0;0;0;0;0;0;0;68
"130406";"TABATINGA";0;0;0;1;224;5;3;4;192;1;0;1;2;0;1;19;18;16;0;92;3;2;0;3;0;0;0;0;0;0;587
"130410";"TAPAUA";0;0;0;0;14;1;0;3;1;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;24
"130420";"TEFE";0;0;0;27;506;5;9;28;259;1;0;0;1;0;0;32;32;8;0;120;7;2;0;5;4;0;0;0;0;0;1046
"130423";"TONANTINS";0;0;0;0;65;0;0;11;74;0;0;0;0;0;0;3;0;4;0;7;0;0;0;0;0;0;0;0;0;0;164
"130426";"UARINI";0;0;0;0;125;0;5;16;38;0;0;0;0;0;0;11;1;1;0;34;0;7;0;0;0;0;0;0;0;0;238
"130430";"URUCARA";0;0;0;1;40;0;1;5;29;0;0;0;0;0;0;2;3;0;0;4;1;0;0;0;1;0;0;0;0;0;87
"130440";"URUCURITUBA";0;0;0;0;6;0;2;2;7;0;0;0;0;0;0;0;3;0;0;8;0;0;0;0;1;0;0;0;0;0;29
"140002";"AMAJARI";0;0;0;4;51;1;0;9;28;0;0;0;0;0;0;2;7;1;0;22;0;0;0;1;0;0;0;0;0;0;126
"140005";"ALTO ALEGRE";0;0;0;15;111;0;5;11;38;0;0;0;1;0;0;5;7;0;1;25;1;0;0;3;1;0;0;0;0;0;224
"140010";"BOA VISTA";11;0;0;288;2851;88;72;249;1198;4;0;30;26;3;28;175;177;69;2;1013;36;2;4;102;41;0;3;0;2;17;6491
"140015";"BONFIM";0;0;0;9;64;0;0;6;69;0;0;1;1;0;0;3;5;1;1;32;1;0;0;1;0;0;0;0;0;0;194
"140017";"CANTA";0;0;0;10;78;0;4;5;61;0;0;0;0;0;3;4;10;0;0;34;1;0;1;3;0;0;0;0;0;1;215
"140020";"CARACARAI";0;0;0;3;71;2;0;6;53;0;0;1;0;0;0;1;1;1;0;37;4;1;0;1;0;0;0;0;0;0;182
"140023";"CAROEBE";0;0;0;17;49;0;3;5;19;0;0;0;0;0;0;2;3;1;0;17;0;0;0;0;1;0;0;0;0;0;117
"140028";"IRACEMA";0;0;0;6;26;1;0;9;17;0;0;0;0;0;0;2;3;1;0;12;0;0;0;0;0;0;0;0;0;0;77
"140030";"MUCAJAI";0;0;0;15;78;4;3;16;46;0;0;0;1;0;0;2;7;2;0;34;1;0;0;5;0;0;0;0;0;0;214
"140040";"NORMANDIA";0;0;0;24;93;2;0;5;102;0;0;0;0;1;0;0;1;1;2;14;0;0;0;2;0;0;0;0;0;0;247
"140045";"PACARAIMA";0;0;0;9;123;6;1;3;78;0;0;0;2;1;3;3;2;0;0;31;0;0;0;3;3;0;0;0;0;0;268
"140047";"RORAINOPOLIS";0;0;0;22;178;1;5;9;75;2;0;0;1;0;0;19;20;12;0;116;0;0;0;3;1;0;0;0;0;0;464
"140050";"SAO JOAO DA BALIZA";0;0;0;30;16;0;0;2;18;0;0;0;0;0;0;3;2;1;0;18;0;0;0;0;0;0;0;0;0;0;90
"140060";"SAO LUIZ";0;0;0;8;16;0;0;5;12;1;0;0;0;0;0;2;6;1;1;15;0;0;0;1;0;0;0;0;0;0;68
"140070";"UIRAMUTA";0;0;0;7;55;0;0;8;36;1;0;0;0;0;0;1;5;0;1;22;0;0;0;0;0;0;0;0;0;0;136
"150010";"ABAETETUBA";1;0;0;15;772;22;38;10;100;68;0;1;8;3;14;133;27;199;18;131;6;3;1;166;4;0;0;0;0;1;1741
"150013";"ABEL FIGUEIREDO";0;0;0;0;21;1;0;3;10;0;0;0;0;1;0;0;5;0;0;10;0;3;0;2;1;0;0;0;0;0;57
"150020";"ACARA";0;0;0;4;194;6;7;33;121;0;0;4;2;0;1;10;15;16;0;71;1;0;1;26;2;0;0;0;1;0;515
"150030";"AFUA";0;0;0;1;145;5;38;21;117;0;0;1;0;0;0;1;1;1;0;32;0;0;0;1;0;0;0;0;0;0;364
"150034";"AGUA AZUL DO NORTE";0;0;0;14;130;0;4;7;6;0;0;0;2;0;2;6;6;2;0;34;0;0;0;6;0;0;0;0;0;1;220
"150040";"ALENQUER";0;0;0;40;460;3;8;30;299;0;0;0;0;1;0;28;14;28;0;95;2;2;0;2;1;0;0;0;0;0;1013
"150050";"ALMEIRIM";0;0;0;3;136;3;3;32;72;1;0;3;0;0;1;11;10;1;0;51;0;0;0;5;0;0;0;0;0;0;332
"150060";"ALTAMIRA";0;0;0;39;673;19;25;57;289;4;0;13;15;1;14;74;110;22;3;306;16;2;0;152;1;0;0;0;2;9;1846
"150070";"ANAJAS";0;0;0;0;131;1;32;47;110;1;0;2;1;0;0;9;6;1;0;28;4;1;0;6;0;0;0;0;0;0;380
"150080";"ANANINDEUA";1;0;0;71;3310;66;41;70;476;14;1;21;47;114;65;268;192;271;4;764;16;36;364;434;21;0;1;1;1;6;6676
"150085";"ANAPU";0;0;0;0;251;0;2;63;55;0;0;4;5;0;0;24;21;7;0;99;3;1;0;27;0;0;0;0;0;0;562
"150090";"AUGUSTO CORREA";0;0;0;0;503;4;8;20;121;2;0;0;0;0;5;21;12;5;1;65;3;10;0;25;2;0;0;0;0;0;807
