Ano;Trimestre;UID;Codigo_Municipio;Municipio;0201 Coleta de material;0209 Diagnostico por endoscopia;0211 Metodos diagnosticos em especialidades;0301 Consultas / Atendimentos / Acompanhamentos;0303 Tratamentos clinicos (outras especialidades);0304 Tratamento em oncologia;0305 Tratamento em nefrologia;0308 Tratamento de lesoes, envenenamentos e outros, decorrentes de causas externas;0310 Parto e nascimento;0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa;0402 Cirurgia de glandulas endocrinas;0403 Cirurgia do sistema nervoso central e periferico;0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco;0405 Cirurgia do aparelho da visao;0406 Cirurgia do aparelho circulatorio;0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal;0408 Cirurgia do sistema osteomuscular;0409 Cirurgia do aparelho geniturinario;0410 Cirurgia de mama;0411 Cirurgia obstetrica;0412 Cirurgia toracica;0413 Cirurgia reparadora;0414 Bucomaxilofacial;0415 Outras cirurgias;0416 Cirurgia em oncologia;0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante;0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante;0504 Processamento de tecidos para transplante;0505 Transplante de orgaos, tecidos e celulas;0506 Acompanhamento e intercorrencias no pre e pos-transplante
2022;1;20221510627;510627;NOVO HORIZONTE DO NORTE;0;0;0;0;53;0;2;2;7;0;0;1;0;0;1;3;4;1;0;2;0;0;0;2;1;0;0;0;0;0
2022;1;20221510628;510628;NOVO SAO JOAQUIM;0;0;0;9;79;1;8;6;6;0;0;0;0;0;0;21;3;13;0;19;0;0;0;2;0;0;0;0;0;0
2022;1;20221510629;510629;PARANAITA;0;0;0;4;121;4;8;8;11;2;0;2;4;0;2;19;16;11;0;35;1;0;0;4;4;0;0;0;0;0
2022;1;20221510630;510630;PARANATINGA;0;0;0;7;372;4;31;31;38;3;0;0;1;0;10;35;46;6;0;76;1;3;0;10;3;0;0;0;0;0
2022;1;20221510631;510631;NOVO SANTO ANTONIO;0;0;0;0;4;0;0;2;0;0;0;1;0;0;0;1;0;0;0;3;0;0;0;1;1;0;0;0;0;0
2022;1;20221510637;510637;PEDRA PRETA;0;0;0;33;147;6;12;9;34;1;1;2;1;0;2;26;28;5;0;17;2;1;0;3;1;0;0;0;0;0
2022;1;20221510642;510642;PEIXOTO DE AZEVEDO;0;0;0;8;201;11;10;11;38;1;0;1;5;0;4;47;60;12;3;56;4;0;0;9;3;0;0;0;0;0
2022;1;20221510645;510645;PLANALTO DA SERRA;0;0;0;0;13;1;1;0;5;0;0;0;0;0;1;6;1;0;0;2;0;0;0;0;1;0;0;0;0;0
2022;1;20221510650;510650;POCONE;1;0;0;65;209;13;11;12;58;44;1;0;1;24;3;42;14;38;1;22;2;2;0;11;2;0;0;0;0;0
2022;1;20221510665;510665;PONTAL DO ARAGUAIA;0;0;0;1;20;1;1;1;6;0;1;0;0;0;0;7;4;1;0;6;0;0;0;0;0;0;0;0;0;1
2022;1;20221510670;510670;PONTE BRANCA;0;0;0;0;12;5;1;1;2;0;0;0;0;0;1;0;1;0;0;2;0;0;0;1;0;0;0;0;0;0
2022;1;20221510675;510675;PONTES E LACERDA;0;0;0;78;463;10;26;9;46;5;0;2;4;1;5;88;92;31;3;68;4;0;0;26;4;0;0;0;0;0
2022;1;20221510677;510677;PORTO ALEGRE DO NORTE;1;0;0;2;16;1;0;1;7;3;0;0;1;0;0;15;11;6;0;15;1;0;0;1;2;0;0;0;0;2
2022;1;20221510680;510680;PORTO DOS GAUCHOS;0;0;0;0;124;2;3;3;9;0;0;1;1;0;0;7;6;3;0;9;0;0;0;1;1;0;0;0;0;1
2022;1;20221510682;510682;PORTO ESPERIDIAO;0;0;0;4;48;2;5;7;9;2;0;0;0;0;2;14;30;10;1;13;0;0;0;9;1;0;0;0;0;0
2022;1;20221510685;510685;PORTO ESTRELA;0;0;0;1;2;0;0;0;2;3;0;0;0;0;1;4;5;4;0;14;0;0;0;1;0;0;0;0;0;0
2022;1;20221510700;510700;POXOREO;0;0;0;0;201;2;11;17;20;1;0;5;5;0;4;32;19;52;1;30;0;0;0;11;2;0;0;0;0;0
2022;1;20221510704;510704;PRIMAVERA DO LESTE;0;0;0;2;255;25;19;13;91;6;2;0;23;4;27;61;199;90;4;204;21;18;0;63;8;0;0;0;0;0
2022;1;20221510706;510706;QUERENCIA;1;0;0;0;148;5;14;6;41;0;0;1;4;0;5;11;13;4;0;45;0;0;0;2;2;0;0;0;0;0
2022;1;20221510710;510710;SAO JOSE DOS QUATRO MARCOS;1;0;0;9;66;7;1;1;7;9;0;0;2;0;2;32;31;6;1;14;2;0;1;26;2;0;0;0;1;0
2022;1;20221510715;510715;RESERVA DO CABACAL;0;0;0;0;6;1;1;1;2;0;0;1;2;0;0;4;7;5;0;0;0;0;0;3;1;0;0;0;0;0
2022;1;20221510718;510718;RIBEIRAO CASCALHEIRA;0;0;0;0;89;1;2;6;6;0;0;0;0;0;0;16;13;7;0;18;0;0;0;4;0;0;0;0;0;0
2022;1;20221510719;510719;RIBEIRAOZINHO;0;0;0;0;13;0;0;0;1;0;0;0;1;0;0;0;2;1;0;3;0;0;0;1;0;0;0;0;0;0
