"Codigo_Municipio";"Municipio";"Coleta_Material";"Diagnostico_Endoscopia";"Metodos_Diagnosticos_Especialidades";"Consultas_Atendimentos_Acompanhamentos";"Tratamentos_Clinicos_Outras_Especialidades";"Tratamento_Oncologia";"Tratamento_Nefrologia";"Tratamento_Lesoes_Envenenamentos_Outros_Causas_Externas";"Parto_Nascimento";"Pequenas_Cirurgias_Pele_Tecido_Subcutaneo_Mucosa";"Cirurgia_Glandulas_Endocrinas";"Cirurgia_Sistema_Nervoso_Central_Periferico";"Cirurgia_Vias_Aereas_Superiores_Face_Cabeca_Pescoco";"Cirurgia_Aparelho_Visao";"Cirurgia_Aparelho_Circulatorio";"Cirurgia_Aparelho_Digestivo_Orgaos_Anexos_Parede_Abdominal";"Cirurgia_Sistema_Osteomuscular";"Cirurgia_Aparelho_Geniturinario";"Cirugia_Mama";"Cirurgia_Obstetrica";"Cirurgia_Toracica";"Cirurgia_Reparadora";"Bucomaxilofacial";"Outras_Cirurgias";"Cirurgia_Oncologia";"Coleta_Exames_Doacao_Orgaos_Tecidos_Celulas_Transplante";"Acoes_Relacionadas_Doacao_Orgaos_Tecidos_Transplantes";"Processamento_Tecidos_Transplante";"Transplante_Orgaos_Tecidos_Celulas";"Acompanhamento_Intercorrencias_Pre_Pos_Transplante";"Total"
"110011";"JARU";0;0;0;2,0;6,7;5,5;6,2;7,4;1,7;0,8;0;9,0;1,5;0;1,0;1,8;5,6;1,8;1,0;1,9;2,0;0;0;2,1;2,0;0;0;0;0;0;3,9
"110012";"JI-PARANA";0;0;0;2,2;5,1;6,6;4,4;5,2;2,3;0,7;2,5;14,2;6,3;2,0;7,3;3,6;7,5;2,8;0,5;3,1;6,0;4,0;0;6,8;1,6;0;0;0;1,0;3,0;4,3
"110013";"MACHADINHO D'OESTE";0;0;0;1,2;4,4;3,8;3,0;3,7;1,8;0;0;7,3;15,0;0;1,0;2,9;2,7;2,8;0;2,0;3,0;2,0;0;6,5;4,0;0;0;0;1,0;14,0;3,6
"110014";"NOVA BRASILANDIA D'OESTE";0;0;0;3,7;3,4;33,0;3,7;5,9;2,0;3,0;2,0;8,0;2,0;0;0;3,6;3,3;2,0;0;1,8;0;0;0;14,0;3,0;0;0;0;0;10,0;3,5
"110015";"OURO PRETO DO OESTE";0;0;0;0,9;3,9;5,2;4,4;4,4;1,2;1,0;0;7,5;1,7;1,5;3,0;1,7;6,7;1,1;1,0;1,9;2,0;0;0;6,2;1,7;0;1,0;0;1,0;7,0;3,2
"110018";"PIMENTA BUENO";0;0;0;2,1;2,3;5,6;2,2;1,6;1,9;0;0;9,5;4,7;31,0;4,0;1,3;4,7;2,1;0;2,1;10,0;0;0;6,9;11,5;0;0;0;0;0;2,3
"110020";"PORTO VELHO";6,0;0;0;3,2;8,6;6,8;6,8;6,7;2,1;3,0;2,9;10,7;14,2;1,0;3,6;3,5;4,7;1,5;1,3;2,9;7,8;0,8;0;6,2;2,7;2,0;0,1;0;4,8;13,1;6,2
"110025";"PRESIDENTE MEDICI";0;0;0;1,3;5,4;6,7;4,8;5,1;1,3;2,5;3,0;9,0;2,0;0;1,0;6,5;4,7;2,6;0;2,3;2,0;0;0;5,8;2,5;0;0;0;20,0;6,0;4,4
"110026";"RIO CRESPO";0;0;0;0;9,7;0;0;8,5;1,5;0;3,0;0;0;0;5,0;1,0;3,3;1,0;0;2,0;0;0;0;0;4,0;0;0;0;0;0;5,8
"110028";"ROLIM DE MOURA";0;0;0;1,1;4,6;7,6;2,5;5,0;2,2;3,4;1,3;19,5;3,6;2,0;4,7;2,6;6,1;3,8;3,0;2,3;15,0;4,0;0;6,0;2,7;0;6,0;0;16,0;13,5;4,0
"110029";"SANTA LUZIA D'OESTE";0;0;0;6,8;3,9;14,0;2,0;4,0;0;0;0;4,0;1,3;0;1,0;2,6;4,6;1,7;0;2,4;14,0;0;0;9,5;2,0;0;0;0;0;0;3,8
"110030";"VILHENA";0;0;0;2,3;7,2;7,4;4,5;7,2;2,1;3,6;2,0;2,7;6,9;0;1,5;4,5;5,5;1,9;2,3;2,0;7,3;7,3;0;10,1;2,3;0;0;0;2,0;13,8;5,1
"110032";"SAO MIGUEL DO GUAPORE";0;0;0;1,8;3,3;8,5;4,4;2,9;1,1;0;1,0;0;2,0;0;3,0;1,7;4,2;1,1;0;2,6;0;0;0;3,0;0;0;0;0;0;0;3,0
"110033";"NOVA MAMORE";0;0;0;10,7;6,2;6,3;3,0;4,9;1,3;0;0;22,0;3,0;0;0;4,0;3,3;2,3;0;2,4;0;0;0;7,2;5,0;0;0;0;0;0;5,0
"110034";"ALVORADA D'OESTE";0;0;0;1,3;3,6;5,0;3,0;8,3;3,4;3,3;0;0;0;0;0;2,9;5,3;2,5;0;3,0;0;0;0;13,0;0;0;2,0;0;6,0;0;3,6
"110037";"ALTO ALEGRE DOS PARECIS";0;0;0;1,0;4,3;8,5;2,1;3,2;2,0;2,0;1,0;0;0;0;0;1,9;3,4;2,2;0;2,3;0;0;0;2,8;4,0;0;0;0;0;0;3,7
"110040";"ALTO PARAISO";0;0;0;1,5;3,3;6,3;6,0;3,9;1,3;0;0;0;8,0;0;0;1,0;4,6;0;0;2,1;3,3;1,0;0;9,0;1,0;0;0;0;0;0;3,3
"110045";"BURITIS";0;0;0;1,1;4,5;6,9;3,5;3,6;1,3;0;1,0;5,5;2,5;0;2,5;4,8;5,0;4,0;0;3,3;6,0;3,5;0;9,1;0;0;0;0;2,0;3,0;4,2
"110050";"NOVO HORIZONTE DO OESTE";0;0;0;1,7;4,2;0;3,0;2,7;1,5;0;1,0;0;0;0;5,0;2,0;5,0;2,6;0;2,2;0;0;0;6,0;0;0;0;0;0;0;3,8
"110060";"CACAULANDIA";0;0;0;0,5;10,0;2,2;20,0;5,0;2,0;0;0;0;2,0;0;0;2,5;4,3;0;0;1,8;0;0;0;6,8;0;0;0;0;0;0;6,9
"110070";"CAMPO NOVO DE RONDONIA";0;0;0;0,5;3,9;3,0;4,5;8,3;1,3;0;0;4,5;0;0;0;1,5;5,0;23,0;0;1,8;1,7;0;0;5,3;0;0;0;0;0;0;4,1
"110080";"CANDEIAS DO JAMARI";0;0;0;2,0;10,8;4,7;7,1;5,5;2,0;0;0;7,0;9,0;0;4,5;6,1;5,3;2,6;0;3,6;8,7;0;2,0;5,9;1,5;0;0;0;0;0;7,1
"110090";"CASTANHEIRAS";0;0;0;3,0;2,2;0;0;3,0;0;0;0;0;0;0;0,5;3,3;0;0;0;2,0;0;0;0;0;0;0;0;0;0;0;2,4
"110092";"CHUPINGUAIA";0;0;0;2,6;8,4;5,0;0;3,6;6,7;0;0;0;10,5;0;0;2,5;5,3;34,8;0;2,3;0;0;0;2,0;4,0;0;0;0;2,0;29,8;7,1
"110094";"CUJUBIM";0;0;0;0,0;1,8;4,4;2,7;3,3;1,8;0;0;23,0;11,0;0;0;4,9;7,6;0,5;0;2,2;0;0;0;13,3;0;0;0;0;0;0;2,6
"110100";"GOVERNADOR JORGE TEIXEIRA";0;0;0;1,8;5,8;0;0;11,0;1,3;0;0;0;0;0;0;1,0;4,0;1,0;0;1,4;0;0;0;0;0;0;0;0;0;0;4,1
"110110";"ITAPUA DO OESTE";0;0;0;0,8;7,4;9,5;1,6;5,7;2,1;0;0;0;0;0;0;2,0;2,8;3,9;0;2,5;0;0;0;5,3;2,0;0;0;0;0;0;4,8
"110120";"MINISTRO ANDREAZZA";0;0;0;3,0;3,7;0;5,0;2,0;1,3;0;1,0;27,0;0;0;0;2,0;5,3;1,3;2,0;2,3;0;0;0;5,7;5,0;0;0;0;0;0;3,7
"110130";"MIRANTE DA SERRA";0;0;0;7,0;4,8;12,5;2,0;7,0;2,0;0;0;0;0;0;0;1,4;3,0;1,0;0;1,7;0;0;0;6,0;0;0;0;0;0;0;4,4
"110140";"MONTE NEGRO";2,0;6,5;0;5,0;5,7;2,0;13,8;2,8;1,5;0;0;13,0;1,0;0;0;5,3;3,1;7,0;0;1,8;5,5;0;0;3,2;2,0;0;0;0;0;0;4,7
"110143";"NOVA UNIAO";0;0;0;0;3,8;0;2,8;0;6,3;0;0;0;0;0;0;0,9;21,0;1,0;0;2,0;0;0;0;0;2,0;0;0;0;0;0;3,3
"110145";"PARECIS";0;0;0;1,1;1,7;3,0;1,7;0;1,0;0;0;0;0;0;0;2,0;10,0;1,5;0;2,7;0;0;0;0;0;0;0;0;0;0;1,8
"110146";"PIMENTEIRAS DO OESTE";0;0;0;2,0;5,7;10,0;9,0;5,0;1,3;0;0;0;16,0;0;0;11,0;3,8;0;0;3,0;39,0;0;0;0;2,0;0;0;0;0;0;6,1
"110147";"PRIMAVERA DE RONDONIA";0;0;0;0;4,1;2,0;1,0;12,0;0;0;0;0;0;0;12,0;5,0;6,0;2,3;0;1,3;0;0;0;7,5;5,0;0;0;0;0;0;4,4
"110148";"SAO FELIPE D'OESTE";0;0;0;0,7;4,2;2,7;0;2,5;3,0;0;0;0;0;0;0;1,7;3,0;0;0;2,0;0;0;0;8,5;3,0;0;0;0;0;0;3,2
"110149";"SAO FRANCISCO DO GUAPORE";0;0;0;7,0;4,0;83,3;3,0;1,3;1,4;0;0;5,0;1,0;0;0;4,3;3,1;3,0;0;2,1;0;0;0;1,2;1,0;0;0;0;0;0;4,5
"110150";"SERINGUEIRAS";0;0;0;1,4;3,2;4,3;4,6;10,3;1,9;1,0;1,0;16,0;0;0;0;2,5;3,7;1,3;0;1,5;24,0;0;0;8,8;5,0;0;0;0;0;0;3,0
"110155";"TEIXEIROPOLIS";0;0;0;0;5,7;4,0;0;0;0;0;0;0;0;0;0;1,0;7,0;1,0;0;1,5;0;0;0;6,5;3,0;0;0;0;0;0;4,7
"110160";"THEOBROMA";0;0;0;1,3;5,5;7,5;19,0;4,0;0;0;0;0;0;0;3,0;1,6;4,0;1,5;0;1,8;6,0;0;0;9,0;1,5;0;0;0;0;0;4,6
"110170";"URUPA";0;0;0;0;3,4;3,5;3,8;7,3;9,5;0;0;0;7,0;0;0;1,2;4,8;1,2;0;1,8;0;0;0;2,1;2,0;0;0;0;8,5;7,0;3,2
"110175";"VALE DO ANARI";0;0;0;0;4,8;2,0;5,5;4,7;1,7;0;0;0;6,8;0;0;5,5;7,6;9,0;0;1,8;0;13,0;0;2,0;0;0;0;0;1,0;0;4,8
"110180";"VALE DO PARAISO";0;0;0;0;3,6;5,8;2,0;0;7,4;1,0;0;0;0;0;15,0;2,3;5,0;3,8;0;14,6;4,0;0;0;6,3;1,0;0;0;0;0;0;4,8
"120001";"ACRELANDIA";0;0;0;5,5;4,7;9,3;5,0;4,0;2,2;0;2,0;12,5;2,0;0;6,3;3,3;2,0;2,0;0;2,7;0;0;0;6,7;0;0;0;0;0;0;4,2
"120005";"ASSIS BRASIL";0;0;0;1,3;5,9;12,5;10,6;4,2;1,4;0;4,0;0;0;0;0,3;1,2;15,5;0;0;2,8;0;0;0;5,5;0;0;0;0;0;4,0;4,1
"120010";"BRASILEIA";0;0;0;2,5;5,7;6,8;7,1;4,5;1,6;0,5;4,0;8,9;0;2,0;16,3;1,7;7,8;1,3;0;2,7;30,0;7,0;0;5,3;4,5;0;0;0;0;0;3,8
"120013";"BUJARI";0;0;0;1,0;9,4;1,0;1,0;16,5;1,9;0;0;0;0;0;0;8,6;2,5;1,5;0;3,7;0;0;0;0;10,0;0;0;0;0;0;6,3
"120017";"CAPIXABA";0;0;0;1,7;10,7;5,0;6,5;2,0;2,0;0;67,0;2,0;1,0;0;7,0;7,9;3,3;1,2;0;4,0;0;0;0;9,0;1,0;0;0;0;0;0;7,2
"120020";"CRUZEIRO DO SUL";2,8;0;0;1,4;6,2;14,1;8,4;3,5;1,8;0,9;3,0;6,3;2,7;0;7,5;2,9;2,1;2,3;3,0;2,8;8,0;5,3;0;6,3;3,3;0;0;0;0;0;4,4
"120025";"EPITACIOLANDIA";0;0;0;2,3;5,0;34,3;8,8;8,0;1,7;1,3;0;3,0;2,0;0;0;1,7;5,6;4,0;0;2,4;47,0;2,0;0;2,0;29,0;0;0;0;0;0;3,9
"120030";"FEIJO";24,0;0;0;2,9;6,2;5,5;5,3;3,1;1,4;0;0;4,0;3,0;0;0,2;1,7;4,3;8,9;0;2,7;0;0;0;4,3;0;0;0;0;0;0;3,5
"120032";"JORDAO";0;0;0;1,3;12,5;0;0;3,0;2,3;0;0;0;14,0;0;7,0;4,4;10,5;0;0;2,4;0;0;0;0;0;0;0;0;0;0;8,1
"120033";"MANCIO LIMA";2,0;0;0;1,1;4,0;27,5;6,7;4,7;1,8;0;3,0;3,0;0,5;0;7,3;3,8;1,4;3,5;7,0;2,6;0;0;0;14,0;3,0;0;0;0;16,0;0;3,4
"120034";"MANOEL URBANO";4,0;0;0;0,9;6,2;7,0;3,3;3,9;1,5;0;0;3,0;0;0;0;3,4;4,0;2,0;0;2,6;0;0;0;0;0;0;0;0;0;0;4,2
"120035";"MARECHAL THAUMATURGO";1,0;0;0;2,4;4,7;4,0;0;3,0;1,6;0;2,0;0;4,0;2,0;1,0;6,9;4,3;2,3;0;2,8;3,0;0;0;5,5;0;0;0;0;0;0;3,2
"120038";"PLACIDO DE CASTRO";0;0;0;1,7;6,2;7,0;6,4;4,2;2,0;2,0;0;2,0;0;0;0;2,6;2,7;1,3;1,5;2,7;10,0;0;0;2,0;4,0;0;0;0;0;0;4,2
"120039";"PORTO WALTER";0;0;0;0,8;3,8;0;0;2,6;1,7;0;0;0;0;0;23,0;5,8;1,8;3,0;0;2,7;26,0;0;0;0;0;0;0;0;0;0;3,1
"120040";"RIO BRANCO";2,8;0;0;3,1;9,2;7,7;7,0;6,7;2,2;5,7;4,2;9,9;3,2;1,5;4,8;2,8;6,3;2,4;3,6;2,8;14,9;5,0;1,0;8,6;3,5;0;0;0;8,8;4,9;5,4
"120042";"RODRIGUES ALVES";0;0;0;1,3;5,8;1,0;1,9;5,3;1,8;0;6,0;14,0;0;0;0;3,1;1,7;0;0;2,9;0;4,0;0;6,0;1,0;0;0;0;0;0;3,8
"120043";"SANTA ROSA DO PURUS";0;0;0;0,3;9,2;0;0;3,0;1,9;0;0;0;0;0;0;0;0;0;0;3,3;2,0;0;0;0;1,0;0;0;0;0;0;6,0
"120045";"SENADOR GUIOMARD";1,0;0;0;1,1;5,7;12,0;3,0;3,5;2,7;1,0;0;4,0;2,5;0;10,0;2,8;10,1;1,7;0;2,6;16,0;0;0;0;1,0;0;0;0;1,0;0;4,6
"120050";"SENA MADUREIRA";0;0;0;1,6;4,7;4,0;3,5;6,1;1,7;1,5;2,0;7,2;4,3;4,0;5,8;3,0;5,2;3,1;1,7;2,6;9,0;0;0;8,0;3,0;0;0;0;0;0;3,7
"120060";"TARAUACA";1,0;0;0;1,7;6,1;7,7;9,4;3,4;1,2;1,0;0;0;2,4;2,0;10,7;1,4;1,9;3,6;5,0;2,1;10,0;0;0;5,9;5,5;0;0;0;0;1,0;3,2
"120070";"XAPURI";0;0;0;1,5;5,8;15,9;4,0;4,1;1,9;0,5;0;6,4;0,7;0;7,0;1,9;5,5;1,6;0;2,8;0;0;0;8,0;2,0;0;0;0;1,0;12,0;4,5
"120080";"PORTO ACRE";0;0;0;3,8;6,0;0;0;15,0;3,0;0;0;0;0;0;11,3;6,1;3,4;2,3;1,0;2,2;36,0;0;0;19,0;0;0;0;0;0;0;4,7
"130002";"ALVARAES";0;0;0;0;7,0;20,0;0;6,5;1,6;0;0;0;1,0;0;0;2,3;10,3;3,0;0;2,3;8,0;0;0;19,3;0;0;0;0;0;0;5,9
"130006";"AMATURA";0;0;0;0;3,9;0;4,4;8,0;1,3;0;0;0;0;0;0;2,9;1,5;2,7;0;1,6;20,0;0;0;0;0;0;0;0;0;0;3,0
"130008";"ANAMA";0;0;0;1,0;3,2;0;2,3;3,8;1,7;0;0;0;0;0;0;3,7;1,0;2,5;0;2,7;5,0;0;0;2,0;0;0;0;0;0;0;3,0
"130010";"ANORI";0;0;0;0;3,8;0;4,8;2,6;2,0;17,0;0;0;2,0;0;0;2,6;11,7;0,5;2,0;2,5;0;14,0;0;9,3;10,0;0;0;0;0;0;3,9
"130014";"APUI";1,0;0;0;0;5,3;9,0;4,8;4,9;1,3;0,8;0;0;3,0;0;24,0;3,8;3,1;3,3;1,7;3,1;0;4,0;0;7,4;2,5;0;0;0;0;0;4,3
"130020";"ATALAIA DO NORTE";0;0;0;1,0;3,2;0;0;1,6;1,2;0;0;0;0;0;0;6,4;10,3;0;0;3,0;0;0;0;5,0;0;0;0;0;0;0;2,8
"130030";"AUTAZES";0;0;0;0;6,0;24,5;3,0;3,3;2,1;0;0;0;5,0;0;4,0;3,2;5,7;2,1;0;2,0;0;0;0;3,1;7,7;0;0;0;0;0;3,8
"130040";"BARCELOS";0;0;0;2,0;5,5;8,4;10,8;4,8;1,9;0;0;2,0;0;0;4,0;3,4;7,9;2,2;0;2,1;18,0;3,8;2,0;9,0;8,0;0;0;0;0;0;4,8
"130050";"BARREIRINHA";0;0;0;1,0;4,8;10,7;2,8;5,3;1,9;1,7;0;0;22,0;0;0;5,3;3,1;2,5;0;2,3;0;0;0;8,5;0;0;0;0;0;0;3,6
"130060";"BENJAMIN CONSTANT";0;0;0;0;6,5;6,2;3,3;2,5;1,7;0;0;0;0;0;18,0;0;5,2;3,5;0;10,0;2,0;0;0;5,5;0;0;0;0;0;0;4,0
"130063";"BERURI";0;0;0;0;4,7;0;1,0;3,4;1,9;0;0;0;0;0;2,0;3,0;6,0;3,0;0;3,2;5,0;0;0;2,0;0;0;0;0;0;0;3,4
"130068";"BOA VISTA DO RAMOS";0;0;0;1,0;4,2;0;2,6;3,8;2,0;0;0;0;10,0;1,0;0;3,4;5,5;0;0;2,3;0;0;0;0;0;0;0;0;0;0;3,4
"130070";"BOCA DO ACRE";0;0;0;1,0;5,0;3,8;3,6;4,6;2,1;11,0;0;4,3;0;29,0;9,0;3,4;3,5;2,4;4,0;2,5;5,0;0;0;2,0;3,5;0;0;0;32,0;0;4,0
"130080";"BORBA";0;0;0;0;3,6;12,8;6,1;3,6;1,6;0;0;0;0;0;2,5;2,5;7,6;1,6;3,0;2,3;7,0;11,0;0;3,0;2,0;0;0;0;0;0;3,2
"130083";"CAAPIRANGA";0;0;0;1,5;2,3;7,0;6,0;6,5;8,1;3,0;0;0;0;0;0;2,3;1,0;11,3;0;2,2;0;0;0;4,0;0;0;0;0;0;0;3,7
"130090";"CANUTAMA";0;0;0;0;3,6;3,0;2,0;7,5;2,0;0;0;0;0;0;0;5,8;1,0;1,3;0;1,9;0;0;0;10,3;0;0;0;0;0;0;3,4
"130100";"CARAUARI";0;0;0;9,0;4,1;0;3,7;6,0;1,5;0;0;0;33,0;0,2;0;2,7;2,8;1,0;2,0;2,3;0;18,0;0;18,0;4,0;0;0;0;0;0;2,3
"130110";"CAREIRO";0;0;0;0;4,6;3,3;4,3;2,3;1,6;0;0;2,0;27,0;0;7,0;1,6;11,3;1,1;0;2,0;5,0;0;0;13,2;6,3;0;0;0;0;0;3,2
"130115";"CAREIRO DA VARZEA";0;0;0;1,3;9,8;22,0;1,0;3,5;2,5;0;0;0;0;0;2,0;3,3;13,5;0,3;0;3,3;8,0;0;0;1,0;0;0;0;0;0;0;7,8
"130120";"COARI";0;0;0;3,0;4,9;3,6;4,1;3,7;1,6;0;0;0;2,0;0;6,0;2,7;3,1;2,1;1,0;2,5;3,0;3,7;0;9,3;0;0;0;0;0;0;3,4
"130130";"CODAJAS";0;0;0;0;3,7;0;1,3;3,1;2,5;1,7;0;2,0;56,0;0;1,0;2,7;7,4;1,4;0;3,2;0;23,5;0;0;12,0;0;0;0;0;0;3,6
"130140";"EIRUNEPE";0;0;0;0;4,6;0;3,0;10,2;1,4;0;0;4,0;4,0;0;16,0;2,6;3,5;2,6;0;5,4;4,0;4,0;0;0;0;0;0;0;0;0;3,6
"130150";"ENVIRA";1,0;0;0;2,8;4,8;22,0;4,8;2,0;2,0;0;4,0;10,5;2,0;0;2,3;2,6;0;5,6;0;2,2;2,3;0;0;0;0;0;0;0;0;0;3,9
"130160";"FONTE BOA";0;0;0;1,0;3,5;0;2,6;4,3;1,2;1,0;0;0;0;0;0;4,9;7,0;1,3;6,0;1,8;0;20,0;0;0;0;0;0;0;0;0;2,7
"130165";"GUAJARA";0;0;0;2,0;3,9;0;3,0;2,2;1,6;0;0;0;2,7;0;0;3,0;2,3;0;0;2,3;6,0;0;0;6,5;2,0;0;0;0;0;0;3,3
"130170";"HUMAITA";0;0;0;1,0;5,9;6,7;4,5;5,6;1,4;0;0;15,5;14,0;0;4,3;2,9;4,1;1,9;14,0;2,2;0;0;0;11,0;0,5;0;0;0;0;0;4,3
"130180";"IPIXUNA";0;0;0;1,5;3,5;7,0;0;4,7;2,0;2,6;0;16,0;9,0;11,0;2,5;2,8;2,1;2,0;2,0;3,0;0;3,0;0;3,7;16,0;0;0;0;0;0;3,3
"130185";"IRANDUBA";0;0;0;0,8;6,8;6,8;3,7;5,1;3,3;5,0;2,0;22,0;1,5;0,5;3,3;3,3;8,2;1,6;0;3,6;29,5;2,5;0;5,9;3,7;0;0;0;0;0;5,7
"130190";"ITACOATIARA";0;0;0;0,8;6,5;12,8;4,2;4,8;1,5;3,0;2,0;5,5;1,5;0;5,9;2,8;7,3;2,1;0;2,0;6,3;5,0;0;6,4;5,4;0;0;0;0;0;4,2
"130195";"ITAMARATI";0;0;0;0;5,5;0;2,5;3,0;1,3;0;0;0;0;0;13,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,5
"130200";"ITAPIRANGA";0;0;0;1,0;5,7;2,0;3,3;6,1;1,5;0;0;0;9,0;0;18,0;4,4;7,3;1,8;0;2,4;0;0;0;3,0;0;0;0;0;0;0;4,3
"130210";"JAPURA";0;0;0;0;3,1;0;2,0;2,4;1,3;0;0;0;0;0;0;2,1;0;0;0;1,6;0;0;0;0;0;0;0;0;0;0;2,1
"130220";"JURUA";0;0;0;1,0;4,1;6,5;2,0;0;1,1;0;0;0;0;0;0;5,4;1,0;1,0;0;2,4;11,0;8,0;0;7,0;0;0;0;0;0;0;3,5
"130230";"JUTAI";0;0;0;0;2,4;12,0;1,6;2,9;1,0;0,8;0;0;8,0;0;0;4,9;4,0;1,1;1,5;1,2;0;5,5;0;2,0;0;0;0;0;0;0;2,0
"130240";"LABREA";1,0;0;0;2,5;4,2;6,3;3,0;5,4;2,1;0;0;2,5;4,0;0;1,3;3,9;5,4;2,6;0;2,9;10,0;3,0;0;7,4;3,2;0;0;0;0;2,0;3,5
"130250";"MANACAPURU";0;0;0;1,5;4,1;8,2;4,7;3,2;1,5;2,5;0;3,5;1,7;0;4,4;2,6;2,8;2,1;2,0;2,2;5,0;2,3;0;4,2;3,5;0;0;0;0;6,0;3,1
"130255";"MANAQUIRI";0;0;0;2,0;4,2;3,9;6,0;4,3;2,1;9,5;0;0;0;1,0;2,0;4,3;4,3;1,8;0;5,2;0;0;0;3,0;2,0;0;0;0;0;0;3,8
"130260";"MANAUS";5,9;0;3,7;1,1;8,5;9,5;6,5;4,4;3,4;2,5;2,6;8,9;5,7;1,1;4,9;3,7;6,4;2,3;3,7;4,6;9,2;7,0;1,0;8,3;4,5;2,0;0,1;0;11,6;7,3;6,2
"130270";"MANICORE";0;0;0;0;3,7;5,0;3,6;3,0;1,5;0;0;0;0;0;9,0;1,5;3,3;1,2;2,0;2,1;3,5;5,0;0;11,5;5,0;0;0;0;0;0;2,6
"130280";"MARAA";0;0;0;1,0;3,8;5,0;11,0;2,7;1,1;0;0;0;0;1,0;0;6,5;2,0;3,0;0;3,1;0;0;0;2,0;2,0;0;0;0;0;0;3,2
"130290";"MAUES";0;0;0;0;4,5;28,0;4,3;3,5;1,3;0,2;0;9,7;0,7;0;3,0;1,9;7,4;2,3;3,7;2,4;5,2;9,3;0;5,0;1,5;0;0;0;0;0;3,3
"130300";"NHAMUNDA";0;0;0;1,0;5,3;0;4,8;2,2;1,3;0;0;0;1,0;0;0;4,5;5,6;3,0;0;2,8;0;13,0;0;19,0;0;0;0;0;0;0;3,8
