"Codigo_Municipio";"Municipio";"Coleta_Material";"Diagnostico_Endoscopia";"Metodos_Diagnosticos_Especialidades";"Consultas_Atendimentos_Acompanhamentos";"Tratamentos_Clinicos_Outras_Especialidades";"Tratamento_Oncologia";"Tratamento_Nefrologia";"Tratamento_Lesoes_Envenenamentos_Outros_Causas_Externas";"Parto_Nascimento";"Pequenas_Cirurgias_Pele_Tecido_Subcutaneo_Mucosa";"Cirurgia_Glandulas_Endocrinas";"Cirurgia_Sistema_Nervoso_Central_Periferico";"Cirurgia_Vias_Aereas_Superiores_Face_Cabeca_Pescoco";"Cirurgia_Aparelho_Visao";"Cirurgia_Aparelho_Circulatorio";"Cirurgia_Aparelho_Digestivo_Orgaos_Anexos_Parede_Abdominal";"Cirurgia_Sistema_Osteomuscular";"Cirurgia_Aparelho_Geniturinario";"Cirugia_Mama";"Cirurgia_Obstetrica";"Cirurgia_Toracica";"Cirurgia_Reparadora";"Bucomaxilofacial";"Outras_Cirurgias";"Cirurgia_Oncologia";"Coleta_Exames_Doacao_Orgaos_Tecidos_Celulas_Transplante";"Acoes_Relacionadas_Doacao_Orgaos_Tecidos_Transplantes";"Processamento_Tecidos_Transplante";"Transplante_Orgaos_Tecidos_Celulas";"Acompanhamento_Intercorrencias_Pre_Pos_Transplante";"Total"
"231020";"PARACURU";0;0;0;15,0;9,0;14,6;9,7;9,5;1,5;0;0;9,7;1,7;0;11,2;2,9;9,8;1,8;0;2,9;6,0;0,5;0;4,1;4,0;0;0;0;0;1,0;6,4
"231025";"PARAIPABA";0;0;0;1,4;7,5;9,2;9,4;15,6;1,6;6,0;0;4,0;6,0;0;8,2;3,2;5,0;1,8;0;2,4;1,0;1,0;0;5,5;3,0;0;0;0;0;0;5,1
"231030";"PARAMBU";0;0;0;0,5;5,3;12,2;6,1;5,6;2,1;1,2;2,0;5,0;1,7;0;7,3;3,2;4,6;2,4;0;2,7;5,2;0;0;10,5;3,3;0;0;0;0;0;4,6
"231040";"PARAMOTI";0;0;0;0,3;9,1;0;4,0;34,3;1,2;0,3;0;0;0;0;2,8;2,1;5,5;1,8;1,0;2,7;0;0;0;4,2;7,0;0;0;0;0;0;5,4
"231050";"PEDRA BRANCA";0;0;0;3,5;8,0;7,0;10,3;5,3;2,0;2,0;0;1,0;3,3;0;7,2;2,9;5,3;2,5;1,0;3,5;17,1;10,5;0;5,4;5,4;0;0;0;12,0;0;5,9
"231060";"PENAFORTE";0;0;0;0,5;4,6;3,5;6,8;4,3;1,3;0;0;7,0;8,0;0;14,0;2,6;1,7;1,5;0;1,7;0;0;0;7,2;0;0;0;0;0;0;4,0
"231070";"PENTECOSTE";0;0;1,0;7,4;12,4;9,9;6,4;12,3;1,4;0,5;0;5,5;5,0;0;8,3;2,5;4,7;5,0;2,0;2,4;7,0;9,0;0;5,2;1,0;0;0;0;0;0;6,6
"231080";"PEREIRO";0;0;0;4,1;6,4;13,5;3,6;6,0;1,6;0;0;0;7,0;0;12,0;1,4;7,0;1,0;0;1,9;11,0;3,0;0;10,1;0;0;0;0;0;0;4,7
"231085";"PINDORETAMA";0;0;0;2,2;10,4;11,1;7,2;7,7;1,4;0,5;0;10,0;2,0;0;15,0;6,2;8,7;3,3;3,0;1,4;3,7;6,3;0;5,6;0,7;0;0;0;0;0;7,2
"231090";"PIQUET CARNEIRO";0;0;0;2,6;5,3;5,0;8,8;9,6;1,2;2,0;0;8,0;162,0;9,7;6,8;4,4;6,7;1,7;0;2,0;7,0;2,0;0;4,8;0;0;0;0;0;0;6,2
"231095";"PIRES FERREIRA";0;0;0;0;14,4;0;6,0;0;1,6;37,0;0;13,5;3,0;0;21,3;1,0;2,5;1,8;0;3,0;15,0;0;0;12,1;4,0;0;2,0;0;0;3,0;9,5
"231100";"PORANGA";0;0;0;3,3;5,7;0;4,0;3,0;1,7;2,0;0;3,0;9,0;0;6,8;4,5;5,0;0;0;2,1;13,0;2,0;0;1,8;0;0;0;0;0;0;4,5
"231110";"PORTEIRAS";0;0;0;5,4;5,0;0;6,6;3,3;1,4;0;0;5,5;4,5;0;6,3;3,6;1,6;1,4;0;1,5;11,0;0;0;3,4;4,0;0;0;0;0;0;3,9
"231120";"POTENGI";0;0;0;6,3;12,6;3,0;8,5;4,5;1,7;1,5;0;1,0;11,8;0;5,0;4,4;3,6;1,0;1,0;2,1;13,0;0;0;6,8;0;0;0;0;0;0;6,5
"231123";"POTIRETAMA";0;0;0;1,0;8,0;0;9,0;0;1,5;0;0;0;0;0;2,5;2,6;9,7;1,8;0;2,9;0;1,0;0;5,6;3,0;0;0;0;0;4,0;5,0
"231126";"QUITERIANOPOLIS";0;0;0;0,7;6,1;6,9;3,0;9,5;1,4;4,0;0;7,0;4,0;0;7,1;6,0;4,8;1,4;0;2,0;7,8;5,0;0;10,1;0;0;0;0;0;0;5,3
"231130";"QUIXADA";0;0;1,0;6,6;7,8;9,2;8,5;7,9;2,1;3,5;2,0;6,3;11,3;0;7,4;3,6;7,7;2,6;0;3,0;4,3;13,5;0;6,9;2,7;0;0;0;1,0;0;6,1
"231135";"QUIXELO";0;0;0;3,7;4,9;10,5;2,5;2,3;1,1;0;0;7,3;5,5;0;8,6;2,1;4,4;2,6;1,0;2,3;11,5;3,0;0;5,2;1,0;0;0;0;0;0;4,3
"231140";"QUIXERAMOBIM";0;0;0;2,2;6,5;10,4;10,5;7,3;1,8;4,5;1,0;5,7;16,5;0;5,5;3,5;4,4;2,1;0;3,0;8,8;9,4;0;7,9;1,5;4,0;0;0;0;14,0;5,4
"231150";"QUIXERE";0;0;0;1,3;6,2;13,8;6,3;10,2;1,4;5,0;2,0;11,0;1,0;0;18,5;2,7;4,8;2,5;0;3,1;0;3,7;0;5,7;1,5;0;0;0;0;0;4,9
"231160";"REDENCAO";14,0;0;0;12,8;7,4;6,8;4,8;6,0;1,4;1,2;0;0;2,3;0;2,3;2,9;7,1;1,5;2,0;1,8;13,0;13,3;0;4,2;1,7;0;0;0;0;0;5,6
"231170";"RERIUTABA";0;0;0;4,5;9,4;3,0;11,4;5,4;1,5;1,0;0;4,0;1,0;0;19,8;1,0;5,8;3,0;0;3,3;0;0;0;10,6;2,0;0;0;0;0;0;6,3
"231180";"RUSSAS";0;0;1,0;1,1;4,0;5,2;5,5;6,8;1,3;1,3;0;9,4;12,5;3,0;5,1;3,8;6,0;2,7;1,0;2,2;20,8;1,3;0;4,9;3,8;0;0;0;0;18,4;4,2
"231190";"SABOEIRO";0;0;0;4,2;7,7;7,3;9,0;4,3;1,3;0;1,0;0;3,7;0;0;2,9;7,5;2,6;1,0;2,4;0;0;0;14,0;0;0;0;0;0;0;5,1
"231195";"SALITRE";0;0;0;4,6;4,8;5,2;3,2;8,2;2,0;4,0;0;16,0;15,0;0;7,3;2,8;7,5;1,0;0;2,5;12,6;22,0;0;4,3;6,5;0;0;0;16,0;0;4,6
"231200";"SANTANA DO ACARAU";0;0;0;4,3;7,1;18,7;9,0;5,3;1,4;2,5;0;6,0;0;0;4,8;3,3;7,2;4,4;0;4,3;14,3;0;0;11,0;0;0;0;0;0;0;6,1
"231210";"SANTANA DO CARIRI";0;0;0;5,1;7,8;0;7,0;5,3;1,6;1,0;0;8,0;2,5;0;3,0;2,7;6,1;1,0;0;2,2;10,5;0;0;8,6;5,5;0;0;0;0;0;5,3
"231220";"SANTA QUITERIA";0;0;0;2,3;6,6;12,1;5,7;7,0;1,7;7,0;0;1,0;5,8;0;3,8;8,4;6,1;3,3;2,0;3,2;5,8;4,0;0;10,2;4,3;0;0;0;8,0;0;5,5
"231230";"SAO BENEDITO";0;0;0;0,8;6,9;3,2;7,3;5,2;1,6;2,2;0;0;3,6;0;6,9;3,6;3,5;2,8;0;3,1;12,3;9,0;0;10,1;2,0;0;0;0;0;0;4,3
"231240";"SAO GONCALO DO AMARANTE";0;0;0;11,8;9,4;19,3;10,0;7,5;1,5;1,0;0;10,4;4,6;0,5;3,6;1,9;5,6;2,0;0;2,6;39,3;5,5;0;6,1;2,0;0;0;0;24,0;0;6,1
"231250";"SAO JOAO DO JAGUARIBE";0;0;0;0,8;7,1;7,0;5,0;6,5;1,0;0;0;5,0;15,0;0;2,5;3,9;2,0;2,5;0;2,2;0;0;0;3,9;1,0;3,0;0;0;0;0;4,6
"231260";"SAO LUIS DO CURU";0;0;1,0;12,0;7,3;11,5;5,0;23,0;1,0;2,0;0;0;2,0;0;11,0;1,2;6,6;1,0;0;2,4;51,0;7,5;0;6,5;0;0;0;0;0;0;6,3
"231270";"SENADOR POMPEU";0;0;0;0,8;8,8;8,4;7,2;3,5;1,9;24,0;0;0;1,0;0;4,1;4,5;2,6;2,4;0;3,0;3,0;8,7;2,0;6,7;1,8;0;0;0;0;0;5,6
"231280";"SENADOR SA";0;0;0;1,0;6,7;0;2,0;0;2,2;0;0;0;0;0;12,7;12,0;10,5;0;0;3,7;0;1,0;0;9,1;0;0;0;0;0;0;6,4
"231290";"SOBRAL";0;0;0;3,0;7,3;10,8;8,9;8,8;2,1;3,3;2,0;12,7;8,8;1,0;7,7;6,3;8,8;5,2;8,0;3,4;14,9;2,7;0;11,8;4,8;0;1,0;0;14,8;14,6;6,7
"231300";"SOLONOPOLE";0;0;0;3,5;8,2;5,8;5,5;4,6;2,3;0;0;14,3;0;0;10,5;4,2;7,4;2,7;0;3,1;1,0;1,3;0;5,2;1,5;0;0;0;0;0;5,9
"231310";"TABULEIRO DO NORTE";0;0;1,0;1,7;6,3;6,3;7,6;16,1;1,3;48,0;1,0;10,8;14,3;2,7;4,5;3,6;5,5;1,3;0;3,1;8,7;2,5;0;5,7;2,2;0;1,0;0;0;0;5,4
"231320";"TAMBORIL";0;0;0;2,6;7,5;1,8;3,8;5,8;1,6;3,0;2,0;0;1,0;1,0;4,6;2,6;4,8;2,5;0;2,2;5,7;4,5;2,0;10,5;0;0;2,0;0;0;0;5,2
"231325";"TARRAFAS";0;0;0;5,2;7,0;4,5;12,5;0;3,2;0;0;4,3;0;0;4,0;1,8;8,3;1,0;0;1,9;12,8;0;0;8,8;8,0;0;0;0;0;0;5,5
"231330";"TAUA";0;0;0;0,1;4,5;5,1;5,7;4,5;1,8;0,6;1,9;13,5;1,4;0;3,8;3,8;3,8;2,8;0;2,7;7,0;6,0;0;6,5;5,3;0;0;0;0;0;3,0
"231335";"TEJUCUOCA";0;0;0;3,8;12,1;5,0;0;23,3;1,6;4,0;0;0;0;0;6,7;1,9;6,3;2,2;0;3,0;0;10,0;0;6,7;0;0;0;0;0;0;5,9
"231340";"TIANGUA";14,0;0;5,0;1,2;7,5;8,9;10,9;5,6;1,9;4,5;0;6,0;8,0;0;6,4;3,8;4,4;2,6;0;2,6;11,6;2,7;1,0;11,8;2,0;0;0;0;8,0;0;4,9
"231350";"TRAIRI";0;0;0;4,5;7,9;10,0;5,7;3,6;1,8;1,0;0;11,0;1,8;0;5,4;2,8;4,0;1,9;1,5;2,8;18,3;0;0;6,6;2,0;0;0;0;0;20,0;5,2
"231355";"TURURU";0;0;1,0;2,6;6,6;11,0;10,0;4,2;1,5;1,3;0;0;0;0;4,0;2,6;4,5;1,9;0;2,8;6,0;1,0;0;3,0;2,0;0;0;0;0;0;3,9
"231360";"UBAJARA";0;0;0;4,3;6,4;9,3;5,6;2,2;2,0;2,9;0;2,5;4,0;0;8,3;2,4;5,6;1,9;0;3,4;29,3;28,3;0;12,9;2,5;0;0;0;0;0;5,3
"231370";"UMARI";0;0;0;1,0;6,4;10,0;2,6;12,0;1,4;7,0;0;12,7;0;0;14,0;1,4;1,5;4,3;0;1,5;0;18,0;0;4,6;1,0;0;0;0;0;0;4,8
"231375";"UMIRIM";0;0;0;1,0;9,5;11,0;0;8,0;1,8;1,0;0;1,0;1,5;0;2,0;2,0;3,1;2,7;0;2,8;0;0;0;12,1;2,0;0;0;0;0;0;5,5
"231380";"URUBURETAMA";0;0;1,0;0,6;9,3;6,9;11,0;23,4;1,8;1,0;3,0;0;0;0;6,0;2,7;2,2;3,5;0;2,9;17,0;0;0;5,9;0,7;0;0;0;0;0;6,2
"231390";"URUOCA";0;0;0;3,0;6,8;0;4,7;15,0;2,1;4,0;0;0;0;0;4,7;6,6;3,2;11,0;0;2,5;3,0;2,3;0;10,3;0;0;0;0;0;0;5,5
"231395";"VARJOTA";0;0;0;1,3;7,0;11,7;3,0;10,6;1,6;5,7;0;0;0;0;3,7;3,4;2,9;2,5;0;2,3;0;4,5;0;9,4;2,0;0;0;0;0;0;5,1
"231400";"VARZEA ALEGRE";0;0;0;2,4;4,6;4,6;4,2;2,1;1,7;1,0;0;10,9;6,7;0;5,5;2,1;1,7;1,1;0,6;1,4;21,0;2,0;0;5,7;4,5;0;0;0;0;0;3,5
"231410";"VICOSA DO CEARA";0;0;0;4,1;7,6;12,2;10,6;4,5;1,3;1,4;3,0;23,5;4,2;0;7,8;2,6;6,1;2,6;0;2,3;11,7;7,3;0;9,5;1,5;0;0;0;17,0;4,0;5,0
"240010";"ACARI";0;0;0;0,3;10,1;1,3;27,0;3,8;2,2;1,0;0;11,0;1,5;0;1,8;1,3;3,5;1,1;1,0;2,6;0;0;0;1,7;0;0;0;0;0;11,0;4,2
"240020";"ACU";0;0;0;0;10,6;4,5;8,0;5,3;2,2;1,4;5,0;7,4;2,5;0;3,3;1,8;3,0;1,5;0,3;2,4;11,8;4,2;0;2,4;2,7;0;0;0;0;20,3;4,8
"240030";"AFONSO BEZERRA";0;0;0;0;8,8;1,4;4,5;5,3;2,0;0;0;2,0;3,0;0,5;5,7;2,1;1,5;1,8;0;2,3;3,3;2,0;0;3,8;1,0;0;0;0;0;0;4,8
"240040";"AGUA NOVA";0;0;0;1,0;6,2;0;0;0;0;0;0;0;1,0;0;0;2,0;6,0;2,0;0;2,0;0;0;0;7,3;0;0;0;0;0;0;3,8
"240050";"ALEXANDRIA";0;0;0;0,5;2,9;3,3;3,7;7,0;1,0;1,2;0;0;1,0;0;2,3;3,1;2,0;1,8;1,0;2,6;0;1,8;0;1,7;1,3;0;0;0;0;0;2,4
"240060";"ALMINO AFONSO";0;0;0;0;10,4;9,5;0;0;1,0;1,0;0;0;0;0;5,0;2,3;4,3;2,6;0;2,0;6,0;0;0;0;1,0;0;0;0;0;0;4,5
"240070";"ALTO DO RODRIGUES";0;0;0;0,5;9,7;2,1;23,0;6,4;2,0;0;0;1,0;4,0;0;6,5;2,5;1,0;2,0;0;2,3;0;0;0;3,5;1,7;0;0;0;4,0;12,0;4,8
"240080";"ANGICOS";0;0;0;1,0;8,8;3,2;4,0;4,9;2,4;0;0;1,0;0;0;3,1;2,3;4,0;1,5;0;2,4;0;8,2;0;3,1;1,5;0;0;0;0;0;4,3
"240090";"ANTONIO MARTINS";0;0;0;0;3,5;3,3;2,9;0;2,0;1,3;0;43,0;0;0;4,0;2,8;6,3;2,0;0;2,0;0;2,0;0;1,2;6,0;0;0;0;0;0;3,4
"240100";"APODI";0;0;0;1,0;7,5;3,0;7,0;5,0;2,0;1,0;0;18,0;2,0;0;2,6;2,3;3,7;1,6;2,0;2,0;2,0;0;0;4,1;2,1;0;0;0;9,0;9,0;4,4
"240110";"AREIA BRANCA";0;0;0;3,1;6,3;3,7;2,9;7,0;2,4;0;0;40,7;18,0;0;2,8;4,5;3,3;3,2;0;2,3;6,5;0;0;2,1;2,3;0;0;0;30,0;1,0;4,5
"240120";"ARES";0;1,0;0;0;8,9;2,9;7,7;4,4;2,9;1,0;0;0;1,0;0;1,0;2,5;3,5;1,4;2,0;3,1;2,0;0;0;3,0;4,0;0;0;0;0;0;4,0
"240130";"AUGUSTO SEVERO";0;0;0;2,0;12,4;3,0;14,0;6,2;1,5;0;0;0;1,0;0;2,5;2,6;0;1,8;0;2,2;0;0;0;2,1;2,5;0;0;0;0;0;5,1
"240140";"BAIA FORMOSA";0;0;0;0,5;10,2;2,8;0;7,0;2,5;1,0;2,0;0;0;0;8,0;1,6;1,5;2,0;0;2,9;0;0;0;2,8;1,5;0;0;0;0;0;4,0
"240145";"BARAUNA";0;0;0;0;7,8;3,7;20,0;6,4;2,0;0;2,0;0;1,0;0;9,8;2,4;10,8;1,7;0;2,3;3,0;5,3;0;3,9;2,1;0;0;0;0;0;5,0
"240150";"BARCELONA";0;0;0;0;8,1;2,2;16,5;2,5;2,7;0;3,0;18,0;1,0;0;0;2,0;8,0;0,7;0;4,4;0;0;0;7,0;0,5;0;0;0;0;0;5,4
"240160";"BENTO FERNANDES";0;0;0;0,5;15,5;0;19,0;12,3;2,7;0;0;0;0;0;3,0;1,0;0,3;1,3;0;3,0;0;1,5;0;2,8;0;0;0;0;0;0;6,2
"240165";"BODO";0;0;0;0;9,8;0;6,0;3,0;3,0;1,0;0;0;0;0;0;1,4;4,7;1,5;0;2,8;1,0;0;0;4,2;0;0;0;0;0;0;4,9
"240170";"BOM JESUS";2,0;28,0;0;0;11,5;0,5;12,0;4,1;2,9;0;0;15,0;0;0;0;1,3;5,9;1,0;0;2,9;0;0;0;3,8;1,0;0;0;0;0;0;5,8
"240180";"BREJINHO";0;0;0;0;8,2;3,5;5,5;2,6;2,6;0;0;2,0;0;0;3,6;2,3;1,4;1,4;0;3,0;1,0;0;0;4,7;0,5;0;0;0;0;0;4,4
"240185";"CAICARA DO NORTE";0;0;0;0;11,3;0;0;7,0;1,9;0;0;0;0;0;0;1,6;1,0;1,5;0;2,6;4,0;0;0;2,6;0;0;0;0;0;0;5,0
"240190";"CAICARA DO RIO DO VENTO";0;0;0;0,1;8,8;0,6;1,0;3,8;2,8;0;0;0;1,0;0;0;0,8;3,0;2,0;0;2,4;7,0;0;0;6,5;1,0;0;0;0;0;0;3,7
"240200";"CAICO";0;0;0;0,9;7,4;2,9;6,9;3,1;1,3;4,0;1,0;9,6;1,0;0;3,9;1,8;2,0;2,1;0,5;2,4;10,0;1,4;2,0;4,2;3,1;0;0;0;0;12,3;3,9
"240210";"CAMPO REDONDO";0;0;0;0;8,7;5,0;1,0;3,6;2,3;0;0;0;0;0;2,7;0,9;5,0;1,2;0;2,8;0;0;0;3,8;0,5;0;0;0;0;0;4,2
"240220";"CANGUARETAMA";0;0;0;0,5;11,7;3,2;12,7;2,8;2,7;0;0;30,5;6,0;0,5;3,5;1,8;1,7;2,3;0;3,4;0;0;0;5,5;1,0;0;0;0;0;0;5,6
"240230";"CARAUBAS";0;0;0;20,0;6,9;2,9;3,3;4,9;2,1;2,0;0;0;1,0;1,0;5,7;2,2;3,9;1,4;0;2,4;8,0;0;0;3,1;2,4;0;0;0;15,0;2,0;4,4
"240240";"CARNAUBA DOS DANTAS";0;0;0;0;12,6;5,0;0;2,0;3,0;0;1,0;0;0;0;3,0;1,0;3,4;0,6;0;3,0;1,5;0;0;2,3;0;0;0;0;0;0;3,8
"240250";"CARNAUBAIS";0;0;0;2,0;9,4;6,2;4,5;8,7;2,4;0;0;9,5;2,6;0;2,8;1,7;3,0;1,5;1,0;2,5;1,0;0;0;2,8;1,0;0;0;0;0;2,0;5,4
"240260";"CEARA-MIRIM";0;1,0;0;0,5;8,8;4,0;9,7;4,2;2,6;0,1;0;15,2;2,0;0;3,8;2,0;3,6;1,7;1,0;2,5;8,8;2,4;0;3,9;1,3;0;0;0;0;17,0;4,9
"240270";"CERRO CORA";0;0;0;0;6,3;4,0;5,5;5,2;3,0;0;1,3;9,5;0;1,0;3,0;1,2;0,8;1,4;0;2,7;0;5,0;0;3,2;1,0;0;0;0;2,0;0;3,5
"240280";"CORONEL EZEQUIEL";0;0;0;0;9,6;0;0;1,4;3,4;0;0;0;1,0;0;0;1,2;1,8;0,7;0;3,8;8,0;1,0;0;4,0;11,0;0;0;0;0;0;3,7
"240290";"CORONEL JOAO PESSOA";0;0;0;6,0;11,7;6,3;0;5,0;1,0;0,3;0;0;6,0;0;0;1,8;1,0;0;0;2,0;0;0;0;2,5;1,3;0;0;0;0;0;4,5
"240300";"CRUZETA";0;0;0;1,1;9,2;2,3;17,7;6,0;1,0;0;0;0;0;0;4,0;2,1;4,9;1,5;0;3,0;0;0;0;3,8;5,6;0;0;0;0;0;5,0
"240310";"CURRAIS NOVOS";0;0;0;0,8;8,8;6,4;9,7;4,0;2,0;0;1,0;10,0;1,7;0;2,8;1,4;4,8;1,1;1,0;2,2;1,3;3,3;0;3,3;1,4;0;0;0;0;0;4,1
"240320";"DOUTOR SEVERIANO";0;0;0;2,5;7,4;0;4,8;0;1,0;1,0;0;4,5;12,0;0;1,7;1,6;4,7;2,0;0;1,9;1,0;0;0;1,7;0;0;0;0;0;0;4,7
"240325";"PARNAMIRIM";2,0;2,0;0;0,1;11,2;3,6;10,0;4,7;1,4;0,4;1,0;9,7;8,6;0,1;3,6;3,3;2,6;1,5;1,0;2,3;6,0;5,1;0;4,0;1,6;0;0,7;0;17,0;8,2;5,2
"240330";"ENCANTO";0;0;0;1,5;5,3;2,0;7,0;0;1,0;0;0;0;0;0;2,0;2,0;8,4;2,7;0;2,1;0;0;0;4,5;0,5;0;0;0;0;0;3,7
"240340";"EQUADOR";0;0;0;10,7;6,7;0;0;0;2,2;0;0;2,5;0;0;0;1,0;3,8;0,6;0;3,3;0;0;0;1,3;3,0;0;0;0;0;0;3,8
"240350";"ESPIRITO SANTO";0;0;0;0;14,8;10,0;8,0;4,0;2,1;1,0;0;0;3,7;0;1,0;1,6;1,3;2,3;0;3,2;5,0;0;0;5,1;1,0;0;0;0;0;6,0;7,2
"240360";"EXTREMOZ";0;0;0;0,2;10,3;2,8;15,8;3,8;3,2;0,6;0;14,3;2,0;0;3,4;1,9;2,7;1,6;0;2,5;2,2;2,1;0;3,3;7,5;0;0;0;0;5,0;5,6
"240370";"FELIPE GUERRA";0;0;0;0;7,2;6,0;0;13,5;2,0;0;0;0;0;0;3,3;1,9;4,0;1,5;0;2,1;0;4,0;0;2,6;1,3;0;0;0;0;0;3,8
"240375";"FERNANDO PEDROZA";0;0;0;0;13,2;0;12,0;0;2,2;0;0;0;0;0;0;1,7;0;2,0;0;2,4;0;0;0;6,4;0;0;0;0;0;0;6,6
"240380";"FLORANIA";0;0;0;0;6,9;6,6;6,5;2,5;2,5;0,7;0;1,0;0;0;6,6;1,4;1,2;1,3;0;2,3;0;0;0;3,0;0,5;0;0;0;0;0;3,6
"240390";"FRANCISCO DANTAS";0;0;0;0;5,0;0;0;0;4,0;0;0;0;0;0;0;2,4;1,2;2,0;0;1,7;0;0;0;1,5;0;0;0;0;0;0;2,6
"240400";"FRUTUOSO GOMES";0;0;0;4,0;5,7;0;5,5;5,0;2,0;0;2,0;0;0;0;1,0;1,5;5,5;2,5;2,0;2,1;0;0;0;3,0;1,0;0;0;0;0;0;4,4
"240410";"GALINHOS";0;0;0;0;11,6;0;0;3,5;2,6;0;3,0;0;0;0;7,0;1,2;0;0;0;2,5;0;0;0;2,5;1,0;0;0;0;0;0;4,8
"240420";"GOIANINHA";0;0;0;0,3;9,5;8,3;6,9;4,5;2,7;0,7;0;27,5;1,0;0;5,8;1,9;4,1;2,1;0;3,1;7,0;2,0;0;3,4;1,3;0;0;0;0;9,2;5,0
"240430";"GOVERNADOR DIX-SEPT ROSADO";0;0;0;0;8,6;4,0;46,0;12,5;2,5;1,0;0;0;6,0;0;2,1;1,9;0;1,8;0;2,3;0;0;0;3,7;1,6;0;0;0;0;15,7;5,1
"240440";"GROSSOS";0;0;0;0,3;10,0;5,0;0;6,0;2,3;2,0;0;12,0;0,5;0;1,5;2,5;2,0;1,5;0;1,9;5,5;0;0;3,9;0;0;0;0;0;0;4,8
"240450";"GUAMARE";0;1,0;0;0,5;9,5;0;4,0;5,0;2,4;0;0;4,5;0;0;1,0;1,9;1,5;2,0;0;2,5;20,0;0;0;2,3;0,5;0;0;0;0;0;4,7
"240460";"IELMO MARINHO";0;0;0;0,3;9,6;1,7;0;5,2;2,4;0;0;19,0;2,0;0;0;2,7;6,1;1,7;0;2,5;0;5,7;0;4,8;1,0;0;0;0;0;0;4,5
"240470";"IPANGUACU";0;0;0;0;10,8;4,8;2,0;5,4;2,3;0;0;0;0;0;4,3;4,5;3,0;2,3;0;2,5;7,0;0;0;2,6;1,0;0;0;0;0;0;4,9
"240480";"IPUEIRA";0;0;0;0,5;12,1;0;0;1,0;2,3;0;1,0;0;0;0;0;1,1;0,5;1,0;0;2,0;0;1,0;0;1,3;1,0;0;0;0;0;0;3,6
"240485";"ITAJA";0;0;0;0;7,9;0;5,0;13,5;2,2;0;0;0;0;0;12,0;1,8;5,8;4,0;0;2,3;5,0;0;0;1,8;1,0;0;0;0;0;0;4,6
"240490";"ITAU";0;0;0;0;7,3;1,4;3,0;8,0;0;0;0;0;0;0;12,5;4,2;8,0;4,3;0;2,0;0;0;0;2,6;2,0;0;0;0;0;0;4,0
"240500";"JACANA";0;0;0;0;11,1;2,0;1,5;3,1;2,6;0;0;0;0;0;4,8;1,1;5,4;0,5;1,0;2,9;0;0;0;3,6;0,7;0;0;0;0;0;4,1
"240510";"JANDAIRA";0;0;0;0;10,8;1,3;8,0;3,7;2,3;0;0;4,0;4,0;0;1,0;1,2;2,0;2,0;0;3,4;0;0;0;10,9;3,0;0;0;0;0;0;5,5
"240520";"JANDUIS";0;0;0;0;5,8;0;8,3;7,0;3,0;0;0;0;0;0;1,0;1,8;2,0;2,3;0;2,1;12,0;0;1,0;2,3;4,0;0;0;0;0;0;4,7
"240530";"JANUARIO CICCO";0;0;0;0;10,1;1,3;10,0;4,3;2,3;0;0;0;0;0;2,0;1,4;4,3;1,0;0;5,2;7,0;0;0;2,6;0;0;0;0;0;0;6,0
"240540";"JAPI";0;0;0;0;9,2;2,8;18,0;1,7;2,3;0;0;10,0;0;0;0;1,9;4,0;1,0;0;3,0;0;0;0;2,0;0;0;0;0;0;0;4,7
"240550";"JARDIM DE ANGICOS";0;0;0;0,5;14,6;0;0;2,0;3,0;0;0;6,0;0;0;0;4,0;3,0;6,0;0;3,0;0;0;0;5,4;1,0;0;1,0;0;0;0;6,6
"240560";"JARDIM DE PIRANHAS";0;0;0;0,8;8,1;0;9,0;0;1,7;1,0;1,0;0;1,3;0;7,5;1,6;2,4;1,0;0;2,2;7,0;1,0;0;1,8;0,8;0;0;0;0;0;4,3
"240570";"JARDIM DO SERIDO";0;0;0;0,8;6,7;2,8;0;12,0;1,3;0;1,0;1,0;0;0;2,3;1,4;1,2;0,7;0;1,9;0;0;0;3,2;0,5;0;0;0;0;0;3,8
"240580";"JOAO CAMARA";0;0;0;0,3;11,3;3,4;11,2;3,1;2,5;0;5,0;7,0;7,7;1,3;5,6;1,6;3,5;1,6;1,0;2,4;4,0;3,3;0;3,3;1,3;0;4,0;0;16,7;18,0;4,9
"240590";"JOAO DIAS";0;0;0;0;3,4;0;0;0;1,5;1,2;0;0;0;0;2,0;3,0;2,7;0;0;2,2;0;0;0;3,0;0;0;0;0;0;0;2,2
"240600";"JOSE DA PENHA";0;0;0;3,7;5,3;1,5;2,0;3,0;1,2;1,0;0;0;0,5;0;0;10,1;9,2;1,0;0;1,8;0;0;0;1,4;0,3;0;0;0;0;0;3,9
"240610";"JUCURUTU";0;0;0;1,0;6,4;1,0;4,1;4,8;1,3;6,0;0;8,7;3,0;0;1,5;1,1;3,2;1,5;0;1,9;7,0;0;0;2,8;0,9;0;0;0;0;11,8;3,3
"240615";"JUNDIA";0;0;0;0;15,3;1,0;0;1,8;2,4;0;0;0;0;0;0;2,0;0,7;1,0;0;2,3;0;0;0;3,1;0;0;0;0;0;0;6,1
"240620";"LAGOA D'ANTA";0;0;0;0;10,1;1,5;0;3,0;2,1;0;0;0;0;0;3,0;9,6;3,0;2,0;0;2,5;9,0;0;0;3,4;0,5;0;0;0;0;0;5,1
