"Codigo_Municipio";"Municipio";"Coleta_Material";"Diagnostico_Endoscopia";"Metodos_Diagnosticos_Especialidades";"Consultas_Atendimentos_Acompanhamentos";"Tratamentos_Clinicos_Outras_Especialidades";"Tratamento_Oncologia";"Tratamento_Nefrologia";"Tratamento_Lesoes_Envenenamentos_Outros_Causas_Externas";"Parto_Nascimento";"Pequenas_Cirurgias_Pele_Tecido_Subcutaneo_Mucosa";"Cirurgia_Glandulas_Endocrinas";"Cirurgia_Sistema_Nervoso_Central_Periferico";"Cirurgia_Vias_Aereas_Superiores_Face_Cabeca_Pescoco";"Cirurgia_Aparelho_Visao";"Cirurgia_Aparelho_Circulatorio";"Cirurgia_Aparelho_Digestivo_Orgaos_Anexos_Parede_Abdominal";"Cirurgia_Sistema_Osteomuscular";"Cirurgia_Aparelho_Geniturinario";"Cirugia_Mama";"Cirurgia_Obstetrica";"Cirurgia_Toracica";"Cirurgia_Reparadora";"Bucomaxilofacial";"Outras_Cirurgias";"Cirurgia_Oncologia";"Coleta_Exames_Doacao_Orgaos_Tecidos_Celulas_Transplante";"Acoes_Relacionadas_Doacao_Orgaos_Tecidos_Transplantes";"Processamento_Tecidos_Transplante";"Transplante_Orgaos_Tecidos_Celulas";"Acompanhamento_Intercorrencias_Pre_Pos_Transplante";"Total"
"120039";"PORTO WALTER";0;0;0;0;6,0;4,0;0;0;1,4;0;0;0;0;0;0;1,5;0,3;0;0;2,4;0;0;0;0;0;0;0;0;0;3,5
"120040";"RIO BRANCO";1,6;0;0;1,2;10,2;8,4;6,8;6,3;2,0;5,5;2,6;10,1;3,8;1,0;10,6;3,5;3,7;2,8;1,5;2,6;9,5;20,2;1,0;6,0;4,0;2,0;0;6,6;10,0;5,4
"120042";"RODRIGUES ALVES";0;0;0;1,9;6,5;5,3;0;5,0;1,3;3,0;0;0;5,0;0;0;8,6;3,5;2,7;0;2,7;0;0;0;10,5;37,0;0;0;0;0;4,2
"120043";"SANTA ROSA DO PURUS";0;0;0;0,8;5,8;0;19,0;8,8;1,3;0;0;0;0;0;0;2,0;1,7;0;0;4,5;0;0;0;0;0;0;0;0;0;4,7
"120045";"SENADOR GUIOMARD";0;0;0;1,7;8,4;6,0;3,7;7,7;1,9;0;0;0;17,5;0;8,0;4,9;2,4;3,1;0;2,5;0;0;0;8,0;2,5;0;0;0;0;4,9
"120050";"SENA MADUREIRA";0;0;0;1,4;4,9;4,0;4,8;5,7;1,8;0;3,0;0;1,0;0;0;4,5;2,8;3,0;0;2,5;4,0;3,0;0;4,8;2,5;0;0;0;17,0;3,7
"120060";"TARAUACA";0;0;0;1,6;8,0;13,0;17,8;4,6;1,2;0;7,0;0;1,5;4,0;3,3;4,5;3,3;3,7;0;2,1;24,0;0;0;2,0;2,0;0;0;0;0;3,4
"120070";"XAPURI";0;0;0;2,1;7,7;17,0;8,7;6,4;1,8;18,0;0;5,5;5,0;0;14,0;2,8;9,6;1,3;0;2,2;0;4,0;0;2,0;0;0;0;0;0;5,3
"120080";"PORTO ACRE";1,0;0;0;1,0;5,5;2,0;7,0;6,6;1,8;0;0;7,0;0;0;7,0;2,0;5,3;3,0;0;2,0;0;0;0;6,0;0;0;0;0;13,0;3,6
"130002";"ALVARAES";0;0;0;1,0;5,3;0;3,0;5,3;2,0;2,5;0;0;0;0;0;3,5;5,7;2,5;5,0;2,7;6,5;0;0;6,5;0;0;0;0;0;3,9
