"Codigo_Municipio";"Municipio";"Coleta_Material";"Diagnostico_Endoscopia";"Metodos_Diagnosticos_Especialidades";"Consultas_Atendimentos_Acompanhamentos";"Tratamentos_Clinicos_Outras_Especialidades";"Tratamento_Oncologia";"Tratamento_Nefrologia";"Tratamento_Lesoes_Envenenamentos_Outros_Causas_Externas";"Parto_Nascimento";"Pequenas_Cirurgias_Pele_Tecido_Subcutaneo_Mucosa";"Cirurgia_Glandulas_Endocrinas";"Cirurgia_Sistema_Nervoso_Central_Periferico";"Cirurgia_Vias_Aereas_Superiores_Face_Cabeca_Pescoco";"Cirurgia_Aparelho_Visao";"Cirurgia_Aparelho_Circulatorio";"Cirurgia_Aparelho_Digestivo_Orgaos_Anexos_Parede_Abdominal";"Cirurgia_Sistema_Osteomuscular";"Cirurgia_Aparelho_Geniturinario";"Cirugia_Mama";"Cirurgia_Obstetrica";"Cirurgia_Toracica";"Cirurgia_Reparadora";"Bucomaxilofacial";"Outras_Cirurgias";"Cirurgia_Oncologia";"Coleta_Exames_Doacao_Orgaos_Tecidos_Celulas_Transplante";"Acoes_Relacionadas_Doacao_Orgaos_Tecidos_Transplantes";"Processamento_Tecidos_Transplante";"Transplante_Orgaos_Tecidos_Celulas";"Acompanhamento_Intercorrencias_Pre_Pos_Transplante";"Total"
"110070";"CAMPO NOVO DE RONDONIA";0;0;0;1,0;3,4;1,0;3,5;2,8;1,7;0;0;3,0;0;0;2,0;2,3;4,0;3,0;0;2,0;24,0;1,0;0;3,5;0;0;0;0;0;0;3,2
"110080";"CANDEIAS DO JAMARI";0;0;0;1,0;8,3;8,8;16,0;4,5;2,1;1,5;0;5,0;6,0;0;1,0;4,7;5,8;0,9;1,0;2,8;0;0;0;5,8;2,0;0;0;0;14,0;0;6,3
"110090";"CASTANHEIRAS";0;0;0;0;8,0;0;0;6,0;2,0;0;0;0;0;0;0;5,8;4,0;18,7;0;2,7;0;0;0;0;0;0;0;0;0;0;6,9
"110092";"CHUPINGUAIA";0;0;0;4,3;5,7;4,3;0;9,3;1,3;0;1,0;0;0;0;5,0;5,4;8,1;2,0;0;2,0;1,0;0;0;10,8;3,5;0;0;0;0;29,0;5,4
"110094";"CUJUBIM";0;0;0;0,4;2,7;8,7;0,7;3,1;1,6;0;0;0;0;0;15,0;4,5;3,0;2,5;0;2,6;7,5;0;0;5,1;12,0;0;0;0;0;0;2,8
"110100";"GOVERNADOR JORGE TEIXEIRA";0;0;0;1,5;4,0;0;0;5,0;1,0;0;0;0;0;0;0;1,0;3,0;2,0;0;1,6;0;0;0;1,3;0,7;0;0;0;0;0;3,1
"110110";"ITAPUA DO OESTE";0;0;0;1,0;6,0;0;8,2;4,4;2,0;0;0;0;0;0;0;4,3;12,7;1,5;0;4,0;0;0;0;3,9;0;0;0;0;0;0;5,4
"110120";"MINISTRO ANDREAZZA";0;0;0;0;3,6;11,0;0;2,0;2,0;0;0;25,0;0;0;0;3,0;7,0;1,5;0;2,3;6,5;0;0;9,0;0;0;0;0;0;0;4,1
"110130";"MIRANTE DA SERRA";0;0;0;1,0;3,9;10,0;2,5;2,5;1,0;0;0;0;0;0;0;1,2;5,3;1,0;0;2,1;8,0;0;0;66,0;0;0;0;0;1,0;0;4,2
"110140";"MONTE NEGRO";0;0;0;0;5,4;8,0;5,6;5,2;1,3;1,0;0;0;0;0;0;2,9;4,0;1,4;4,0;2,0;0;0;0;8,1;2,0;0;0;0;0;0;4,4
"110143";"NOVA UNIAO";0;0;0;0;5,1;6,0;2,0;0;1,0;2,0;0;0;2,0;0;1,0;1,4;4,7;0,8;0;9,4;0;0;0;6,7;0,8;0;0;0;0;0;4,8
"110145";"PARECIS";0;0;0;1,2;1,8;0;0;1,7;3,0;0;0;0;0;0;0;1,0;7,0;3,0;0;2,0;0;0;0;2,0;0;0;0;0;0;0;1,8
"110146";"PIMENTEIRAS DO OESTE";0;0;0;4,2;5,6;7,0;0;1,0;1,3;0;0;14,0;7,0;0;0;1,5;3,3;2,0;0;2,5;0;0;0;0;0;0;0;0;0;0;4,9
"110147";"PRIMAVERA DE RONDONIA";0;0;0;1,0;6,0;7,0;0;2,3;0;0;0;2,0;0;0;21,0;1,3;0;0,5;0;2,0;0;0;0;0,8;2,0;0;0;0;0;0;4,1
"110148";"SAO FELIPE D'OESTE";0;0;0;1,0;5,1;7,0;2,0;6,0;2,0;0;2,0;0;0;0;0;1,7;5,3;2,0;0;3,2;0;0;0;5,0;4,0;0;0;0;0;0;4,0
"110149";"SAO FRANCISCO DO GUAPORE";0;0;0;1,5;4,1;7,0;1,0;5,2;1,5;2,4;0;0;3,0;0;1,0;3,2;6,4;3,6;0;1,9;8,0;7,0;0;2,8;0;0;0;0;0;4,0;3,5
"110150";"SERINGUEIRAS";0;0;0;1,0;5,1;4,7;1,0;3,5;1,4;1,0;2,0;5,3;2,0;0;6,0;1,7;2,9;1,6;0;1,7;3,0;0;0;1,2;5,0;0;0;0;9,0;0;3,3
"110155";"TEIXEIROPOLIS";0;0;0;0;7,0;0;3,0;0;1,0;1,0;0;0;0;0;0;1,3;0;1,3;0;1,9;0;0;0;0;0;0;0;0;0;0;3,5
"110160";"THEOBROMA";0;0;0;4,8;7,5;2,0;3,0;4,8;32,5;0;0;0;0;0;0;2,1;4,0;2,0;0;2,0;0;0;0;10,8;1,0;0;0;0;0;0;6,5
"110170";"URUPA";0;0;0;1,0;4,3;1,5;6,2;8,5;1,7;0;0;15,0;0;0;0;1,0;4,9;1,4;0;1,5;7,0;1,0;0;2,0;0;0;0;0;0;9,0;3,3
"110175";"VALE DO ANARI";0;0;0;1,0;5,4;0;0;0;1,0;0;0;0;0;0;0;3,0;8,0;0,8;0;2,0;0;15,0;0;9,0;8,0;0;0;0;0;0;4,6
"110180";"VALE DO PARAISO";0;0;0;0;6,1;1,5;1,8;1,0;1,3;0;0;0;4,0;0;0;3,8;15,5;3,3;0;2,0;0;0;0;1,0;0;0;0;0;0;0;4,7
"120001";"ACRELANDIA";0;0;0;1,7;7,0;4,0;11,0;6,7;1,9;0;3,0;13,0;0;0;4,0;7,5;11,0;3,3;0;3,3;0;0;0;2,0;6,0;0;0;0;0;0;5,2
"120005";"ASSIS BRASIL";0;0;0;2,5;6,7;9,3;5,0;5,0;1,3;0;0;0;0;0;0;5,6;8,3;12,3;0;2,2;0;0;0;2,0;0;0;0;0;0;0;4,7
"120010";"BRASILEIA";0;0;0;2,5;6,8;10,8;7,6;6,6;1,4;0;0;1,0;11,0;11,0;12,0;4,0;7,2;4,0;1,0;2,4;16,0;5,5;0;0;9,6;0;0;0;0;0;4,9
"120013";"BUJARI";1,0;0;0;3,0;8,0;8,3;5,5;4,3;1,7;0;0;0;0;0;0;4,4;3,7;0;0;2,6;2,0;0;0;0;4,0;0;0;0;0;0;4,6
"120017";"CAPIXABA";0;0;0;1,0;12,3;7,0;4,5;0;2,0;0;0;1,0;1,0;0;15,0;2,3;3,3;2,5;0;2,4;0;0;0;0;0;0;0;0;0;0;5,8
"120020";"CRUZEIRO DO SUL";1,0;0;0;1,7;5,9;16,1;4,6;4,7;4,4;1,0;2,0;9,9;1,5;0;4,9;4,4;2,1;2,7;1,5;3,0;4,0;4,5;1,0;8,1;2,6;0;0;0;0;0;4,6
"120025";"EPITACIOLANDIA";1,0;0;0;2,3;7,7;7,0;8,8;8,4;2,0;0;1,0;0;0;0;1,0;3,5;9,7;1,8;0;2,2;0;0;0;11,7;1,0;0;0;0;0;0;5,2
"120030";"FEIJO";0;0;0;2,1;5,1;14,4;17,3;7,3;2,6;0;0;2,7;1,0;0;0;2,8;2,4;2,0;0;2,1;0;0;0;14,0;1,7;0;0;0;0;0;4,2
"120032";"JORDAO";0;0;0;3,0;9,9;0;0;4,0;2,0;0;0;2,0;1,0;0;0;7,0;2,5;0;0;2,0;0;0;0;0;12,0;0;0;0;0;0;6,2
"120033";"MANCIO LIMA";0;0;0;1,2;4,7;6,8;2,8;2,6;1,8;0;0;3,0;1,0;0;2,5;2,9;1,4;2,0;0;2,5;0;0;0;1,0;0;0;0;0;0;0;3,6
"120034";"MANOEL URBANO";0;0;0;1,2;8,1;9,0;3,0;3,3;1,7;0;0;0;0;0;0;3,1;8,6;2,0;0;2,5;0;0;0;0;1,5;0;0;0;0;0;4,3
"120035";"MARECHAL THAUMATURGO";0;0;0;1,6;5,2;13,7;0;5,0;1,4;1,3;0;1,0;0;0;5,3;1,9;2,6;1,5;4,0;3,1;0;0;0;0;3,0;2,0;0;0;19,0;0;3,2
"120038";"PLACIDO DE CASTRO";1,0;0;0;0,4;7,0;1,0;13,0;13,0;2,0;0;0;1,0;1,0;0;32,0;6,9;3,8;3,3;1,0;2,9;0;0;0;9,0;14,0;0;0;0;0;0;4,8
"120039";"PORTO WALTER";0;0;0;1,2;5,0;19,5;0;3,6;1,8;0;0;0;10,5;0;0;4,8;2,2;7,0;1,0;2,3;0;0;0;0;0;0;0;0;0;0;4,2
"120040";"RIO BRANCO";3,8;0;0;2,8;9,5;8,0;8,0;8,5;2,0;1,8;3,4;5,6;1,4;3,6;3,2;2,8;4,8;3,2;1,7;2,8;11,5;6,9;0,5;9,4;4,4;2,0;0;0;8,0;8,3;5,1
"120042";"RODRIGUES ALVES";0;0;0;2,2;4,8;12,0;2,3;2,0;7,6;0;0;0;1,0;0;0;2,8;1,5;10,0;0;2,8;0;0;0;22,0;2,5;0;0;0;0;0;4,5
"120043";"SANTA ROSA DO PURUS";0;0;0;1,0;11,2;0;0;0;1,1;0;0;0;0;0;0;6,5;0;4,0;0;3,7;12,0;0;0;0;10,0;0;0;0;0;0;6,4
"120045";"SENADOR GUIOMARD";11,0;0;0;1,2;7,5;3,8;22,0;5,3;2,0;0;0;1,0;1,5;1,0;0;3,1;3,1;3,0;1,0;3,0;11,0;0;0;1,0;1,7;0;0;0;0;0;5,0
"120050";"SENA MADUREIRA";1,0;0;0;1,7;4,5;14,0;3,5;5,0;1,6;0;3,0;5,0;1,0;2,0;10,0;4,5;5,8;5,3;1,0;2,6;20,0;0;0;14,0;5,6;0;0;0;10,0;2,0;3,9
"120060";"TARAUACA";0;0;0;1,5;5,0;16,5;6,4;3,6;1,1;3,7;0;2,3;1,5;0;5,5;4,2;2,4;4,3;1,0;2,1;0;0;0;1,5;2,3;0;0;0;0;0;3,3
"120070";"XAPURI";1,0;0;0;2,0;4,7;0;4,2;3,9;1,6;3,0;0;10,6;0,5;0;22,0;6,6;6,1;0;0;2,8;0;0;0;0;2,5;0;0;0;0;0;4,1
"120080";"PORTO ACRE";0;0;0;2,3;12,2;6,5;13,0;7,0;2,1;1,0;0;0;1,0;2,0;0,5;1,5;3,3;2,7;0;2,5;0;0;0;19,0;1,0;0;0;0;0;0;5,4
"130002";"ALVARAES";0;0;0;0;4,7;0;1,9;4,7;2,2;0;0;0;0;0;0;1,5;2,0;0;0;2,1;0;0;0;16,0;0;0;0;0;0;0;3,9
"130006";"AMATURA";0;0;0;1,0;4,5;0;9,5;3,0;1,2;0;0;0;0;0;0;2,8;0;3,1;0;1,7;0;0;0;21,0;0;0;0;0;0;0;3,1
"130008";"ANAMA";0;0;0;2,9;3,5;0;16,5;3,2;2,0;0;0;0;0;1,0;0;2,3;0;2,0;0;3,3;0;0;0;0;0;0;0;0;0;0;3,3
"130010";"ANORI";0;0;0;0;4,0;9,0;2,0;2,6;2,2;1,0;0;0;0;0;0;2,1;11,4;2,3;0;2,8;15,5;0;1,0;0;3,0;0;0;0;0;0;3,8
"130014";"APUI";0;0;0;0;4,5;2,3;6,3;3,8;2,0;2,0;0;0;0;0;0;5,4;4,7;2,6;0;2,4;7,0;3,7;0;38,5;0;0;0;0;0;0;4,1
"130020";"ATALAIA DO NORTE";0;0;0;0;4,7;0;2,0;1,3;1,0;0;0;0;0;0;0;4,0;2,0;1,0;0;7,0;0;0;0;7,0;0;0;0;0;0;0;3,6
"130030";"AUTAZES";0;0;0;0;5,9;3,0;8,4;4,0;1,3;0;0;0;1,5;0;11,5;3,8;7,4;2,8;0;2,2;27,0;5,0;0;5,0;7,0;0;0;0;0;0;3,5
"130040";"BARCELOS";0;0;0;0;6,5;5,3;2,0;4,9;1,9;0;0;2,0;0;0;8,7;3,5;5,5;1,9;0;1,7;4,0;0;3,0;14,0;15,0;0;0;0;0;0;4,6
"130050";"BARREIRINHA";0;0;0;1,0;4,4;6,2;2,6;4,0;1,3;2,0;0;0;0;0;16,5;4,5;5,7;2,7;0;2,2;0;0;0;11,0;7,0;0;0;0;0;0;3,4
"130060";"BENJAMIN CONSTANT";0;0;0;0;4,8;6,0;1,5;2,6;1,1;0;0;0;0;0;6,0;6,5;8,2;1,5;0;5,5;0;16,0;0;0;0;0;0;0;0;0;3,5
"130063";"BERURI";0;0;0;0;5,1;27,0;3,0;2,5;2,0;0;0;0;0;0;0,5;7,5;8,6;3,0;0;2,9;0;2,0;0;6,0;0;0;0;0;0;0;3,8
"130068";"BOA VISTA DO RAMOS";0;0;0;1,0;3,4;43,0;2,7;3,6;2,2;0;0;0;1,0;0;3,0;5,0;3,9;2,0;0;2,4;0;0;0;35,0;0;0;0;0;0;0;3,3
"130070";"BOCA DO ACRE";19,0;0;0;2,1;5,3;10,9;3,4;3,5;1,9;0;0;6,0;3,0;0;0;3,7;4,4;2,2;1,8;2,4;0;0;0;9,0;2,8;0;0;0;0;0;4,1
"130080";"BORBA";0;0;0;0;3,3;10,0;4,3;3,0;1,6;1,1;0;0;0;0;3,0;1,8;4,3;1,1;0;2,3;0;8,0;0;9,7;14,0;0;0;0;0;0;2,8
"130083";"CAAPIRANGA";0;0;0;1,0;3,9;0;7,3;2,7;2,0;0;0;1,0;0;0;0;13,9;3,0;2,5;0;3,8;0;0;0;0;0;0;0;0;0;0;4,0
"130090";"CANUTAMA";0;0;0;0;3,5;0;21,0;13,0;3,1;0;0;0;50,0;0;0;2,0;16,0;1,6;0;1,9;0;0;0;0;0;0;0;0;0;0;3,9
"130100";"CARAUARI";0;2,0;0;0;4,8;6,0;5,0;3,8;1,9;0;0;0;1,0;0;0;5,7;4,7;3,0;0;2,5;7,0;5,7;0;6,8;2,0;0;0;0;0;0;3,7
"130110";"CAREIRO";0;0;0;1,0;6,0;13,3;8,8;3,9;2,2;4,0;0;37,0;0;1,0;0;3,0;6,2;1,2;0;2,3;11,0;3,5;0;18,7;0;0;0;0;0;0;4,5
"130115";"CAREIRO DA VARZEA";0;0;0;1,3;8,6;8,5;4,0;3,5;3,7;0;0;0;1,0;1,0;1,0;3,3;12,5;12,5;0;3,3;0;0;0;21,0;5,0;0;0;0;10,0;0;7,6
"130120";"COARI";0;0;0;2,5;5,3;4,3;5,0;4,4;1,7;0;0;1,0;1,0;0;5,0;3,1;4,2;2,2;0;2,8;11,5;1,0;0;11,9;4,0;0;0;0;0;0;3,9
"130130";"CODAJAS";0;0;0;1,0;3,3;11,3;2,0;1,6;2,2;2,0;0;3,0;0;0;0;2,2;9,9;2,0;0;2,3;0;2,0;0;14,8;0;0;0;0;0;0;3,2
"130140";"EIRUNEPE";0;0;0;0;5,6;25,0;3,0;5,5;2,5;0;0;0;0;0;1,0;11,0;3,5;0;0;0;4,0;0;0;16,0;3,0;0;0;0;0;0;5,7
"130150";"ENVIRA";38,0;0;0;2,1;4,0;17,4;2,0;4,3;1,6;0;0;0;0;0;2,0;3,6;1,8;2,0;0;2,0;0;0;0;3,3;0;0;0;0;0;0;3,6
"130160";"FONTE BOA";0;0;0;0;4,7;0;4,0;2,8;1,2;1,1;2,0;6,0;2,0;1,0;18,0;2,1;6,8;1,2;1,0;2,1;0;13,0;0;7,0;0;0;0;0;0;0;3,0
"130165";"GUAJARA";0;0;0;0;4,8;6,3;2,0;7,8;1,7;1,0;0;0;3,0;0;4,5;3,1;1,9;0;0;3,2;0;0;3,0;2,5;0;0;0;0;0;0;4,4
"130170";"HUMAITA";0;0;0;5,5;6,0;8,7;6,0;4,5;1,5;0;0;0;4,5;0;5,0;2,6;3,0;2,5;0;2,3;8,5;1,0;0;4,2;4,3;0;0;0;0;0;3,8
"130180";"IPIXUNA";25,0;0;0;2,0;3,0;0;0;2,2;2,0;2,0;0;0;1,0;0;0;2,4;3,4;2,3;2,0;2,3;0;1,7;0;2,0;2,0;0;0;0;0;0;2,8
"130185";"IRANDUBA";0;2,0;0;0,8;8,3;8,7;3,8;3,9;3,0;6,0;3,0;12,7;11,5;0;6,0;3,1;7,4;1,9;0;4,5;6,8;6,7;0;8,2;9,0;0;0;0;0;0;6,2
"130190";"ITACOATIARA";0;0;0;0,7;6,7;5,4;5,0;4,3;1,5;1,3;0;2,0;2,8;0,8;9,3;2,8;4,7;1,8;0;2,0;3,7;4,0;0;8,5;4,4;0;0;0;0;0;4,0
"130195";"ITAMARATI";0;0;0;0;3,1;0;2,2;3,3;2,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,0;0;0;0;0;0;0;2,8
"130200";"ITAPIRANGA";3,0;0;0;0;5,5;0;2,7;6,5;1,4;0;0;0;2,0;0;0;6,8;3,0;2,0;0;2,7;0;1,0;0;7,0;5,0;0;0;0;0;0;4,0
"130210";"JAPURA";0;0;0;0;4,4;2,8;0;2,5;1,0;0;0;0;0;0;0;0;2,7;2,0;0;1,0;0;0;0;8,0;2,0;0;0;0;0;0;2,8
"130220";"JURUA";0;0;0;0;6,6;14,0;0;0;1,6;0;0;0;0;0;0;4,0;4,5;0;0;2,1;0;0;0;0;0;0;0;0;0;16,0;4,8
"130230";"JUTAI";0;2,0;0;0;2,7;15,0;4,3;3,0;1,0;1,0;0;59,0;3,0;0;0;3,3;3,8;1,1;0;1,5;0;0;0;0;0;0;0;0;0;0;2,4
"130240";"LABREA";0;0;0;0;4,0;5,4;3,0;4,6;2,1;0;0;6,0;2,7;0;2,0;4,7;5,5;2,2;1,0;2,9;0;0;0;7,4;5,0;0;0;0;0;0;3,6
"130250";"MANACAPURU";0;1,5;0;1,5;4,2;10,0;6,4;3,9;1,6;0;0;6,0;26,0;1,3;6,8;2,3;3,6;2,0;7,0;2,5;6,6;8,9;0;3,5;2,9;0;0;0;12,0;20,0;3,4
"130255";"MANAQUIRI";0;0;0;1,5;4,5;2,0;5,8;5,0;2,5;0;0;0;0;1,0;0;4,1;4,9;2,0;0;3,0;0;12,0;0;4,0;0;0;0;0;0;0;4,0
"130260";"MANAUS";5,8;5,7;5,7;1,0;8,8;9,2;6,5;4,6;3,5;3,8;3,1;7,1;5,9;1,1;5,0;3,7;6,5;2,2;3,7;4,7;9,4;7,3;1,9;7,6;4,7;4,5;0,6;0;14,8;7,8;6,2
"130270";"MANICORE";0;0;0;1,0;3,8;11,0;2,5;3,7;1,7;1,0;0;2,0;0;0;2,0;1,9;8,2;1,5;0;1,8;8,3;0;0;2,3;7,3;0;0;0;0;0;2,8
"130280";"MARAA";0;0;0;0;3,0;1,0;2,7;3,0;1,7;2,0;0;0;0;0;0;5,1;6,3;3,0;0;2,4;0;0;0;12,0;0;0;0;0;0;0;2,9
"130290";"MAUES";0;0;0;0;5,4;35,5;6,3;3,3;1,3;0,9;0;4,0;2,0;0;3,0;2,1;4,2;1,7;3,6;1,8;8,1;12,0;0;5,8;2,7;0;0;0;0;0;3,7
"130300";"NHAMUNDA";0;0;0;1,0;6,2;1,0;0;2,8;1,3;4,0;0;0;0;0;0;3,0;8,0;1,8;0;2,8;0;0;0;6,0;0;0;0;0;0;0;4,2
