"Codigo_Municipio";"Municipio";"Coleta_Material";"Diagnostico_Endoscopia";"Metodos_Diagnosticos_Especialidades";"Consultas_Atendimentos_Acompanhamentos";"Tratamentos_Clinicos_Outras_Especialidades";"Tratamento_Oncologia";"Tratamento_Nefrologia";"Tratamento_Lesoes_Envenenamentos_Outros_Causas_Externas";"Parto_Nascimento";"Pequenas_Cirurgias_Pele_Tecido_Subcutaneo_Mucosa";"Cirurgia_Glandulas_Endocrinas";"Cirurgia_Sistema_Nervoso_Central_Periferico";"Cirurgia_Vias_Aereas_Superiores_Face_Cabeca_Pescoco";"Cirurgia_Aparelho_Visao";"Cirurgia_Aparelho_Circulatorio";"Cirurgia_Aparelho_Digestivo_Orgaos_Anexos_Parede_Abdominal";"Cirurgia_Sistema_Osteomuscular";"Cirurgia_Aparelho_Geniturinario";"Cirugia_Mama";"Cirurgia_Obstetrica";"Cirurgia_Toracica";"Cirurgia_Reparadora";"Bucomaxilofacial";"Outras_Cirurgias";"Cirurgia_Oncologia";"Coleta_Exames_Doacao_Orgaos_Tecidos_Celulas_Transplante";"Acoes_Relacionadas_Doacao_Orgaos_Tecidos_Transplantes";"Processamento_Tecidos_Transplante";"Transplante_Orgaos_Tecidos_Celulas";"Acompanhamento_Intercorrencias_Pre_Pos_Transplante";"Total"
"270050";"BARRA DE SANTO ANTONIO";0;0;0;0;7,6;4,6;6,0;6,8;1,5;1,0;0;0;1,0;0;0;1,0;3,6;1,5;1,0;2,8;7,0;0;0;2,1;8,0;0;0;0;7,0;7,0;4,6
"270060";"BARRA DE SAO MIGUEL";0;0;0;0;9,4;12,8;2,3;5,7;1,6;0;0;1,5;0;0;1,0;1,8;3,5;1,2;0;2,9;0;0;0;3,9;1,0;0;0;0;0;0;5,8
"270070";"BATALHA";0;0;0;1,0;5,8;4,2;3,0;4,0;4,5;1,0;0;1,7;1,0;0;4,7;3,0;4,1;1,7;0;2,7;0;0;0;2,6;1,0;0;0;0;0;0;3,3
"270080";"BELEM";0;0;0;0;13,6;5,5;0;17,0;1,7;0;0;0;0;0;1,5;1,5;0;2,0;0;2,0;0;0;0;3,2;0;0;0;0;0;0;8,1
"270090";"BELO MONTE";0;0;0;0;8,9;4,3;4,0;4,0;1,2;0;0;18,0;3,0;0;0;2,5;4,7;1,0;0;2,0;0;3,0;0;4,5;0;0;0;0;0;0;4,3
"270100";"BOCA DA MATA";0;0;0;0;9,3;5,5;7,0;5,6;1,6;0,4;0;0;1,3;0;2,7;2,8;3,5;1,5;1,0;2,2;0;0;1,0;4,0;0;0;0;0;0;0;5,1
"270110";"BRANQUINHA";0;0;0;0,6;10,6;4,0;3,0;1,0;1,5;0;1,0;0;1,0;0;0,7;2,8;3,3;0,8;0;1,5;0;7,0;0;5,5;7,5;0;0;0;0;0;5,0
"270120";"CACIMBINHAS";3,0;0;0;6,0;11,0;4,3;0;5,7;1,6;0,3;0;0;0;0;2,5;1,0;5,0;3,0;1,0;2,3;5,0;0;0;1,7;2,0;0;0;0;0;0;4,8
"270130";"CAJUEIRO";0;0;0;1,0;7,5;5,6;1,5;5,9;1,3;1,0;0;23,5;1,4;0;2,0;2,1;4,5;1,3;1,0;2,7;0;4,8;0;2,3;0;0;0;0;0;0;4,2
"270135";"CAMPESTRE";0;0;0;2,0;7,7;10,0;3,0;0;1,7;0;0;0;0;0;11,5;1,0;2,0;2,0;0;1,8;0;0;0;3,8;1,0;0;0;0;0;0;4,4
"270140";"CAMPO ALEGRE";0;0;0;1,0;9,3;5,7;7,1;3,5;1,5;0,3;2,0;10,3;1,2;0;0;1,6;1,5;1,4;1,0;2,8;2,0;0,8;1,0;4,4;2,5;0;0;0;0;0;5,0
"270150";"CAMPO GRANDE";0;0;0;0;11,8;9,5;13,0;21,0;1,3;0;0;2,5;2,0;0;1,0;1,9;1,7;2,0;1,0;1,9;0;0;0;3,7;2,0;0;0;0;0;0;5,3
"270160";"CANAPI";0;0;0;4,7;8,3;1,7;8,0;5,0;1,2;1,5;0;0;2,0;0;2,0;2,7;7,6;1,3;0;2,0;0;0;0;4,8;0;0;0;0;0;0;3,9
"270170";"CAPELA";0;0;0;1,0;9,5;4,9;3,0;2,5;1,8;1,7;0;0;1,0;0;1,0;1,8;4,2;1,1;0;1,9;0;2,0;0;2,0;0;0;0;0;0;0;4,6
"270180";"CARNEIROS";0;0;0;11,0;8,6;3,3;0;2,5;1,5;0;0;0;1,0;0;3,5;1,8;4,2;1,5;0;2,5;0;0;0;0,8;0;0;0;0;0;0;4,6
"270190";"CHA PRETA";0;0;0;0;8,7;14,3;0;1,5;1,4;0;0;1,0;0;0;0,5;1,0;8,0;1,5;0;2,0;0;0;0;1,6;0;0;0;0;0;0;5,5
"270200";"COITE DO NOIA";0;0;0;1,0;15,7;4,9;5,5;9,5;1,5;0;0;3,0;1,0;0;1,3;2,5;7,7;1,2;0;1,9;0;0;0;5,7;4,0;2,0;0;0;30,0;9,3;7,7
"270210";"COLONIA LEOPOLDINA";0;0;0;1,0;7,8;8,0;5,5;2,5;1,3;0;1,0;0;1,0;0;0,6;2,0;9,9;1,8;0;2,4;0;0;0;2,0;2,3;0;0;0;0;0;4,6
"270220";"COQUEIRO SECO";0;0;0;0;10,3;8,3;4,0;3,3;2,0;0;0;0;1,0;0;14,0;1,3;7,0;0;1,0;3,2;0;4,0;0;3,0;0;0;0;0;0;0;4,9
"270230";"CORURIPE";0;0;0;1,0;10,7;9,1;9,8;3,0;1,5;0,4;0;1,2;10,7;0;2,8;3,4;3,5;1,8;1,5;2,9;0;2,7;0;3,9;1,5;0;0;0;6,0;30,0;5,9
"270235";"CRAIBAS";0;0;0;0;11,7;3,3;0;3,1;1,5;1,0;0;1,7;1,2;0;7,0;1,5;3,1;4,4;0;2,3;0;0;0;3,3;3,0;0;0;0;0;0;5,1
"270240";"DELMIRO GOUVEIA";0;0;0;5,2;9,2;6,1;10,3;2,9;1,4;1,9;0;0;1,0;0;4,2;3,4;3,7;1,9;0;2,4;5,3;8,0;0;5,1;3,3;0;0;0;20,0;9,7;5,6
"270250";"DOIS RIACHOS";0;0;0;3,0;9,3;2,3;3,0;0;1,0;3,0;0;0;15,0;0;4,0;1,3;4,0;1,7;0;2,1;0;0;1,0;5,7;0;0;0;0;0;0;4,6
"270255";"ESTRELA DE ALAGOAS";0;0;0;0;8,8;2,7;2,3;2,0;1,7;1,0;1,0;1,0;0,1;0;2,5;1,8;1,6;2,2;0;2,4;0;7,0;0;4,9;2,5;0;0;0;0;9,0;4,0
"270260";"FEIRA GRANDE";0;0;0;0;13,5;7,2;15,5;4,6;1,4;1,3;0;0;1,3;0;2,0;2,5;2,0;1,4;0;1,8;11,5;0;0;3,7;0;0;0;0;0;0;5,8
"270270";"FELIZ DESERTO";0;0;0;0;14,6;1,0;3,4;0;1,4;0;0;0;0;0;1,0;0;2,5;0;0;2,0;0;0;0;2,9;0;0;0;0;0;0;6,9
"270280";"FLEXEIRAS";0;0;0;1,0;6,6;4,0;5,3;14,0;1,8;0;0;0;0;0;0;3,1;13,5;1,3;0;2,0;3,5;6,0;0;3,6;0;0;0;0;0;0;5,1
"270290";"GIRAU DO PONCIANO";0;0;0;1,0;10,5;3,3;8,0;3,2;1,5;7,0;0;14,4;1,2;0;0,5;2,8;4,2;2,0;0;1,9;2,0;0;1,0;5,0;1,5;0;0;0;0;0;5,2
"270300";"IBATEGUARA";0;0;0;1,0;7,8;3,5;18,1;0;1,4;1,0;0;0;0;0;1,0;2,6;5,1;1,7;1,0;2,1;0;0;0;3,6;0;0;0;0;0;22,5;4,9
"270310";"IGACI";0;13,0;0;1,0;12,4;4,3;4,0;5,4;1,7;1,0;0;19,5;0,5;0;0;1,8;2,7;1,4;0,5;2,0;7,0;2,0;0;2,8;4,0;0;0;0;0;0;6,6
"270320";"IGREJA NOVA";0;0;0;0;6,7;4,0;7,7;8,0;2,3;1,0;0;0;1,0;0;2,0;2,7;1,8;2,3;0;2,6;0;0;0;4,7;7,5;0;0;0;0;0;4,3
"270330";"INHAPI";0;0;0;5,3;8,6;1,8;0;2,0;1,2;0;0;22,0;1,0;1,0;3,0;1,7;4,6;1,5;0;2,0;0;15,0;0;6,4;7,0;0;0;0;0;0;4,8
"270340";"JACARE DOS HOMENS";0;0;0;0;13,2;4,0;6,0;3,0;1,3;1,0;0;0;1,3;0;0;2,0;0;1,5;0;1,8;0;0;0;3,4;0;0;0;0;0;0;5,6
"270350";"JACUIPE";0;0;0;0;6,1;0;7,0;1,3;1,3;0;0;0;1,0;0;0;2,0;8,0;0,7;0;3,0;0;0;0;1,8;0;0;0;0;0;0;3,7
"270360";"JAPARATINGA";0;0;0;1,0;7,4;6,7;6,3;1,7;1,5;1,0;0;0;0;0;1,3;1,0;3,6;1,3;0;2,4;3,0;0;0;2,9;0;0;0;0;0;0;3,7
"270370";"JARAMATAIA";0;0;0;0;5,7;0;2,0;0;1,3;1,0;0;0;0;0;7,0;2,0;3,0;1,1;0;2,3;0;0;0;0;0;0;0;0;0;0;3,2
"270375";"JEQUIA DA PRAIA";0;0;0;0;8,2;4,8;7,3;4,0;1,6;0;0;0;2,9;0;0;1,0;1,5;1,4;1,0;2,9;0;0;0;2,9;0;0;0;0;0;0;4,3
"270380";"JOAQUIM GOMES";5,0;0;0;3,0;7,0;2,5;7,1;2,3;1,3;0,6;0;0;1,0;1,0;0;1,5;4,0;1,8;0;1,8;8,0;0;0;5,2;2,0;0;0;0;0;0;3,8
"270390";"JUNDIA";0;0;0;0;6,2;4,0;0;5,5;1,8;0;0;4,0;0;0;0;2,3;0;8,0;0;6,9;0;0;0;9,3;0;0;0;0;0;0;5,0
"270400";"JUNQUEIRO";0;0;0;0;8,1;5,6;4,3;4,4;1,2;4,0;0;3,2;1,0;0;2,0;1,1;3,1;1,6;1,5;2,5;5,0;0;0;3,8;1,5;0;0;0;0;0;4,9
"270410";"LAGOA DA CANOA";0;0;0;0;12,3;2,5;2,5;5,7;1,4;0;0;19,0;1,2;0;0;2,9;8,1;1,0;0;1,9;5,0;0;0;4,7;11,0;0;0;0;0;0;5,9
"270420";"LIMOEIRO DE ANADIA";0;0;0;0;14,0;1,8;7,0;4,3;2,2;3,0;3,5;0,8;2,0;0;9,7;1,9;2,0;1,2;0;1,9;15,0;0;0;4,5;3,0;0;0;0;0;0;6,6
"270430";"MACEIO";1,7;0,7;0;0,9;10,3;5,9;5,8;5,1;2,0;1,0;1,4;7,7;3,5;0;1,6;2,7;4,1;1,7;1,6;2,7;7,0;4,2;0,7;4,0;2,5;0;0,1;0;4,4;6,1;6,0
"270440";"MAJOR ISIDORO";1,0;0;0;2,0;10,2;1,9;2,5;10,8;1,6;1,8;0;0;1,7;0;2,5;4,4;3,7;1,6;0;2,1;0;10,5;0;4,5;0;0;0;0;0;0;4,6
"270450";"MARAGOGI";5,0;0;0;0,5;9,7;7,5;5,7;3,2;1,4;1,0;0;0;1,0;0;0;5,6;5,1;1,3;2,0;3,6;0;6,0;0;3,3;2,0;0;0;0;0;0;5,1
"270460";"MARAVILHA";0;0;0;0;9,5;3,1;2,0;0;1,5;0,7;0;0;12,0;0;1,0;1,9;1,4;0;0;1,8;0;0;0;5,1;0;0;0;0;0;0;5,0
"270470";"MARECHAL DEODORO";0;0;0;0,7;9,2;8,8;5,8;4,6;1,4;1,0;0;30,5;5,1;0;3,0;3,5;6,5;1,7;3,5;3,0;2,5;5,0;0;5,0;2,7;0;0;0;0;16,2;5,8
"270480";"MARIBONDO";0;0;0;1,0;11,6;2,0;0;1,7;1,9;0,5;1,0;1,0;3,0;0;2,0;6,0;4,3;2,0;2,0;3,4;0;0;0;3,9;1,0;0;0;0;0;0;6,2
"270490";"MAR VERMELHO";0;0;0;0;3,9;2,5;6,5;0;0,5;0;0;1,0;0;0;1,0;0;2,0;2,0;0;2,0;0;0;0;7,3;0;0;0;0;0;0;3,7
"270500";"MATA GRANDE";0;0;0;3,3;7,7;3,0;5,5;0;1,1;11,0;0;4,0;1,0;0;1,3;3,9;3,2;1,5;0;1,9;5,0;2,0;0;2,7;0;0;0;0;0;0;4,2
"270510";"MATRIZ DE CAMARAGIBE";0;0;0;0;7,7;6,3;8,3;2,6;1,4;0,7;0;0;0;0;1,0;2,6;9,3;1,9;2,7;2,4;8,5;0;0;7,8;0;0;0;0;0;0;5,1
"270520";"MESSIAS";0;0;0;1,0;7,8;5,6;5,5;3,9;1,6;0,8;0;0;2,0;0;2,7;1,7;2,1;1,4;0;2,4;0;0;0;5,7;1,0;0;0;0;0;0;4,9
"270530";"MINADOR DO NEGRAO";1,0;0;0;0;11,8;5,5;2,0;0;1,3;0;0;3,0;1,0;0;0;3,0;0,5;1,0;0;1,8;0;0;0;4,0;0;0;0;0;0;0;4,8
"270540";"MONTEIROPOLIS";0;0;0;4,5;7,3;0;2,0;0;1,6;1,0;0;21,0;1,5;0;1,0;3,0;4,0;1,1;0;1,8;0;0;1,0;6,3;0;0;0;0;0;0;3,7
"270550";"MURICI";0;0;0;0,5;9,2;5,6;11,3;4,7;1,4;1,0;0;10,5;1,0;0;0,8;2,0;5,4;1,0;1,0;1,8;5,0;0;0;6,0;2,5;0;0;0;0;0;4,5
"270560";"NOVO LINO";0;0;0;1,0;9,6;8,5;3,0;9,5;1,9;0;0;0;1,0;0;1,0;2,5;3,9;2,0;0;2,1;0;5,0;0;3,3;0;0;0;0;0;0;5,1
"270570";"OLHO D'AGUA DAS FLORES";0;0;0;5,0;7,5;6,7;5,3;4,5;1,1;1,9;0;6,5;0,7;0;0;2,1;5,6;1,4;0;2,3;5,0;1,0;0,5;5,2;1,0;0;0;0;0;0;4,1
"270580";"OLHO D'AGUA DO CASADO";0;0;0;4,0;4,7;0;2,0;2,0;1,0;0;0;0;0;0;0;1,7;9,0;1,7;0;1,9;0;0;0;6,8;0;0;0;0;0;0;3,4
"270590";"OLHO D'AGUA GRANDE";0;0;0;0;15,4;3,0;0;4,0;1,6;0;0;0;1,0;0;0;5,0;2,0;0;0;2,1;0;0;0;2,6;2,0;0;0;0;0;0;5,0
"270600";"OLIVENCA";0;0;0;1,7;9,5;0;2,0;3,0;1,2;1,5;0;1,0;1,0;0;0;3,1;3,4;1,3;0;2,1;0;1,5;1,0;3,5;2,0;0;0;0;0;0;4,6
"270610";"OURO BRANCO";0;0;0;7,4;8,3;5,3;0;0;1,0;1,0;0;8,0;2,5;0;4,0;3,4;4,8;1,0;1,0;2,4;2,0;1,0;0;2,4;8,3;0;0;0;31,0;0;4,6
"270620";"PALESTINA";0;0;0;0;9,2;0;0;0;1,1;0;0;0;1,8;0;0;1,8;3,0;1,0;0;1,8;0;0;1,0;28,0;0;0;0;0;0;0;3,8
"270630";"PALMEIRA DOS INDIOS";18,5;0;0;1,0;11,1;3,7;7,3;5,3;1,4;5,5;0;1,7;0,2;0;2,3;2,6;2,6;1,8;1,0;2,3;6,0;4,0;0;4,2;2,0;0;0;0;0;0;5,6
"270640";"PAO DE ACUCAR";0;0;0;5,8;7,0;4,2;4,4;0,1;1,2;1,0;0;0;0,5;0;4,0;2,3;8,3;2,1;0;1,9;0;5,5;0;4,8;9,0;0;0;0;0;0;3,6
"270642";"PARICONHA";0;0;0;2,3;9,3;6,4;0;0;1,2;0;0;0;3,0;0;1,6;3,0;7,3;2,0;0;2,9;0;0;1,0;9,5;6,0;0;0;0;0;0;5,3
"270644";"PARIPUEIRA";0;0;0;0,5;9,0;6,3;5,0;3,7;2,1;1,0;0;0;0;1,0;1,5;1,8;6,7;1,3;1,0;2,4;0;3,0;0;1,9;0;0;0;0;0;3,0;5,1
"270650";"PASSO DE CAMARAGIBE";0;0;0;1,0;8,4;12,0;4,4;2,0;1,9;0,5;0;6,0;1,0;0;0,4;3,8;2,1;1,4;0;2,9;0;4,5;0;6,0;1,0;0;0;0;0;0;5,2
"270660";"PAULO JACINTO";0;0;0;1,0;9,7;2,0;0;6,5;1,6;1,0;0;0;0;0;0,3;1,0;1,8;0;0;2,2;0;0;0;4,3;3,5;0;0;0;0;0;5,3
"270670";"PENEDO";0;0;0;0,7;7,4;4,4;7,4;3,8;3,0;2,0;0;3,1;2,6;0;0,5;2,7;3,0;2,1;1,0;2,4;9,5;10,0;0;5,5;2,0;0;0;0;0;0;5,1
"270680";"PIACABUCU";0;0;0;0;9,5;8,0;4,0;5,5;1,4;0;0;5,5;1,0;0;0;2,3;3,3;2,8;0;2,3;4,0;0;1,0;4,6;0;0;0;0;0;0;4,4
"270690";"PILAR";0;0;0;1,0;7,1;6,0;12,3;3,8;2,3;0,7;0;12,9;1,0;1,0;0,3;1,4;5,6;1,3;1,0;2,3;24,0;0,5;0;3,3;7,5;0;0;0;29,0;7,0;4,5
"270700";"PINDOBA";0;0;0;0;6,4;0;4,0;2,0;1,3;0;0;0;0;0;0,5;3,0;0;1,0;0;2,0;0;3,5;0;5,0;0;0;0;0;0;0;3,2
"270710";"PIRANHAS";0;0;0;2,9;6,9;4,6;3,7;3,0;1,6;1,0;0;13,8;1,0;0;1,3;2,1;3,3;2,2;2,0;2,1;3,0;0;0;4,4;1,0;0;0;0;0;0;4,1
"270720";"POCO DAS TRINCHEIRAS";0;0;0;3,4;13,3;10,7;9,0;0;1,1;1,0;0;0;0;0;0,5;2,3;2,0;2,0;0;2,7;0;2,5;1,0;5,7;1,5;0;0;0;0;13,8;6,4
"270730";"PORTO CALVO";0;0;0;0,8;7,9;2,8;8,9;5,4;1,6;0,7;0;1,5;2,0;0;3,5;1,6;7,4;1,7;0;2,3;0;0;0;5,1;1,0;0;0;0;8,0;0;5,1
"270740";"PORTO DE PEDRAS";0;0;0;1,0;10,0;0;4,0;8,5;1,8;0,5;0;0;1,0;0;0;3,0;2,6;1,7;1,0;2,8;0;6,0;0;6,9;2,0;0;0;0;0;0;6,2
"270750";"PORTO REAL DO COLEGIO";0;0;0;0;10,2;4,0;6,0;3,0;2,0;2,2;0;0;0;0;0;2,7;4,8;2,2;1,0;2,4;0;0;0;3,1;0;0;0;0;0;0;4,2
"270760";"QUEBRANGULO";0;0;0;0;9,0;3,0;3,0;2,0;1,6;0,1;1,0;0;0;0;0;1,3;0,5;2,0;0;2,2;9,0;4,0;0;5,4;0;0;0;0;0;17,5;5,1
"270770";"RIO LARGO";0;0;0;3,4;9,4;4,3;5,0;3,0;1,6;0,9;0;2,0;1,3;0,7;0,7;2,7;6,0;1,6;3,0;2,4;6,0;2,1;0;4,2;3,4;0;0;0;0;0,5;5,7
"270780";"ROTEIRO";0;0;0;1,0;10,4;0;0;0;2,1;1,0;0;0;3,0;0;0;4,3;4,0;1,6;0;3,3;2,0;3,0;1,0;5,8;0;0;0;0;0;0;5,3
"270790";"SANTA LUZIA DO NORTE";0;0;0;0;6,0;1,0;5,7;2,8;1,6;1,0;0;0;0,5;0;0;1,2;10,3;1,5;0;2,3;0;0;0;4,0;3,0;0;0;0;0;0;3,8
"270800";"SANTANA DO IPANEMA";0;0;0;4,6;8,5;4,5;4,5;6,3;1,2;1,7;0;42,3;0,9;2,5;3,2;2,0;4,9;2,2;0;2,1;10,0;15,0;0,8;5,9;1,3;0;0;0;0;4,5;4,7
"270810";"SANTANA DO MUNDAU";0;0;0;0;7,7;3,0;12,7;11,7;1,5;1,0;0;0;0;0;0,3;2,4;7,4;1,6;1,0;1,6;0;7,0;0;3,8;0;0;0;0;0;0;4,4
"270820";"SAO BRAS";0;0;0;0;7,1;3,7;5,0;9,5;1,9;0;0;0;0;0;0;3,3;3,6;2,5;0;1,9;0;0;0;4,6;1,0;0;0;0;0;0;4,2
"270830";"SAO JOSE DA LAJE";0;0;0;0,7;8,0;6,8;8,0;1,5;1,6;0,8;0;15,5;1,0;0;0,7;2,4;5,0;1,5;0;2,0;0;0;0;5,6;2,0;0;0;0;0;0;4,6
"270840";"SAO JOSE DA TAPERA";0;0;0;4,8;9,5;7,1;3,7;8,0;1,4;0,7;0;0;2,0;0;2,9;3,5;3,0;1,5;0;2,5;0;0;0;4,3;1,5;0;0;0;0;0;4,8
"270850";"SAO LUIS DO QUITUNDE";0;1,0;0;1,0;7,6;2,2;4,6;2,1;1,5;0,5;0;3,5;1,0;0;0,8;2,1;8,1;1,5;1,0;2,6;0;0;0;3,7;9,0;0;0;0;0;6,3;4,0
"270860";"SAO MIGUEL DOS CAMPOS";0;0;0;0;9,3;5,5;10,9;3,6;1,5;0,8;1,0;0,3;1,1;4,3;0,7;1,5;2,9;1,5;1,0;2,3;8,3;4,0;0,9;4,3;2,5;0;0;0;0;1,2;4,1
"270870";"SAO MIGUEL DOS MILAGRES";0;0;0;0;6,7;8,4;6,8;1,2;2,1;2,5;0;7,0;0;0;1,0;2,0;6,5;1,0;0;3,3;12,5;0;0;4,6;4,0;0;0;0;0;0;5,2
"270880";"SAO SEBASTIAO";2,0;0;0;1,0;10,7;3,9;7,9;10,8;1,7;2,0;3,0;2,7;1,6;0;4,4;3,0;5,2;2,5;2,0;2,1;4,0;0;0;3,5;7,5;0;0;0;8,0;0;5,5
"270890";"SATUBA";0;0;0;1,3;9,5;7,1;8,0;4,2;1,8;0;0;0;1,0;0;1,3;2,2;7,6;1,9;0;2,3;0;0,5;0;2,6;6,7;0;0;0;0;0;5,2
"270895";"SENADOR RUI PALMEIRA";0;0;0;5,0;11,1;1,0;47,0;0;1,1;0,9;0;4,0;1,0;0;4,5;1,5;3,2;15,3;0;2,8;0;0;1,0;5,4;2,0;0;0;0;0;0;5,7
"270900";"TANQUE D'ARCA";0;0;0;0;10,8;0;19,0;3,0;1,8;1,0;0;0;0,5;0;0;1,1;3,0;1,0;0;2,0;0;0;0;6,0;3,0;0;0;0;0;0;5,2
"270910";"TAQUARANA";0;0;0;1,0;19,4;7,7;7,0;8,3;1,7;0;0;2,0;1,0;0;6,0;2,0;4,7;1,9;0;2,1;0;2,0;0;5,7;4,0;0;0;0;0;0;7,5
"270915";"TEOTONIO VILELA";0;0;0;1,0;7,4;6,5;7,5;2,9;1,4;0,3;0;10,5;1,0;0;7,7;2,3;2,8;1,3;0,5;6,0;3,0;2,0;0;2,5;1,5;0;0;0;0;0;4,8
"270920";"TRAIPU";0;0;0;0;8,0;2,4;5,0;6,5;1,5;1,0;0;0;2,0;0;7,3;2,3;6,3;1,5;0;2,3;0;0;0;3,2;1,0;0;0;0;0;0;4,2
"270930";"UNIAO DOS PALMARES";0;0;0;0,4;10,4;6,4;5,7;10,7;1,4;5,0;0;1,0;7,0;0;0,8;5,5;6,6;1,3;1,0;1,9;0;0;0;8,2;2,9;0;0;0;0;0;5,1
"270940";"VICOSA";0;0;0;1,0;7,0;8,8;6,1;3,4;1,3;1,8;0;4,0;2,0;0;0;2,8;10,6;1,4;1,0;2,4;0;7,3;0;5,0;1,0;0;0,5;0;0;5,0;4,8
"280010";"AMPARO DE SAO FRANCISCO";0;0;0;0;8,7;4,0;4,0;0;2,0;0;0;0;0;0;15,0;0;5,0;0;0;2,3;0;0;0;40,0;0;0;0;0;0;0;7,2
"280020";"AQUIDABA";0;0;0;4,0;4,3;1,0;2,0;4,0;1,7;0;1,0;16,5;1,5;0,5;7,0;10,8;6,4;4,3;0;2,5;0;0;0;6,3;4,4;0;0;0;0;0;4,3
"280030";"ARACAJU";0,3;35,5;4,5;1,1;9,3;10,4;9,2;6,0;1,8;1,5;1,4;14,0;2,0;0,2;3,4;4,1;5,2;1,5;2,5;2,5;11,6;8,1;0;8,0;3,9;0;0;0;12,4;10,9;6,1
"280040";"ARAUA";0;0;0;2,0;6,6;39,5;5,7;2,0;1,3;0;0;12,5;0;0;0;6,5;3,3;0,8;0;2,5;0;0;0;25,2;1,0;0;0;0;0;6,0;5,8
"280050";"AREIA BRANCA";0;19,0;0;1,7;7,1;2,0;0;3,5;1,8;0;2,0;11,0;1,0;0;3,0;5,2;7,6;1,0;0;2,1;7,0;0;0;15,0;0,8;0;0;0;0;0;4,7
"280060";"BARRA DOS COQUEIROS";0;0;0;1,4;8,5;8,2;16,6;9,0;1,6;0;0;5,0;1,0;0;0;2,7;6,1;3,6;1,0;2,4;0;0;0;5,1;7,0;0;0;0;9,0;15,0;5,4
"280067";"BOQUIM";0;0;0;1,4;12,1;41,5;5,5;4,5;1,3;0;0;5,0;0;0;3,2;2,0;7,7;1,0;0;2,0;0;0;0;6,0;0;0;0;0;0;14,0;6,8
"280070";"BREJO GRANDE";0;0;0;1,0;14,0;0;0;0;2,0;0;0;0;0;0;0;3,8;15,0;1,3;0;2,5;0;0;0;20,0;1,5;0;0;0;0;0;7,1
"280100";"CAMPO DO BRITO";0;0;0;2,0;8,9;5,7;2,0;6,0;1,4;0;0;14,5;9,5;0;4,6;2,5;7,6;2,2;0;2,2;0;0;0;4,0;1,0;0;0;0;0;0;5,8
"280110";"CANHOBA";0;0;0;1,0;4,7;0;0;3,0;1,3;2,0;0;0;0;1,0;0;4,0;4,0;1,0;0;3,0;0;0;0;2,0;0;0;0;0;0;0;3,6
"280120";"CANINDE DE SAO FRANCISCO";0;0;0;1,8;10,2;8,5;38,0;8,5;1,7;1,0;0;84,0;1,3;0;9,2;2,0;6,0;1,4;0;2,6;0;14,0;0;13,0;1,0;0;0;0;0;8,8;5,6
"280130";"CAPELA";0;0;0;2,4;4,9;2,7;3,4;7,6;3,0;2,0;2,0;14,8;0;0;2,5;3,7;6,8;1,7;0;2,6;10,0;0;0;15,3;2,0;0;0;0;0;0;4,4
"280140";"CARIRA";0;0;0;0,9;9,4;15,0;19,0;0;1,5;0;0;5,0;1,0;0;16,5;3,2;4,2;1,0;0;2,1;1,0;2,7;0;4,1;2,0;0;0;0;9,0;3,0;4,9
"280150";"CARMOPOLIS";32,0;0;0;2,0;8,8;17,0;8,0;4,3;1,7;0,5;0;17,0;2,0;0;6,0;4,2;3,5;3,0;0;3,3;0;10,0;0;15,0;3,0;0;0;0;0;0;6,2
"280160";"CEDRO DE SAO JOAO";0;0;0;0;17,8;0;0;12,0;1,5;0;0;0;0;0;2,0;2,4;6,0;0;0;4,0;18,0;0;0;6,5;1,3;0;0;0;0;0;11,4
"280170";"CRISTINAPOLIS";0;0;0;1,2;12,4;8,5;4,7;3,5;2,5;6,0;0;0;0;1,0;1,0;3,0;2,2;1,0;0;2,4;0;0;1,0;8,0;0;0;0;0;0;0;6,2
"280190";"CUMBE";0;0;0;0;5,4;9,5;0;0;1,8;0;0;0;0;0;0,5;2,0;5,5;0;0;1,0;0;0;0;7,0;0;0;0;0;0;0;4,3
"280200";"DIVINA PASTORA";0;0;0;1,6;6,2;20,0;0;3,0;1,8;0;0;0;0;0;0;2,5;5,0;1,0;0;3,8;0;0;0;0;1,0;0;0;0;0;0;4,5
"280210";"ESTANCIA";1,0;10,0;0;2,4;9,9;9,2;9,5;7,8;2,7;0;1,0;7,7;6,1;0;4,1;3,6;5,1;1,8;1,0;2,6;13,3;0;0;4,4;1,4;0;0;0;0;0;6,1
"280220";"FEIRA NOVA";0;0;0;1,0;9,8;0;34,0;0;2,0;0;0;0;0;0;4,0;1,0;5,9;1,5;0;2,3;4,0;0;0;1,0;0;0;0;0;1,0;15,2;5,3
"280230";"FREI PAULO";0;0;0;0;7,7;1,0;9,5;10,0;1,6;0;0;8,3;0;0;1,0;2,5;5,0;1,2;0;2,6;1,0;0;0;4,0;0;0;0;0;0;0;4,6
"280240";"GARARU";0;0;0;1,3;6,7;17,0;0;0;1,8;0;0;0;0;0;0;10,4;2,0;1,7;0;2,6;0;0;0;0;5,0;0;0;0;0;0;5,2
"280250";"GENERAL MAYNARD";0;0;0;3,0;14,0;0;20,5;2,0;1,8;2,0;0;0;0;0;0;2,0;8,3;2,0;0;3,0;0;0;0;0;0;0;0;0;0;0;8,2
