"Codigo_Municipio";"Municipio";"Coleta_Material";"Diagnostico_Endoscopia";"Metodos_Diagnosticos_Especialidades";"Consultas_Atendimentos_Acompanhamentos";"Tratamentos_Clinicos_Outras_Especialidades";"Tratamento_Oncologia";"Tratamento_Nefrologia";"Tratamento_Lesoes_Envenenamentos_Outros_Causas_Externas";"Parto_Nascimento";"Pequenas_Cirurgias_Pele_Tecido_Subcutaneo_Mucosa";"Cirurgia_Glandulas_Endocrinas";"Cirurgia_Sistema_Nervoso_Central_Periferico";"Cirurgia_Vias_Aereas_Superiores_Face_Cabeca_Pescoco";"Cirurgia_Aparelho_Visao";"Cirurgia_Aparelho_Circulatorio";"Cirurgia_Aparelho_Digestivo_Orgaos_Anexos_Parede_Abdominal";"Cirurgia_Sistema_Osteomuscular";"Cirurgia_Aparelho_Geniturinario";"Cirugia_Mama";"Cirurgia_Obstetrica";"Cirurgia_Toracica";"Cirurgia_Reparadora";"Bucomaxilofacial";"Outras_Cirurgias";"Cirurgia_Oncologia";"Processamento_Tecidos_Transplante";"Transplante_Orgaos_Tecidos_Celulas";"Acompanhamento_Intercorrencias_Pre_Pos_Transplante";"Total"
"140045";"PACARAIMA";0;0;2;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
"140047";"RORAINOPOLIS";0;0;0;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;7
"140050";"SAO JOAO DA BALIZA";0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3
"140070";"UIRAMUTA";0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"150010";"ABAETETUBA";0;0;3;13;9;1;1;0;0;0;1;2;0;1;1;0;0;0;0;2;0;0;3;0;0;0;37
"150013";"ABEL FIGUEIREDO";0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"150020";"ACARA";0;0;0;6;2;0;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;0;0;13
"150030";"AFUA";0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"150034";"AGUA AZUL DO NORTE";0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4
"150040";"ALENQUER";0;0;6;23;2;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;36
"150050";"ALMEIRIM";0;0;0;6;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
"150060";"ALTAMIRA";0;0;0;73;8;5;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;91
"150070";"ANAJAS";0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4
"150080";"ANANINDEUA";0;0;4;82;26;4;0;1;1;0;1;5;0;3;5;3;0;0;3;4;0;0;13;0;0;0;155
"150085";"ANAPU";0;0;0;8;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;11
"150090";"AUGUSTO CORREA";0;0;0;12;2;2;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;19
"150095";"AURORA DO PARA";0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"150100";"AVEIRO";0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"150110";"BAGRE";0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5
"150120";"BAIAO";0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6
"150125";"BANNACH";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"150130";"BARCARENA";0;0;0;31;2;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;37
"150140";"BELEM";1;0;8;364;99;31;3;0;0;0;4;13;0;15;16;10;3;0;1;13;2;0;72;4;0;0;659
"150145";"BELTERRA";0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"150150";"BENEVIDES";0;0;0;8;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;1;0;0;15
"150157";"BOM JESUS DO TOCANTINS";0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3
"150160";"BONITO";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
